1,N/A,0.05,0.08,N/A,-0.06,0.11,0.11,0.08,-0.04,0.11,0.18,N/A,0.25,0.18,0.10,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,1,-0.02,N/A,-0.00,0.13,0.14,0.07,-0.03,0.12,0.13,N/A,0.10,0.06,0.06,0.07
0.08,N/A,-0.02,1,N/A,-0.03,0.10,0.10,0.11,0.09,0.11,0.14,N/A,0.12,0.08,0.05,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.06,N/A,-0.00,-0.03,N/A,1,0.11,0.11,0.11,0.01,0.13,-0.09,N/A,-0.13,-0.04,0.06,0.14
0.11,N/A,0.13,0.10,N/A,0.11,1,0.97,0.84,-0.03,0.93,0.20,N/A,0.16,0.19,0.82,0.72
0.11,N/A,0.14,0.10,N/A,0.11,0.97,1,0.83,-0.02,0.93,0.24,N/A,0.17,0.21,0.80,0.71
0.08,N/A,0.07,0.11,N/A,0.11,0.84,0.83,1,-0.02,0.78,0.14,N/A,0.11,0.13,0.89,0.68
-0.04,N/A,-0.03,0.09,N/A,0.01,-0.03,-0.02,-0.02,1,-0.03,-0.02,N/A,-0.02,0.01,-0.08,-0.02
0.11,N/A,0.12,0.11,N/A,0.13,0.93,0.93,0.78,-0.03,1,0.19,N/A,0.14,0.17,0.76,0.68
0.18,N/A,0.13,0.14,N/A,-0.09,0.20,0.24,0.14,-0.02,0.19,1,N/A,0.85,0.54,0.08,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,N/A,0.10,0.12,N/A,-0.13,0.16,0.17,0.11,-0.02,0.14,0.85,N/A,1,0.57,0.06,0.13
0.18,N/A,0.06,0.08,N/A,-0.04,0.19,0.21,0.13,0.01,0.17,0.54,N/A,0.57,1,0.04,0.19
0.10,N/A,0.06,0.05,N/A,0.06,0.82,0.80,0.89,-0.08,0.76,0.08,N/A,0.06,0.04,1,0.64
0.07,N/A,0.07,0.07,N/A,0.14,0.72,0.71,0.68,-0.02,0.68,0.20,N/A,0.13,0.19,0.64,1
