1,0.04,0.14,0.06,0.04,0.04,0.20,0.02,0.09,0.08,0.03,0.05,0.14,0.10,0.28,0.36,0.58,0.09,0.07,0.14,0.0,0.02,0.09,0.30,0.10,0.04,0.17,0.30,0.25
0.04,1,0.51,0.23,0.30,0.18,0.46,0.20,0.37,0.11,0.17,0.18,0.14,0.30,0.21,0.29,0.08,0.33,0.17,0.26,0.0,0.17,0.31,0.16,0.27,0.21,0.36,0.23,0.12
0.14,0.51,1,0.12,0.10,0.16,0.24,0.28,0.18,0.01,0.14,0.19,0.17,0.33,0.18,0.38,0.08,0.14,0.10,0.15,0.0,0.20,0.17,0.08,0.08,0.49,0.25,0.23,0.10
0.06,0.23,0.12,1,0.13,0.69,0.27,0.23,0.19,0.41,0.46,0.25,0.40,0.16,0.30,0.43,0.06,0.09,0.19,0.14,0.0,0.09,0.27,0.10,0.29,0.10,0.14,0.29,0.26
0.04,0.30,0.10,0.13,1,0.22,0.31,0.36,0.14,0.06,0.14,0.06,0.07,0.32,0.12,0.12,0.01,0.24,0.14,0.18,0.0,0.07,0.11,0.03,0.15,0.27,0.12,0.11,0.15
0.04,0.18,0.16,0.69,0.22,1,0.38,0.27,0.25,0.18,0.23,0.80,0.12,0.32,0.30,0.49,0.41,0.20,0.32,0.42,0.0,0.23,0.28,0.05,0.17,0.09,0.20,0.33,0.31
0.20,0.46,0.24,0.27,0.31,0.38,1,0.28,0.58,0.26,0.29,0.23,0.14,0.56,0.35,0.30,0.17,0.37,0.37,0.38,0.0,0.20,0.43,0.10,0.35,0.30,0.39,0.31,0.32
0.02,0.20,0.28,0.23,0.36,0.27,0.28,1,0.24,0.26,0.35,0.12,0.09,0.37,0.16,0.25,0.30,0.20,0.10,0.08,0.0,0.05,0.23,0.07,0.09,0.23,0.13,0.18,0.29
0.09,0.37,0.18,0.19,0.14,0.25,0.58,0.24,1,0.13,0.18,0.17,0.13,0.35,0.42,0.30,0.16,0.35,0.20,0.43,0.0,0.20,0.48,0.12,0.26,0.21,0.48,0.33,0.30
0.08,0.11,0.01,0.41,0.06,0.18,0.26,0.26,0.13,1,0.32,0.00,0.13,0.14,0.20,0.09,-0.03,0.39,0.09,0.15,0.0,0.04,0.10,-0.03,0.13,0.07,0.17,0.14,0.13
0.03,0.17,0.14,0.46,0.14,0.23,0.29,0.35,0.18,0.32,1,0.21,0.09,0.21,0.24,0.09,0.04,0.13,0.11,0.11,0.0,0.04,0.28,0.05,0.40,0.10,0.08,0.19,0.28
0.05,0.18,0.19,0.25,0.06,0.80,0.23,0.12,0.17,0.00,0.21,1,0.11,0.16,0.20,0.21,0.09,0.07,0.24,0.38,0.0,0.17,0.17,-0.06,0.22,0.09,0.10,0.07,0.05
0.14,0.14,0.17,0.40,0.07,0.12,0.14,0.09,0.13,0.13,0.09,0.11,1,0.11,0.31,0.37,0.05,0.11,0.04,0.15,0.0,0.05,0.33,0.06,0.07,0.21,0.17,0.68,0.22
0.10,0.30,0.33,0.16,0.32,0.32,0.56,0.37,0.35,0.14,0.21,0.16,0.11,1,0.29,0.34,0.14,0.34,0.23,0.28,0.0,0.13,0.33,0.13,0.22,0.20,0.20,0.24,0.18
0.28,0.21,0.18,0.30,0.12,0.30,0.35,0.16,0.42,0.20,0.24,0.20,0.31,0.29,1,0.49,0.17,0.21,0.12,0.17,0.0,0.23,0.24,0.07,0.22,0.21,0.21,0.39,0.22
0.36,0.29,0.38,0.43,0.12,0.49,0.30,0.25,0.30,0.09,0.09,0.21,0.37,0.34,0.49,1,0.04,0.16,0.13,0.20,0.0,0.12,0.23,0.02,0.19,0.06,0.29,0.49,0.22
0.58,0.08,0.08,0.06,0.01,0.41,0.17,0.30,0.16,-0.03,0.04,0.09,0.05,0.14,0.17,0.04,1,0.22,0.12,0.10,0.0,0.00,0.16,0.02,0.08,0.05,0.05,0.37,0.08
0.09,0.33,0.14,0.09,0.24,0.20,0.37,0.20,0.35,0.39,0.13,0.07,0.11,0.34,0.21,0.16,0.22,1,0.14,0.22,0.0,0.21,0.32,0.06,0.18,0.16,0.24,0.16,0.12
0.07,0.17,0.10,0.19,0.14,0.32,0.37,0.10,0.20,0.09,0.11,0.24,0.04,0.23,0.12,0.13,0.12,0.14,1,0.17,0.0,0.09,0.26,0.04,0.10,0.18,0.15,0.08,0.15
0.14,0.26,0.15,0.14,0.18,0.42,0.38,0.08,0.43,0.15,0.11,0.38,0.15,0.28,0.17,0.20,0.10,0.22,0.17,1,0.0,0.13,0.45,0.17,0.18,0.18,0.67,0.21,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.17,0.20,0.09,0.07,0.23,0.20,0.05,0.20,0.04,0.04,0.17,0.05,0.13,0.23,0.12,0.00,0.21,0.09,0.13,0.0,1,0.17,0.46,0.14,0.31,0.32,0.07,0.00
0.09,0.31,0.17,0.27,0.11,0.28,0.43,0.23,0.48,0.10,0.28,0.17,0.33,0.33,0.24,0.23,0.16,0.32,0.26,0.45,0.0,0.17,1,0.10,0.33,0.21,0.41,0.40,0.26
0.30,0.16,0.08,0.10,0.03,0.05,0.10,0.07,0.12,-0.03,0.05,-0.06,0.06,0.13,0.07,0.02,0.02,0.06,0.04,0.17,0.0,0.46,0.10,1,0.13,0.03,0.39,0.05,0.12
0.10,0.27,0.08,0.29,0.15,0.17,0.35,0.09,0.26,0.13,0.40,0.22,0.07,0.22,0.22,0.19,0.08,0.18,0.10,0.18,0.0,0.14,0.33,0.13,1,0.17,0.22,0.25,0.25
0.04,0.21,0.49,0.10,0.27,0.09,0.30,0.23,0.21,0.07,0.10,0.09,0.21,0.20,0.21,0.06,0.05,0.16,0.18,0.18,0.0,0.31,0.21,0.03,0.17,1,0.14,0.10,0.09
0.17,0.36,0.25,0.14,0.12,0.20,0.39,0.13,0.48,0.17,0.08,0.10,0.17,0.20,0.21,0.29,0.05,0.24,0.15,0.67,0.0,0.32,0.41,0.39,0.22,0.14,1,0.22,0.19
0.30,0.23,0.23,0.29,0.11,0.33,0.31,0.18,0.33,0.14,0.19,0.07,0.68,0.24,0.39,0.49,0.37,0.16,0.08,0.21,0.0,0.07,0.40,0.05,0.25,0.10,0.22,1,0.17
0.25,0.12,0.10,0.26,0.15,0.31,0.32,0.29,0.30,0.13,0.28,0.05,0.22,0.18,0.22,0.22,0.08,0.12,0.15,0.09,0.0,0.00,0.26,0.12,0.25,0.09,0.19,0.17,1
