1,0.12,0.29,0.94,0.46,0.37,0.76,0.94,0.93,0.32,0.92,0.13,0.46,0.93,0.41,0.36,0.82,0.95,0.12,0.40,0.38,0.90,0.38,0.63,0.49,0.38,0.33,0.84,0.72,0.94,0.84,0.63,0.38,0.09,0.37,0.23,0.93,0.30,0.13,0.92,0.29,0.94,0.86,0.30,0.85,0.47
0.12,1,0.03,0.18,0.05,0.22,0.18,0.15,0.13,0.16,0.17,0.01,0.08,0.17,0.15,0.07,0.21,0.26,0.39,0.10,0.03,0.11,0.08,0.12,0.10,0.06,0.04,0.15,0.15,0.19,0.15,0.20,0.05,0.05,0.06,0.08,0.19,0.07,0.03,0.14,0.14,0.12,0.09,-0.03,0.13,0.06
0.29,0.03,1,0.25,0.16,0.13,0.26,0.24,0.24,0.14,0.24,0.10,0.16,0.26,0.26,0.12,0.25,0.26,0.07,0.12,0.15,0.25,0.24,0.25,0.17,0.12,0.12,0.25,0.23,0.25,0.29,0.27,0.14,0.05,0.10,0.15,0.24,0.11,0.04,0.25,0.15,0.24,0.23,0.36,0.23,0.20
0.94,0.18,0.25,1,0.47,0.39,0.80,0.95,0.94,0.29,0.92,0.14,0.51,0.88,0.42,0.42,0.84,0.96,0.17,0.42,0.35,0.95,0.39,0.61,0.57,0.36,0.36,0.82,0.77,0.94,0.83,0.64,0.36,0.10,0.36,0.14,0.95,0.32,0.13,0.95,0.26,0.95,0.76,0.23,0.89,0.50
0.46,0.05,0.16,0.47,1,0.31,0.61,0.47,0.49,0.30,0.51,0.13,0.38,0.53,0.54,0.94,0.54,0.47,0.09,0.87,0.59,0.72,0.56,0.39,0.84,0.93,0.94,0.76,0.79,0.49,0.47,0.35,0.55,0.14,0.94,0.56,0.51,0.54,0.11,0.68,0.51,0.49,0.59,0.22,0.50,0.56
0.37,0.22,0.13,0.39,0.31,1,0.57,0.37,0.37,0.15,0.33,0.06,0.27,0.35,0.27,0.34,0.71,0.31,0.59,0.43,0.28,0.34,0.23,0.21,0.41,0.37,0.27,0.33,0.62,0.36,0.56,0.24,0.14,0.05,0.38,0.15,0.37,0.11,0.13,0.40,0.17,0.33,0.32,0.10,0.36,0.26
0.76,0.18,0.26,0.80,0.61,0.57,1,0.79,0.79,0.25,0.79,0.09,0.40,0.78,0.48,0.46,0.89,0.78,0.30,0.57,0.42,0.80,0.43,0.46,0.57,0.46,0.41,0.71,0.81,0.78,0.90,0.58,0.44,0.08,0.49,0.20,0.81,0.39,0.12,0.82,0.33,0.77,0.63,0.22,0.80,0.46
0.94,0.15,0.24,0.95,0.47,0.37,0.79,1,0.96,0.22,0.95,0.11,0.31,0.93,0.40,0.38,0.82,0.97,0.23,0.42,0.36,0.93,0.37,0.60,0.48,0.36,0.31,0.82,0.73,0.96,0.86,0.67,0.38,0.08,0.39,0.11,0.95,0.29,0.10,0.93,0.27,0.96,0.69,0.30,0.91,0.46
0.93,0.13,0.24,0.94,0.49,0.37,0.79,0.96,1,0.31,0.99,0.10,0.39,0.94,0.44,0.41,0.83,0.96,0.23,0.40,0.36,0.94,0.44,0.60,0.46,0.34,0.32,0.82,0.75,0.94,0.86,0.66,0.58,0.09,0.35,0.15,0.98,0.40,0.14,0.94,0.29,0.95,0.85,0.28,0.90,0.54
0.32,0.16,0.14,0.29,0.30,0.15,0.25,0.22,0.31,1,0.31,0.07,0.28,0.53,0.50,0.21,0.28,0.40,0.05,0.22,0.39,0.38,0.34,0.21,0.28,0.31,0.34,0.22,0.39,0.35,0.30,0.13,0.29,0.03,0.22,0.37,0.29,0.26,0.19,0.31,0.33,0.34,0.32,0.26,0.35,0.62
