1,0.16,0.37,0.20,0.40,0.15,0.51,0.42,0.54,-0.08,0.08,0.76,0.67,0.26
0.16,1,0.09,0.06,0.16,0.10,0.13,0.29,0.13,0.01,0.14,0.23,0.06,0.14
0.37,0.09,1,0.24,0.35,0.29,0.31,0.24,0.14,-0.11,0.31,0.29,0.27,0.26
0.20,0.06,0.24,1,0.40,0.15,0.07,0.12,0.17,0.01,0.07,0.11,0.14,0.02
0.40,0.16,0.35,0.40,1,0.22,0.13,0.22,0.18,0.10,0.08,0.23,0.37,0.16
0.15,0.10,0.29,0.15,0.22,1,0.22,0.22,0.18,0.06,0.36,0.11,0.30,0.11
0.51,0.13,0.31,0.07,0.13,0.22,1,0.42,0.37,-0.11,0.09,0.47,0.58,0.22
0.42,0.29,0.24,0.12,0.22,0.22,0.42,1,0.23,0.03,0.04,0.52,0.36,0.19
0.54,0.13,0.14,0.17,0.18,0.18,0.37,0.23,1,0.04,0.06,0.57,0.55,0.32
-0.08,0.01,-0.11,0.01,0.10,0.06,-0.11,0.03,0.04,1,0.06,-0.04,-0.04,-0.05
0.08,0.14,0.31,0.07,0.08,0.36,0.09,0.04,0.06,0.06,1,0.06,0.13,0.02
0.76,0.23,0.29,0.11,0.23,0.11,0.47,0.52,0.57,-0.04,0.06,1,0.56,0.27
0.67,0.06,0.27,0.14,0.37,0.30,0.58,0.36,0.55,-0.04,0.13,0.56,1,0.37
0.26,0.14,0.26,0.02,0.16,0.11,0.22,0.19,0.32,-0.05,0.02,0.27,0.37,1
