1,0.03,0.18,0.09,0.18,0.17,0.07,0.17,0.18,0.19,0.18,0.18,0.04,0.13,0.09,0.13,0.12,0.18,0.20,0.09
0.03,1,0.11,0.07,0.05,0.0,0.30,0.05,0.08,0.07,0.03,0.0,0.05,0.24,0.05,0.01,0.07,0.09,0.07,0.02
0.18,0.11,1,0.36,0.56,0.19,0.28,0.70,0.71,0.29,0.40,0.10,0.26,0.14,0.34,0.12,0.33,0.94,0.86,0.23
0.09,0.07,0.36,1,0.21,0.04,0.15,0.32,0.30,0.22,0.39,0.04,0.07,0.07,0.34,0.14,0.26,0.45,0.27,0.10
0.18,0.05,0.56,0.21,1,0.12,0.16,0.48,0.45,0.21,0.28,0.04,0.11,0.10,0.23,0.17,0.18,0.51,0.45,0.13
0.17,0.0,0.19,0.04,0.12,1,0.04,0.03,-0.01,-0.05,0.05,-0.10,-0.01,-0.13,0.03,0.02,0.04,0.12,0.11,0.06
0.07,0.30,0.28,0.15,0.16,0.04,1,0.20,0.14,0.16,0.21,0.07,0.13,0.18,0.18,0.06,0.21,0.39,0.29,0.16
0.17,0.05,0.70,0.32,0.48,0.03,0.20,1,0.75,0.36,0.29,0.06,0.05,0.10,0.47,0.09,0.18,0.64,0.61,0.13
0.18,0.08,0.71,0.30,0.45,-0.01,0.14,0.75,1,0.38,0.34,0.02,0.08,0.13,0.42,0.04,0.14,0.67,0.60,0.26
0.19,0.07,0.29,0.22,0.21,-0.05,0.16,0.36,0.38,1,0.10,-0.06,0.07,0.07,0.21,0.05,0.07,0.28,0.27,0.15
0.18,0.03,0.40,0.39,0.28,0.05,0.21,0.29,0.34,0.10,1,0.07,0.00,0.07,0.21,0.13,0.23,0.42,0.36,0.07
0.18,0.0,0.10,0.04,0.04,-0.10,0.07,0.06,0.02,-0.06,0.07,1,0.21,0.03,-0.01,0.18,0.18,0.13,0.11,-0.01
0.04,0.05,0.26,0.07,0.11,-0.01,0.13,0.05,0.08,0.07,0.00,0.21,1,0.09,0.12,0.07,0.16,0.18,0.19,-0.10
0.13,0.24,0.14,0.07,0.10,-0.13,0.18,0.10,0.13,0.07,0.07,0.03,0.09,1,0.09,0.27,0.15,0.17,0.17,0.04
0.09,0.05,0.34,0.34,0.23,0.03,0.18,0.47,0.42,0.21,0.21,-0.01,0.12,0.09,1,0.12,0.10,0.41,0.33,0.19
0.13,0.01,0.12,0.14,0.17,0.02,0.06,0.09,0.04,0.05,0.13,0.18,0.07,0.27,0.12,1,0.12,0.21,0.19,0.04
0.12,0.07,0.33,0.26,0.18,0.04,0.21,0.18,0.14,0.07,0.23,0.18,0.16,0.15,0.10,0.12,1,0.35,0.31,0.10
0.18,0.09,0.94,0.45,0.51,0.12,0.39,0.64,0.67,0.28,0.42,0.13,0.18,0.17,0.41,0.21,0.35,1,0.82,0.22
0.20,0.07,0.86,0.27,0.45,0.11,0.29,0.61,0.60,0.27,0.36,0.11,0.19,0.17,0.33,0.19,0.31,0.82,1,0.16
0.09,0.02,0.23,0.10,0.13,0.06,0.16,0.13,0.26,0.15,0.07,-0.01,-0.10,0.04,0.19,0.04,0.10,0.22,0.16,1
