1,0.65,0.34,0.93,0.48,0.58,0.83,0.47,0.32,0.96,0.83,0.38,0.81,0.04,0.56,0.44,0.17,0.42,0.80,0.85,0.79,0.95,0.09,0.19,0.81,0.42,0.76,0.34,0.36,0.36,0.63,0.56,0.96,0.12,0.0,0.0,0.75,0.14,0.71,0.47,0.46,0.83,0.38,0.74,0.51,0.84,0.33,0.27,0.52,0.78,0.47,0.22,0.13,0.63,0.81
0.65,1,0.21,0.65,0.33,0.52,0.65,0.55,0.24,0.68,0.68,0.38,0.64,0.08,0.57,0.32,0.15,0.27,0.59,0.73,0.67,0.65,0.12,0.26,0.70,0.27,0.60,0.22,0.33,0.27,0.62,0.44,0.68,0.07,0.0,0.0,0.56,0.12,0.57,0.54,0.41,0.66,0.20,0.60,0.55,0.69,0.29,0.23,0.35,0.60,0.39,0.20,0.08,0.54,0.64
0.34,0.21,1,0.34,0.24,0.32,0.34,0.28,0.25,0.33,0.32,0.23,0.32,0.05,0.32,0.23,0.13,0.42,0.34,0.30,0.24,0.29,-0.06,0.10,0.38,0.14,0.32,0.29,0.19,0.25,0.30,0.19,0.36,0.03,0.0,0.0,0.35,0.09,0.25,0.23,0.30,0.28,0.44,0.36,0.25,0.31,0.17,0.18,0.13,0.33,0.32,0.20,0.10,0.36,0.32
0.93,0.65,0.34,1,0.43,0.57,0.87,0.50,0.27,0.99,0.83,0.40,0.83,0.05,0.58,0.37,0.18,0.37,0.78,0.93,0.82,0.89,0.08,0.22,0.87,0.40,0.84,0.34,0.37,0.37,0.63,0.55,0.97,0.10,0.0,0.0,0.79,0.13,0.77,0.50,0.55,0.84,0.33,0.75,0.50,0.85,0.28,0.26,0.50,0.80,0.42,0.22,0.16,0.68,0.83
0.48,0.33,0.24,0.43,1,0.33,0.46,0.31,0.28,0.48,0.39,0.35,0.50,0.01,0.42,0.19,0.09,0.20,0.44,0.36,0.39,0.44,0.10,0.25,0.45,0.14,0.52,0.24,0.18,0.28,0.35,0.24,0.43,0.18,0.0,0.0,0.40,0.07,0.28,0.31,0.56,0.42,0.28,0.49,0.46,0.45,0.30,0.13,0.47,0.37,0.23,0.17,0.02,0.42,0.50
0.58,0.52,0.32,0.57,0.33,1,0.69,0.48,0.73,0.61,0.58,0.46,0.56,0.06,0.71,0.43,0.18,0.51,0.73,0.59,0.53,0.54,0.04,0.24,0.62,0.34,0.62,0.33,0.32,0.37,0.75,0.38,0.61,0.13,0.0,0.0,0.52,0.13,0.51,0.44,0.41,0.64,0.38,0.75,0.42,0.69,0.39,0.35,0.29,0.60,0.63,0.35,0.18,0.60,0.56
0.83,0.65,0.34,0.87,0.46,0.69,1,0.55,0.48,0.88,0.90,0.59,0.85,0.00,0.68,0.44,0.17,0.45,0.91,0.91,0.82,0.84,0.10,0.31,0.90,0.41,0.84,0.36,0.38,0.45,0.74,0.50,0.91,0.15,0.0,0.0,0.79,0.19,0.80,0.65,0.60,0.95,0.38,0.82,0.54,0.97,0.28,0.30,0.55,0.82,0.55,0.26,0.12,0.76,0.85
0.47,0.55,0.28,0.50,0.31,0.48,0.55,1,0.42,0.51,0.59,0.31,0.50,-0.02,0.47,0.24,0.09,0.37,0.50,0.58,0.49,0.49,0.20,0.33,0.63,0.23,0.47,0.24,0.14,0.26,0.45,0.30,0.54,0.04,0.0,0.0,0.47,0.10,0.39,0.82,0.41,0.53,0.16,0.50,0.53,0.58,0.43,0.29,0.25,0.51,0.35,0.14,-0.10,0.43,0.50
0.32,0.24,0.25,0.27,0.28,0.73,0.48,0.42,1,0.38,0.32,0.28,0.38,-0.03,0.45,0.40,0.09,0.46,0.63,0.31,0.34,0.31,0.02,0.21,0.42,0.21,0.33,0.39,0.13,0.36,0.69,0.15,0.29,0.09,0.0,0.0,0.27,0.13,0.20,0.38,0.35,0.52,0.22,0.55,0.23,0.59,0.57,0.19,0.26,0.20,0.91,0.27,0.20,0.45,0.38
0.96,0.68,0.33,0.99,0.48,0.61,0.88,0.51,0.38,1,0.89,0.42,0.84,0.03,0.61,0.46,0.18,0.42,0.82,0.92,0.84,0.97,0.08,0.20,0.90,0.46,0.84,0.37,0.35,0.36,0.69,0.54,0.97,0.12,0.0,0.0,0.80,0.13,0.78,0.53,0.57,0.87,0.36,0.75,0.53,0.90,0.34,0.26,0.53,0.81,0.46,0.26,0.18,0.71,0.84
