1,0.19,0.40,0.26,0.31,0.18,0.48,0.20,0.23,0.33,0.29,0.20,0.40,0.42,0.47,0.24,0.24,0.15,0.38,0.10,0.30,0.18,0.38,0.38,0.27,0.42,0.41,0.31,0.34,0.13,0.39,0.45,0.24,0.41,0.21,0.14,0.43,0.13,0.02
0.19,1,0.73,0.20,0.61,0.03,0.71,0.31,0.45,0.24,0.50,0.18,0.26,0.41,0.31,0.21,0.16,0.20,0.32,0.10,0.35,0.24,0.62,0.70,0.27,0.31,0.72,0.92,0.23,0.16,0.28,0.73,0.60,0.28,0.20,0.18,0.60,0.20,0.16
0.40,0.73,1,0.42,0.83,0.08,0.93,0.40,0.55,0.53,0.72,0.39,0.45,0.35,0.46,0.29,0.33,0.36,0.53,0.14,0.56,0.34,0.84,0.93,0.26,0.43,0.82,0.86,0.39,0.21,0.40,0.97,0.78,0.46,0.22,0.29,0.78,0.28,0.18
0.26,0.20,0.42,1,0.32,0.01,0.43,0.19,0.15,0.27,0.32,0.29,0.26,0.21,0.39,1.00,0.29,0.16,0.31,0.02,0.20,0.19,0.30,0.33,0.13,0.30,0.40,0.35,0.25,0.03,0.23,0.38,0.30,0.26,0.23,0.27,0.46,0.23,0.03
0.31,0.61,0.83,0.32,1,0.16,0.85,0.44,0.49,0.53,0.93,0.20,0.53,0.28,0.56,0.29,0.27,0.33,0.50,0.11,0.49,0.28,0.77,0.82,0.28,0.48,0.70,0.75,0.46,0.27,0.50,0.85,0.68,0.54,0.24,0.43,0.76,0.23,0.18
0.18,0.03,0.08,0.01,0.16,1,0.07,0.03,0.01,0.08,0.08,0.03,0.09,0.07,0.10,0.02,0.02,0.15,0.01,0.44,0.07,0.00,0.15,0.04,0.06,0.05,0.05,0.08,0.03,0.06,0.10,0.08,0.13,0.10,0.04,0.06,0.08,0.03,0.01
0.48,0.71,0.93,0.43,0.85,0.07,1,0.44,0.51,0.59,0.78,0.34,0.76,0.40,0.74,0.32,0.35,0.34,0.52,0.14,0.50,0.32,0.82,0.89,0.26,0.77,0.85,0.84,0.47,0.22,0.78,0.98,0.73,0.78,0.27,0.38,0.80,0.28,0.17
0.20,0.31,0.40,0.19,0.44,0.03,0.44,1,0.25,0.27,0.41,0.19,0.32,0.13,0.29,0.17,0.12,0.21,0.36,0.09,0.25,0.20,0.46,0.45,0.22,0.32,0.37,0.40,0.17,0.16,0.30,0.46,0.34,0.31,0.09,0.33,0.38,0.28,0.13
0.23,0.45,0.55,0.15,0.49,0.01,0.51,0.25,1,0.16,0.41,0.15,0.19,0.30,0.20,0.14,0.16,0.26,0.38,0.13,0.37,0.26,0.54,0.56,0.18,0.22,0.49,0.51,0.20,0.13,0.19,0.54,0.50,0.18,0.11,0.30,0.47,0.26,0.08
0.33,0.24,0.53,0.27,0.53,0.08,0.59,0.27,0.16,1,0.49,0.86,0.54,0.21,0.61,0.29,0.19,0.25,0.48,0.08,0.36,0.20,0.45,0.39,0.26,0.58,0.80,0.37,0.39,0.12,0.49,0.54,0.28,0.57,0.13,0.40,0.43,0.11,0.05
