1,0.17,0.26,0.28,0.33,0.17,0.27,0.32,0.07,0.18,0.19,0.32,0.34,0.26,0.17,0.13
0.17,1,0.16,0.33,0.40,0.14,0.32,0.50,0.54,0.20,0.08,0.38,0.36,0.33,0.76,0.67
0.26,0.16,1,0.46,0.44,0.14,0.45,0.80,0.14,0.24,0.10,0.49,0.45,0.48,0.18,0.12
0.28,0.33,0.46,1,0.94,0.32,0.82,0.74,0.20,0.43,0.15,0.92,0.94,0.80,0.25,0.33
0.33,0.40,0.44,0.94,1,0.33,0.86,0.84,0.35,0.48,0.16,0.97,0.99,0.86,0.31,0.37
0.17,0.14,0.14,0.32,0.33,1,0.34,0.31,0.20,0.29,0.15,0.32,0.34,0.32,0.20,0.10
0.27,0.32,0.45,0.82,0.86,0.34,1,0.76,0.25,0.39,0.15,0.87,0.87,0.82,0.25,0.30
0.32,0.50,0.80,0.74,0.84,0.31,0.76,1,0.37,0.47,0.16,0.83,0.82,0.77,0.39,0.51
0.07,0.54,0.14,0.20,0.35,0.20,0.25,0.37,1,0.35,0.06,0.35,0.29,0.25,0.57,0.55
0.18,0.20,0.24,0.43,0.48,0.29,0.39,0.47,0.35,1,0.10,0.47,0.48,0.45,0.33,0.17
0.19,0.08,0.10,0.15,0.16,0.15,0.15,0.16,0.06,0.10,1,0.16,0.17,0.11,0.06,0.13
0.32,0.38,0.49,0.92,0.97,0.32,0.87,0.83,0.35,0.47,0.16,1,0.97,0.87,0.32,0.37
0.34,0.36,0.45,0.94,0.99,0.34,0.87,0.82,0.29,0.48,0.17,0.97,1,0.85,0.30,0.35
0.26,0.33,0.48,0.80,0.86,0.32,0.82,0.77,0.25,0.45,0.11,0.87,0.85,1,0.29,0.32
0.17,0.76,0.18,0.25,0.31,0.20,0.25,0.39,0.57,0.33,0.06,0.32,0.30,0.29,1,0.56
0.13,0.67,0.12,0.33,0.37,0.10,0.30,0.51,0.55,0.17,0.13,0.37,0.35,0.32,0.56,1
