1,0.22,0.39,0.22,0.44,0.27,0.32,0.26,0.23,0.20,0.34,0.24,0.27,0.24,0.26,0.30,0.22,0.24,0.09,0.30,0.19,0.13,0.26,0.05,0.28,0.22,0.16,0.38,0.18,0.20,0.34,0.12,0.23,0.0,0.20,0.45,0.38,0.18,0.15,0.16,0.44,0.13,0.20,0.36,0.22,0.27,0.20,0.29,0.21,0.21,0.11,0.30,0.29,0.19,0.10,0.38,0.39,0.23,0.23,0.0,0.20,0.24,0.23
0.22,1,0.34,0.14,0.26,0.22,0.19,0.33,0.23,0.08,0.32,0.17,0.18,0.29,0.25,0.09,0.15,0.17,0.09,0.31,0.23,0.20,0.37,0.24,0.36,0.20,0.11,0.37,0.20,0.33,0.36,0.07,0.30,0.0,0.19,0.17,0.17,0.11,0.13,0.23,0.37,0.21,0.12,0.32,0.27,0.25,0.18,0.35,0.23,0.28,0.23,0.30,0.46,0.24,0.13,0.15,0.35,0.13,0.11,0.0,0.11,0.17,0.27
0.39,0.34,1,0.18,0.48,0.31,0.29,0.35,0.40,0.17,0.21,0.46,0.47,0.34,0.50,0.30,0.45,0.37,0.18,0.46,0.34,0.37,0.39,0.05,0.34,0.29,0.26,0.36,0.23,0.32,0.43,0.15,0.30,0.0,0.23,0.54,0.31,0.17,0.18,0.19,0.50,0.26,0.33,0.58,0.39,0.19,0.48,0.42,0.33,0.32,0.31,0.40,0.48,0.30,0.12,0.37,0.41,0.22,0.22,0.0,0.22,0.23,0.41
0.22,0.14,0.18,1,0.13,0.07,0.07,0.10,0.18,0.09,0.12,0.10,0.18,0.14,0.17,0.37,0.21,0.12,0.10,0.18,0.14,0.10,0.13,0.13,0.18,0.08,0.07,0.30,0.08,0.09,0.27,0.06,0.13,0.0,0.08,0.09,0.17,0.09,0.11,0.21,0.17,0.07,0.10,0.19,0.12,0.10,0.08,0.17,0.10,0.10,0.06,0.20,0.17,0.08,0.06,0.08,0.24,0.08,0.07,0.0,0.11,0.18,0.15
0.44,0.26,0.48,0.13,1,0.31,0.19,0.20,0.23,0.17,0.17,0.24,0.37,0.21,0.33,0.29,0.14,0.25,0.16,0.51,0.16,0.29,0.33,0.21,0.20,0.25,0.12,0.32,0.18,0.45,0.32,0.26,0.20,0.0,0.10,0.44,0.29,0.46,0.24,0.16,0.35,0.18,0.11,0.31,0.23,0.26,0.16,0.30,0.21,0.23,0.17,0.41,0.27,0.20,0.18,0.64,0.31,0.25,0.13,0.0,0.17,0.19,0.20
0.27,0.22,0.31,0.07,0.31,1,0.32,0.58,0.40,0.71,0.10,0.29,0.31,0.21,0.41,0.27,0.31,0.36,0.20,0.37,0.23,0.25,0.60,0.17,0.34,0.57,0.35,0.22,0.34,0.18,0.50,0.40,0.27,0.0,0.17,0.23,0.31,0.46,0.17,0.28,0.44,0.32,0.19,0.45,0.67,0.32,0.34,0.41,0.62,0.63,0.39,0.68,0.47,0.54,0.16,0.32,0.57,0.59,0.54,0.0,0.56,0.20,0.35
0.32,0.19,0.29,0.07,0.19,0.32,1,0.25,0.32,0.20,0.15,0.19,0.21,0.16,0.29,0.23,0.19,0.25,0.19,0.32,0.19,0.34,0.38,0.19,0.30,0.44,0.44,0.15,0.23,0.15,0.37,0.49,0.23,0.0,0.15,0.15,0.20,0.16,0.37,0.22,0.34,0.25,0.29,0.23,0.38,0.28,0.48,0.28,0.39,0.36,0.22,0.41,0.36,0.32,0.26,0.16,0.31,0.30,0.31,0.0,0.24,0.25,0.28
0.26,0.33,0.35,0.10,0.20,0.58,0.25,1,0.35,0.46,0.18,0.32,0.34,0.21,0.47,0.19,0.32,0.29,0.14,0.30,0.36,0.23,0.64,0.09,0.33,0.32,0.23,0.26,0.29,0.25,0.56,0.24,0.31,0.0,0.15,0.19,0.49,0.16,0.15,0.28,0.37,0.46,0.24,0.40,0.52,0.30,0.33,0.42,0.44,0.44,0.55,0.53,0.60,0.35,0.15,0.23,0.48,0.39,0.32,0.0,0.46,0.28,0.44
0.23,0.23,0.40,0.18,0.23,0.40,0.32,0.35,1,0.26,0.14,0.26,0.40,0.26,0.43,0.33,0.31,0.29,0.17,0.30,0.24,0.35,0.48,0.20,0.28,0.42,0.25,0.26,0.28,0.20,0.51,0.33,0.27,0.0,0.10,0.41,0.32,0.39,0.11,0.33,0.41,0.34,0.13,0.46,0.36,0.29,0.52,0.30,0.37,0.43,0.29,0.42,0.46,0.35,0.16,0.24,0.55,0.27,0.21,0.0,0.26,0.31,0.24
0.20,0.08,0.17,0.09,0.17,0.71,0.20,0.46,0.26,1,0.10,0.29,0.12,0.12,0.44,0.29,0.54,0.22,0.13,0.20,0.20,0.07,0.47,0.13,0.25,0.40,0.31,0.14,0.31,0.18,0.54,0.35,0.12,0.0,0.19,0.30,0.23,0.17,0.08,0.22,0.41,0.26,0.32,0.34,0.59,0.29,0.33,0.41,0.51,0.53,0.22,0.58,0.31,0.49,0.10,0.27,0.46,0.51,0.66,0.0,0.74,0.19,0.20
0.34,0.32,0.21,0.12,0.17,0.10,0.15,0.18,0.14,0.10,1,0.11,0.24,0.38,0.22,0.22,0.25,0.12,0.04,0.34,0.17,0.18,0.12,0.10,0.38,0.14,0.21,0.29,0.11,0.14,0.24,0.19,0.16,0.0,0.17,0.26,0.25,0.10,0.19,0.10,0.32,0.14,0.09,0.28,0.15,0.61,0.12,0.12,0.31,0.13,0.10,0.23,0.31,0.13,0.07,0.14,0.16,0.08,0.19,0.0,0.20,0.14,0.15
0.24,0.17,0.46,0.10,0.24,0.29,0.19,0.32,0.26,0.29,0.11,1,0.33,0.33,0.46,0.29,0.30,0.22,0.10,0.48,0.24,0.22,0.31,0.10,0.28,0.27,0.13,0.12,0.28,0.15,0.28,0.30,0.25,0.0,0.20,0.20,0.18,0.08,0.23,0.23,0.27,0.44,0.69,0.29,0.34,0.18,0.25,0.17,0.27,0.22,0.33,0.31,0.39,0.31,0.12,0.20,0.30,0.27,0.36,0.0,0.27,0.25,0.20
0.27,0.18,0.47,0.18,0.37,0.31,0.21,0.34,0.40,0.12,0.24,0.33,1,0.21,0.30,0.19,0.28,0.13,0.15,0.38,0.19,0.33,0.28,0.14,0.23,0.21,0.28,0.26,0.10,0.42,0.34,0.25,0.25,0.0,0.08,0.26,0.29,0.44,0.24,0.22,0.36,0.39,0.23,0.38,0.27,0.15,0.28,0.13,0.15,0.26,0.46,0.27,0.41,0.23,0.28,0.36,0.24,0.09,0.17,0.0,0.13,0.17,0.41
0.24,0.29,0.34,0.14,0.21,0.21,0.16,0.21,0.26,0.12,0.38,0.33,0.21,1,0.25,0.28,0.22,0.10,0.02,0.28,0.20,0.24,0.23,0.08,0.30,0.20,0.12,0.15,0.12,0.38,0.20,0.18,0.16,0.0,0.11,0.34,0.27,0.12,0.25,0.13,0.15,0.27,0.24,0.34,0.25,0.25,0.17,0.18,0.12,0.21,0.28,0.22,0.27,0.12,0.05,0.26,0.36,0.12,0.09,0.0,0.16,0.20,0.28
0.26,0.25,0.50,0.17,0.33,0.41,0.29,0.47,0.43,0.44,0.22,0.46,0.30,0.25,1,0.22,0.40,0.27,0.11,0.42,0.28,0.33,0.54,0.20,0.40,0.53,0.42,0.25,0.24,0.20,0.55,0.30,0.32,0.0,0.19,0.31,0.36,0.18,0.16,0.31,0.41,0.51,0.34,0.54,0.62,0.31,0.51,0.45,0.43,0.45,0.65,0.59,0.68,0.40,0.12,0.38,0.60,0.32,0.28,0.0,0.41,0.23,0.36
0.30,0.09,0.30,0.37,0.29,0.27,0.23,0.19,0.33,0.29,0.22,0.29,0.19,0.28,0.22,1,0.22,0.29,0.15,0.33,0.16,0.25,0.20,0.14,0.17,0.19,0.13,0.25,0.36,0.14,0.28,0.25,0.19,0.0,0.13,0.26,0.24,0.21,0.24,0.14,0.31,0.21,0.10,0.29,0.26,0.25,0.19,0.21,0.23,0.21,0.24,0.27,0.18,0.24,0.07,0.23,0.24,0.31,0.29,0.0,0.32,0.11,0.24
0.22,0.15,0.45,0.21,0.14,0.31,0.19,0.32,0.31,0.54,0.25,0.30,0.28,0.22,0.40,0.22,1,0.29,0.09,0.34,0.19,0.60,0.39,0.22,0.29,0.52,0.46,0.19,0.51,0.16,0.40,0.19,0.34,0.0,0.37,0.34,0.20,0.21,0.13,0.30,0.37,0.38,0.24,0.42,0.60,0.24,0.70,0.60,0.53,0.38,0.48,0.47,0.38,0.45,0.31,0.33,0.38,0.28,0.43,0.0,0.47,0.10,0.36
0.24,0.17,0.37,0.12,0.25,0.36,0.25,0.29,0.29,0.22,0.12,0.22,0.13,0.10,0.27,0.29,0.29,1,0.63,0.46,0.36,0.23,0.26,0.19,0.21,0.30,0.42,0.33,0.30,0.12,0.40,0.16,0.34,0.0,0.17,0.26,0.21,0.25,0.27,0.30,0.49,0.30,0.18,0.30,0.26,0.23,0.22,0.38,0.28,0.26,0.21,0.35,0.34,0.25,0.47,0.30,0.25,0.28,0.20,0.0,0.23,0.23,0.42
0.09,0.09,0.18,0.10,0.16,0.20,0.19,0.14,0.17,0.13,0.04,0.10,0.15,0.02,0.11,0.15,0.09,0.63,1,0.20,0.07,0.17,0.12,0.18,0.13,0.16,0.19,0.23,0.20,0.09,0.24,0.22,0.14,0.0,0.29,0.38,0.16,0.12,0.17,0.27,0.35,0.07,0.21,0.33,0.15,0.29,0.08,0.15,0.17,0.25,0.06,0.25,0.20,0.44,0.21,0.36,0.16,0.24,0.50,0.0,0.13,0.13,0.20
0.30,0.31,0.46,0.18,0.51,0.37,0.32,0.30,0.30,0.20,0.34,0.48,0.38,0.28,0.42,0.33,0.34,0.46,0.20,1,0.39,0.33,0.41,0.14,0.36,0.31,0.28,0.23,0.30,0.19,0.38,0.22,0.51,0.0,0.23,0.45,0.31,0.17,0.31,0.32,0.40,0.33,0.23,0.46,0.42,0.48,0.28,0.40,0.41,0.32,0.27,0.43,0.48,0.28,0.16,0.40,0.35,0.33,0.23,0.0,0.24,0.26,0.34
0.19,0.23,0.34,0.14,0.16,0.23,0.19,0.36,0.24,0.20,0.17,0.24,0.19,0.20,0.28,0.16,0.19,0.36,0.07,0.39,1,0.12,0.24,0.14,0.21,0.33,0.26,0.12,0.14,0.09,0.21,0.10,0.43,0.0,0.11,0.30,0.19,0.08,0.12,0.22,0.18,0.18,0.25,0.31,0.25,0.17,0.25,0.30,0.22,0.24,0.18,0.26,0.30,0.14,0.13,0.09,0.25,0.26,0.20,0.0,0.13,0.18,0.23
0.13,0.20,0.37,0.10,0.29,0.25,0.34,0.23,0.35,0.07,0.18,0.22,0.33,0.24,0.33,0.25,0.60,0.23,0.17,0.33,0.12,1,0.40,0.21,0.29,0.49,0.39,0.16,0.20,0.12,0.31,0.27,0.29,0.0,0.20,0.11,0.27,0.26,0.23,0.22,0.31,0.31,0.19,0.32,0.37,0.15,0.58,0.41,0.43,0.29,0.48,0.29,0.33,0.45,0.17,0.19,0.37,0.38,0.18,0.0,0.17,0.24,0.29
0.26,0.37,0.39,0.13,0.33,0.60,0.38,0.64,0.48,0.47,0.12,0.31,0.28,0.23,0.54,0.20,0.39,0.26,0.12,0.41,0.24,0.40,1,0.19,0.35,0.46,0.26,0.21,0.31,0.27,0.59,0.33,0.40,0.0,0.12,0.23,0.49,0.25,0.19,0.27,0.45,0.40,0.21,0.43,0.62,0.28,0.53,0.57,0.56,0.62,0.55,0.60,0.52,0.43,0.17,0.31,0.59,0.60,0.37,0.0,0.42,0.24,0.39
0.05,0.24,0.05,0.13,0.21,0.17,0.19,0.09,0.20,0.13,0.10,0.10,0.14,0.08,0.20,0.14,0.22,0.19,0.18,0.14,0.14,0.21,0.19,1,0.13,0.26,0.21,0.05,0.10,0.10,0.26,0.17,0.32,0.0,0.07,0.13,0.03,0.37,0.26,0.13,0.21,0.15,0.04,0.09,0.22,0.10,0.15,0.29,0.47,0.23,0.21,0.29,0.27,0.22,0.21,0.13,0.29,0.20,0.10,0.0,0.05,0.07,0.14
0.28,0.36,0.34,0.18,0.20,0.34,0.30,0.33,0.28,0.25,0.38,0.28,0.23,0.30,0.40,0.17,0.29,0.21,0.13,0.36,0.21,0.29,0.35,0.13,1,0.36,0.26,0.31,0.25,0.26,0.46,0.25,0.24,0.0,0.21,0.15,0.23,0.12,0.17,0.23,0.42,0.36,0.24,0.35,0.31,0.34,0.32,0.28,0.35,0.32,0.27,0.51,0.43,0.31,0.15,0.22,0.37,0.20,0.28,0.0,0.23,0.49,0.37
0.22,0.20,0.29,0.08,0.25,0.57,0.44,0.32,0.42,0.40,0.14,0.27,0.21,0.20,0.53,0.19,0.52,0.30,0.16,0.31,0.33,0.49,0.46,0.26,0.36,1,0.35,0.20,0.41,0.15,0.45,0.47,0.19,0.0,0.14,0.20,0.18,0.32,0.22,0.33,0.44,0.43,0.26,0.48,0.57,0.29,0.59,0.43,0.62,0.66,0.36,0.51,0.56,0.73,0.24,0.28,0.53,0.42,0.38,0.0,0.32,0.30,0.30
