1,0.12,0.27,0.16,0.24,0.27,0.24,0.26,0.37,0.33,0.33,0.23,0.33,0.32,0.28,0.19,0.34,0.15,0.28,0.25,0.08,0.17,0.30,0.0,0.12,0.12,0.41,0.41,0.15,0.13,0.40,0.33,0.0,0.0,0.30,0.19,0.38,0.21,0.36,0.0,0.42,0.16,0.36,0.33,0.0,0.28,0.35,0.36,0.38,0.05,0.04,0.34,0.29,0.34,0.43,0.35,0.14,0.27,0.32,0.29,0.32
0.12,1,0.17,0.38,0.20,0.21,0.30,0.61,0.29,0.43,0.27,0.61,0.32,0.13,0.43,0.18,0.58,0.76,0.19,0.28,0.33,0.34,0.24,0.0,0.49,0.07,0.50,0.19,0.10,0.45,0.37,0.35,0.0,0.0,0.28,0.24,0.28,0.59,0.26,0.0,0.34,0.72,0.02,0.29,0.0,0.51,0.39,0.40,0.38,0.01,0.48,0.39,0.17,0.31,0.35,0.25,0.09,0.27,0.37,0.25,0.14
0.27,0.17,1,0.20,0.34,0.11,0.11,0.24,0.38,0.38,0.41,0.22,0.35,0.27,0.30,0.15,0.36,0.23,0.31,0.28,0.09,0.18,0.35,0.0,0.28,0.15,0.43,0.47,0.30,0.08,0.46,0.46,0.0,0.0,0.30,0.29,0.39,0.27,0.35,0.0,0.49,0.26,0.25,0.35,0.0,0.30,0.44,0.47,0.39,0.04,0.05,0.39,1.00,0.36,0.49,0.35,0.23,0.28,0.43,0.30,0.39
0.16,0.38,0.20,1,0.28,0.19,0.36,0.35,0.29,0.44,0.31,0.60,0.27,0.17,0.50,0.66,0.54,0.25,0.24,0.28,0.48,0.52,0.22,0.0,0.12,0.02,0.37,0.21,0.16,0.17,0.32,0.34,0.0,0.0,0.24,0.14,0.31,0.48,0.34,0.0,0.32,0.32,0.09,0.25,0.0,0.25,0.32,0.34,0.29,0.09,0.22,0.35,0.19,0.32,0.34,0.55,0.15,0.16,0.31,0.25,0.16
0.24,0.20,0.34,0.28,1,0.14,0.15,0.20,0.35,0.43,0.90,0.32,0.37,0.32,0.38,0.19,0.42,0.34,0.37,0.23,0.19,0.24,0.34,0.0,0.13,0.06,0.45,0.33,0.74,0.10,0.42,0.52,0.0,0.0,0.38,0.35,0.40,0.22,0.35,0.0,0.40,0.30,0.08,0.37,0.0,0.31,0.41,0.45,0.37,0.15,0.11,0.40,0.33,0.40,0.47,0.39,0.19,0.17,0.40,0.40,1.00
0.27,0.21,0.11,0.19,0.14,1,0.16,0.32,0.15,0.13,0.16,0.14,0.37,0.11,0.09,0.07,0.17,0.28,0.24,0.17,0.06,0.07,0.21,0.0,0.20,0.14,0.19,0.15,0.05,0.17,0.14,0.24,0.0,0.0,0.34,0.15,0.30,0.29,0.35,0.0,0.17,0.21,0.13,0.31,0.0,0.45,0.25,0.14,0.20,0.09,0.14,0.19,0.12,0.35,0.16,0.29,0.06,0.33,0.18,0.28,0.19
0.24,0.30,0.11,0.36,0.15,0.16,1,0.16,0.39,0.30,0.22,0.46,0.29,0.11,0.31,0.25,0.47,0.28,0.24,0.22,0.15,0.33,0.25,0.0,0.27,0.05,0.32,0.28,0.14,0.17,0.29,0.32,0.0,0.0,0.26,0.17,0.31,0.36,0.27,0.0,0.32,0.30,0.07,0.28,0.0,0.38,0.29,0.38,0.28,0.12,0.32,0.34,0.16,0.27,0.33,0.29,0.20,0.15,0.28,0.28,0.19
0.26,0.61,0.24,0.35,0.20,0.32,0.16,1,0.30,0.37,0.27,0.45,0.29,0.10,0.38,0.24,0.45,0.45,0.24,0.26,0.32,0.40,0.27,0.0,0.34,0.18,0.42,0.20,0.13,0.22,0.31,0.29,0.0,0.0,0.25,0.25,0.24,0.48,0.30,0.0,0.34,0.40,0.04,0.31,0.0,0.27,0.30,0.32,0.30,0.07,0.36,0.32,0.24,0.26,0.30,0.27,0.18,0.12,0.30,0.26,0.18
0.37,0.29,0.38,0.29,0.35,0.15,0.39,0.30,1,0.51,0.48,0.42,0.43,0.22,0.43,0.14,0.78,0.27,0.36,0.26,0.37,0.49,0.35,0.0,0.20,0.08,0.52,0.31,0.25,0.27,0.48,0.54,0.0,0.0,0.39,0.38,0.50,0.39,0.41,0.0,0.48,0.27,0.21,0.40,0.0,0.43,0.53,0.55,0.42,0.05,0.13,0.54,0.41,0.47,0.50,0.47,0.27,0.19,0.50,0.37,0.35
0.33,0.43,0.38,0.44,0.43,0.13,0.30,0.37,0.51,1,0.70,0.61,0.65,0.26,0.92,0.22,0.83,0.27,0.59,0.35,0.54,0.64,0.62,0.0,0.31,0.19,0.74,0.42,0.36,0.24,0.82,0.80,0.0,0.0,0.63,0.34,0.79,0.39,0.57,0.0,0.84,0.36,0.09,0.66,0.0,0.28,0.77,0.88,0.75,0.05,0.20,0.81,0.37,0.83,0.90,0.65,0.24,0.32,0.84,0.62,0.40
