1,N/A,0.23,N/A,0.27,0.35,0.28,N/A,0.02,0.23,0.10,0.07,0.31,0.25,0.25,0.19,0.01,0.22,0.26,0.25,0.23,0.35,0.21,0.28,0.02,0.05,0.48,0.11,0.05,0.26,0.22,0.28,0.18,0.27,0.17,0.11,0.18,0.19,0.33,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,N/A,1,N/A,0.15,0.40,0.19,N/A,0.09,0.69,0.19,0.23,0.23,0.24,0.30,0.37,0.07,0.90,0.18,0.42,0.94,0.38,0.39,0.27,0.23,0.26,0.26,0.46,0.22,0.73,0.36,0.50,0.45,0.25,0.12,0.35,0.53,0.52,0.27,0.48
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,N/A,0.15,N/A,1,0.21,0.21,N/A,-0.04,0.14,0.31,0.09,0.25,0.19,0.35,0.19,0.05,0.14,0.22,0.32,0.14,0.22,0.15,0.25,0.05,0.07,0.15,0.09,0.10,0.20,0.11,0.20,0.05,0.06,0.02,0.02,0.08,0.11,0.02,0.16
0.35,N/A,0.40,N/A,0.21,1,0.19,N/A,-0.03,0.34,0.32,0.12,0.17,0.35,0.34,0.31,0.03,0.37,0.18,0.61,0.38,0.33,0.23,0.45,0.10,0.18,0.29,0.25,0.14,0.42,0.30,0.34,0.25,0.35,0.06,0.15,0.23,0.22,0.34,0.35
0.28,N/A,0.19,N/A,0.21,0.19,1,N/A,-0.01,0.24,0.07,0.37,0.33,0.28,0.20,0.30,-0.01,0.18,0.16,0.28,0.22,0.41,0.15,0.27,0.05,0.13,0.49,0.21,0.05,0.21,0.24,0.18,0.14,0.36,0.18,0.08,0.17,0.13,0.29,0.42
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,0.09,N/A,-0.04,-0.03,-0.01,N/A,1,0.10,-0.05,0.02,0.06,0.05,0.01,-0.03,-0.09,0.09,0.02,-0.01,0.10,-0.02,-0.00,-0.01,0.01,0.07,0.02,0.03,-0.06,0.03,-0.03,0.03,0.07,0.01,-0.03,-0.02,0.02,0.01,0.02,0.01
0.23,N/A,0.69,N/A,0.14,0.34,0.24,N/A,0.10,1,0.20,0.26,0.22,0.18,0.27,0.31,0.11,0.68,0.21,0.34,0.71,0.39,0.36,0.22,0.24,0.24,0.28,0.37,0.14,0.58,0.29,0.49,0.49,0.26,0.14,0.28,0.46,0.36,0.31,0.41
0.10,N/A,0.19,N/A,0.31,0.32,0.07,N/A,-0.05,0.20,1,0.10,0.27,0.09,0.33,0.18,0.05,0.18,0.06,0.41,0.19,0.13,0.17,0.31,0.06,0.04,0.10,0.08,0.14,0.21,0.13,0.26,0.04,0.07,0.01,0.05,0.10,0.17,0.01,0.16
0.07,N/A,0.23,N/A,0.09,0.12,0.37,N/A,0.02,0.26,0.10,1,0.13,0.08,0.14,0.23,0.04,0.17,0.06,0.19,0.24,0.27,0.13,0.16,0.07,0.06,0.36,0.12,0.20,0.25,0.28,0.27,0.09,0.15,0.01,-0.01,0.29,0.12,0.28,0.31
0.31,N/A,0.23,N/A,0.25,0.17,0.33,N/A,0.06,0.22,0.27,0.13,1,0.15,0.27,0.17,-0.01,0.23,0.13,0.28,0.21,0.22,0.21,0.17,0.03,0.09,0.26,0.17,0.05,0.23,0.18,0.26,0.08,0.28,0.03,0.12,0.13,0.20,0.10,0.26
0.25,N/A,0.24,N/A,0.19,0.35,0.28,N/A,0.05,0.18,0.09,0.08,0.15,1,0.21,0.28,0.15,0.24,0.23,0.26,0.24,0.26,0.18,0.32,0.05,0.13,0.28,0.20,0.08,0.29,0.23,0.22,0.17,0.40,0.03,0.18,0.20,0.19,0.17,0.22
0.25,N/A,0.30,N/A,0.35,0.34,0.20,N/A,0.01,0.27,0.33,0.14,0.27,0.21,1,0.27,0.01,0.27,0.27,0.35,0.28,0.29,0.20,0.41,0.12,0.07,0.19,0.18,0.31,0.37,0.32,0.34,0.19,0.29,0.00,0.17,0.11,0.17,0.21,0.26
0.19,N/A,0.37,N/A,0.19,0.31,0.30,N/A,-0.03,0.31,0.18,0.23,0.17,0.28,0.27,1,-0.01,0.37,0.16,0.31,0.37,0.32,0.19,0.24,0.40,0.17,0.24,0.23,0.19,0.51,0.25,0.32,0.30,0.24,0.04,0.12,0.25,0.24,0.17,0.38
0.01,N/A,0.07,N/A,0.05,0.03,-0.01,N/A,-0.09,0.11,0.05,0.04,-0.01,0.15,0.01,-0.01,1,0.06,0.03,0.07,0.04,0.02,-0.01,0.00,0.01,0.02,-0.00,0.03,0.04,0.10,0.03,0.06,-0.01,0.07,0.02,0.00,0.06,0.02,-0.01,-0.00
0.22,N/A,0.90,N/A,0.14,0.37,0.18,N/A,0.09,0.68,0.18,0.17,0.23,0.24,0.27,0.37,0.06,1,0.18,0.40,0.84,0.35,0.36,0.23,0.23,0.24,0.24,0.44,0.22,0.69,0.32,0.45,0.42,0.24,0.14,0.36,0.48,0.51,0.25,0.45
0.26,N/A,0.18,N/A,0.22,0.18,0.16,N/A,0.02,0.21,0.06,0.06,0.13,0.23,0.27,0.16,0.03,0.18,1,0.20,0.18,0.41,0.13,0.27,0.24,0.10,0.09,0.12,0.04,0.26,0.14,0.25,0.06,0.18,0.01,0.11,0.16,0.07,0.19,0.22
0.25,N/A,0.42,N/A,0.32,0.61,0.28,N/A,-0.01,0.34,0.41,0.19,0.28,0.26,0.35,0.31,0.07,0.40,0.20,1,0.40,0.33,0.19,0.49,0.11,0.20,0.22,0.27,0.16,0.43,0.33,0.44,0.23,0.21,0.06,0.10,0.29,0.23,0.16,0.39
0.23,N/A,0.94,N/A,0.14,0.38,0.22,N/A,0.10,0.71,0.19,0.24,0.21,0.24,0.28,0.37,0.04,0.84,0.18,0.40,1,0.39,0.41,0.26,0.22,0.24,0.27,0.48,0.23,0.68,0.35,0.48,0.47,0.25,0.10,0.31,0.52,0.45,0.27,0.49
