1,0.19,0.24,0.20,0.21,0.06,0.24,0.20,0.10,0.05,0.21,0.03,0.16,0.13,0.16,0.04,0.01,0.07,0.26,0.11,0.26,0.04,0.27,0.26,0.04,0.16,0.15,0.18,0.05,0.05,0.19,0.24,0.19,0.17,0.06,0.13,0.22,0.03,0.10
0.19,1,0.75,0.36,0.74,0.18,0.77,0.32,0.58,0.22,0.57,0.13,0.33,0.35,0.37,0.12,0.13,0.23,0.43,0.20,0.40,0.17,0.76,0.75,0.14,0.34,0.67,0.91,0.27,0.15,0.38,0.77,0.64,0.34,0.16,0.28,0.64,0.17,0.11
0.24,0.75,1,0.36,0.90,0.21,0.93,0.40,0.69,0.28,0.69,0.19,0.31,0.35,0.36,0.13,0.17,0.31,0.53,0.21,0.52,0.23,0.96,0.93,0.20,0.38,0.79,0.88,0.34,0.20,0.35,0.97,0.78,0.32,0.20,0.29,0.77,0.16,0.15
0.20,0.36,0.36,1,0.38,0.10,0.38,0.20,0.31,0.22,0.34,0.18,0.23,0.27,0.25,0.10,0.09,0.20,0.33,0.09,0.27,0.07,0.37,0.38,0.05,0.23,0.35,0.33,0.17,0.08,0.26,0.37,0.32,0.25,0.10,0.20,0.35,0.08,0.06
0.21,0.74,0.90,0.38,1,0.20,0.90,0.42,0.68,0.27,0.85,0.18,0.41,0.38,0.45,0.15,0.21,0.32,0.51,0.21,0.52,0.27,0.89,0.89,0.19,0.44,0.77,0.85,0.38,0.18,0.44,0.91,0.74,0.42,0.17,0.36,0.74,0.18,0.11
0.06,0.18,0.21,0.10,0.20,1,0.23,0.08,0.18,0.06,0.14,0.03,0.04,0.16,0.14,0.02,0.06,0.19,0.17,0.05,0.06,0.09,0.20,0.22,0.02,0.06,0.15,0.21,0.15,0.08,0.05,0.21,0.21,0.05,0.05,0.03,0.19,0.02,-0.05
0.24,0.77,0.93,0.38,0.90,0.23,1,0.42,0.66,0.28,0.73,0.19,0.51,0.39,0.54,0.13,0.17,0.34,0.52,0.23,0.50,0.27,0.90,0.89,0.20,0.55,0.78,0.87,0.38,0.18,0.55,0.97,0.73,0.54,0.20,0.32,0.77,0.17,0.11
0.20,0.32,0.40,0.20,0.42,0.08,0.42,1,0.29,0.20,0.41,0.18,0.32,0.16,0.29,0.08,0.06,0.17,0.36,0.16,0.25,0.20,0.41,0.43,0.18,0.32,0.35,0.36,0.17,0.08,0.30,0.39,0.34,0.30,0.08,0.33,0.38,0.21,0.01
0.10,0.58,0.69,0.31,0.68,0.18,0.66,0.29,1,0.26,0.55,0.16,0.22,0.25,0.26,0.13,0.17,0.31,0.45,0.19,0.48,0.17,0.67,0.71,0.21,0.28,0.58,0.67,0.33,0.21,0.24,0.67,0.79,0.21,0.15,0.22,0.61,0.12,0.13
0.05,0.22,0.28,0.22,0.27,0.06,0.28,0.20,0.26,1,0.21,0.83,0.18,0.15,0.17,0.03,0.19,0.17,0.22,0.27,0.07,0.20,0.27,0.28,0.18,0.17,0.56,0.25,0.29,0.07,0.20,0.27,0.22,0.20,0.11,0.21,0.26,0.03,0.16
0.21,0.57,0.69,0.34,0.85,0.14,0.73,0.41,0.55,0.21,1,0.14,0.45,0.32,0.47,0.13,0.19,0.31,0.43,0.17,0.45,0.28,0.69,0.69,0.16,0.48,0.56,0.64,0.36,0.11,0.47,0.72,0.57,0.48,0.14,0.40,0.61,0.16,0.07
0.03,0.13,0.19,0.18,0.18,0.03,0.19,0.18,0.16,0.83,0.14,1,0.17,0.11,0.12,0.01,0.04,0.19,0.18,0.33,0.05,0.21,0.17,0.19,0.11,0.13,0.59,0.16,0.21,0.09,0.17,0.18,0.12,0.18,0.12,0.18,0.20,0.02,0.04
0.16,0.33,0.31,0.23,0.41,0.04,0.51,0.32,0.22,0.18,0.45,0.17,1,0.19,0.77,0.23,0.09,0.23,0.35,0.13,0.26,0.19,0.31,0.33,0.14,0.70,0.26,0.28,0.20,0.04,0.86,0.42,0.25,0.91,0.11,0.24,0.32,0.12,-0.01
