1,0.14,0.07,0.29,0.28,0.48,0.05,0.14,0.34,0.16,0.31,0.24,0.28,0.33,-0.00,0.22,0.37,0.10,0.34,0.27,0.28,0.34,0.25,0.18,0.31,0.08,0.19,0.39,0.30,0.15
0.14,1,0.16,0.27,0.28,0.15,0.07,0.14,0.33,0.12,0.31,0.25,0.25,0.17,-0.01,0.15,0.22,0.19,0.20,0.31,0.61,0.33,0.31,0.12,0.26,0.22,0.05,0.33,0.32,0.08
0.07,0.16,1,0.20,0.22,0.05,0.05,0.19,0.24,0.09,0.24,0.17,0.14,0.26,-0.02,0.04,0.25,0.19,0.24,0.24,0.26,0.27,0.22,0.10,0.17,0.03,0.00,0.27,0.22,0.07
0.29,0.27,0.20,1,0.87,0.22,0.14,0.49,0.86,0.30,0.89,0.53,0.56,0.20,0.12,0.32,0.47,0.06,0.53,0.95,0.89,0.91,0.44,0.32,0.81,0.16,0.37,0.85,0.91,0.28
0.28,0.28,0.22,0.87,1,0.26,0.18,0.49,0.86,0.30,0.87,0.55,0.55,0.28,0.09,0.31,0.48,0.05,0.52,0.93,0.87,0.87,0.46,0.36,0.77,0.16,0.12,0.81,0.88,0.66
0.48,0.15,0.05,0.22,0.26,1,0.04,0.11,0.28,0.06,0.28,0.26,0.22,0.26,-0.01,0.18,0.33,0.14,0.25,0.24,0.25,0.28,0.33,0.11,0.28,0.09,0.06,0.31,0.25,0.17
0.05,0.07,0.05,0.14,0.18,0.04,1,0.13,0.15,0.06,0.15,0.08,0.10,0.05,-0.01,0.06,0.08,0.02,0.13,0.17,0.17,0.17,0.09,0.03,0.16,0.08,-0.04,0.18,0.17,0.11
0.14,0.14,0.19,0.49,0.49,0.11,0.13,1,0.47,0.15,0.49,0.29,0.33,0.15,0.02,0.10,0.31,0.03,0.32,0.50,0.47,0.50,0.30,0.22,0.44,0.11,0.10,0.48,0.48,0.23
0.34,0.33,0.24,0.86,0.86,0.28,0.15,0.47,1,0.34,0.88,0.60,0.75,0.28,0.09,0.37,0.55,0.09,0.59,0.90,0.87,0.91,0.52,0.36,0.78,0.21,0.17,0.89,0.97,0.35
0.16,0.12,0.09,0.30,0.30,0.06,0.06,0.15,0.34,1,0.30,0.21,0.28,0.10,-0.01,0.14,0.19,0.01,0.25,0.30,0.29,0.38,0.20,0.16,0.24,0.17,0.13,0.28,0.31,0.15
0.31,0.31,0.24,0.89,0.87,0.28,0.15,0.49,0.88,0.30,1,0.60,0.58,0.26,0.08,0.54,0.52,0.05,0.54,0.93,0.89,0.91,0.44,0.33,0.87,0.19,0.14,0.85,0.91,0.31
0.24,0.25,0.17,0.53,0.55,0.26,0.08,0.29,0.60,0.21,0.60,1,0.43,0.28,0.05,0.38,0.39,0.00,0.41,0.57,0.57,0.59,0.34,0.17,0.57,0.16,0.11,0.60,0.58,0.23
0.28,0.25,0.14,0.56,0.55,0.22,0.10,0.33,0.75,0.28,0.58,0.43,1,0.17,0.05,0.33,0.37,0.05,0.39,0.58,0.57,0.58,0.37,0.26,0.53,0.17,0.20,0.59,0.72,0.22
0.33,0.17,0.26,0.20,0.28,0.26,0.05,0.15,0.28,0.10,0.26,0.28,0.17,1,-0.01,0.15,0.33,0.02,0.38,0.23,0.25,0.28,0.11,0.15,0.31,0.02,0.03,0.31,0.23,0.22
