1,0.09,0.16,0.25,0.16,0.07,0.09,0.15,0.19,0.07,0.04,0.13,0.18,0.20,0.21,0.02,-0.01,0.01,0.18,0.04,0.04,0.17,0.26,0.18,0.14,0.21
0.09,1,0.14,0.05,0.20,0.09,0.11,0.20,0.18,0.08,-0.01,0.16,0.18,0.13,0.21,-0.04,0.23,0.18,0.15,0.08,0.09,0.23,0.17,0.23,0.21,0.20
0.16,0.14,1,0.06,0.19,0.13,0.17,0.14,0.16,0.14,-0.00,0.17,0.17,0.16,0.21,0.01,0.05,0.08,0.15,0.16,0.02,0.17,0.18,0.15,0.12,0.20
0.25,0.05,0.06,1,0.11,-0.01,0.05,0.17,0.19,0.02,0.17,0.16,0.19,0.20,0.20,0.02,0.05,0.04,0.21,0.11,0.04,0.16,0.15,0.18,0.15,0.20
0.16,0.20,0.19,0.11,1,0.06,0.26,0.47,0.53,0.33,0.08,0.87,0.55,0.21,0.60,0.14,0.11,0.12,0.55,0.31,0.19,0.53,0.88,0.49,0.44,0.57
0.07,0.09,0.13,-0.01,0.06,1,0.05,0.06,0.15,-0.02,0.00,0.06,0.14,0.12,0.16,0.25,0.01,0.07,0.09,0.07,0.01,0.21,0.06,0.12,0.15,0.13
0.09,0.11,0.17,0.05,0.26,0.05,1,0.30,0.28,0.31,0.05,0.26,0.27,0.25,0.29,0.10,0.05,0.01,0.27,0.29,0.13,0.28,0.26,0.27,0.27,0.31
0.15,0.20,0.14,0.17,0.47,0.06,0.30,1,0.84,0.30,0.12,0.56,0.85,0.20,0.83,0.16,0.11,0.16,0.63,0.32,0.35,0.74,0.49,0.84,0.81,0.82
0.19,0.18,0.16,0.19,0.53,0.15,0.28,0.84,1,0.30,0.10,0.62,0.93,0.17,0.94,0.28,0.11,0.20,0.72,0.24,0.43,0.82,0.57,0.94,0.89,0.96
0.07,0.08,0.14,0.02,0.33,-0.02,0.31,0.30,0.30,1,0.12,0.35,0.30,0.17,0.31,0.07,0.03,-0.00,0.27,0.32,0.05,0.29,0.29,0.28,0.24,0.31
0.04,-0.01,-0.00,0.17,0.08,0.00,0.05,0.12,0.10,0.12,1,0.08,0.11,0.01,0.11,0.01,-0.03,-0.08,0.15,0.03,0.02,0.11,0.09,0.12,0.09,0.13
0.13,0.16,0.17,0.16,0.87,0.06,0.26,0.56,0.62,0.35,0.08,1,0.63,0.18,0.68,0.12,0.13,0.12,0.60,0.32,0.26,0.58,0.78,0.58,0.54,0.64
0.18,0.18,0.17,0.19,0.55,0.14,0.27,0.85,0.93,0.30,0.11,0.63,1,0.19,0.95,0.31,0.11,0.21,0.80,0.25,0.41,0.85,0.61,0.91,0.89,0.91
0.20,0.13,0.16,0.20,0.21,0.12,0.25,0.20,0.17,0.17,0.01,0.18,0.19,1,0.22,0.05,0.06,0.09,0.26,0.29,0.06,0.19,0.20,0.15,0.13,0.20
0.21,0.21,0.21,0.20,0.60,0.16,0.29,0.83,0.94,0.31,0.11,0.68,0.95,0.22,1,0.23,0.10,0.22,0.77,0.25,0.40,0.82,0.67,0.91,0.87,0.94
0.02,-0.04,0.01,0.02,0.14,0.25,0.10,0.16,0.28,0.07,0.01,0.12,0.31,0.05,0.23,1,0.06,0.04,0.16,0.07,0.04,0.50,0.17,0.17,0.35,0.19
-0.01,0.23,0.05,0.05,0.11,0.01,0.05,0.11,0.11,0.03,-0.03,0.13,0.11,0.06,0.10,0.06,1,0.12,0.10,0.05,0.03,0.13,0.08,0.08,0.11,0.10
0.01,0.18,0.08,0.04,0.12,0.07,0.01,0.16,0.20,-0.00,-0.08,0.12,0.21,0.09,0.22,0.04,0.12,1,0.17,0.03,0.05,0.20,0.13,0.21,0.18,0.21
0.18,0.15,0.15,0.21,0.55,0.09,0.27,0.63,0.72,0.27,0.15,0.60,0.80,0.26,0.77,0.16,0.10,0.17,1,0.22,0.30,0.60,0.62,0.68,0.63,0.75
0.04,0.08,0.16,0.11,0.31,0.07,0.29,0.32,0.24,0.32,0.03,0.32,0.25,0.29,0.25,0.07,0.05,0.03,0.22,1,0.14,0.22,0.27,0.22,0.22,0.26
0.04,0.09,0.02,0.04,0.19,0.01,0.13,0.35,0.43,0.05,0.02,0.26,0.41,0.06,0.40,0.04,0.03,0.05,0.30,0.14,1,0.33,0.22,0.41,0.68,0.40
0.17,0.23,0.17,0.16,0.53,0.21,0.28,0.74,0.82,0.29,0.11,0.58,0.85,0.19,0.82,0.50,0.13,0.20,0.60,0.22,0.33,1,0.56,0.79,0.83,0.78
0.26,0.17,0.18,0.15,0.88,0.06,0.26,0.49,0.57,0.29,0.09,0.78,0.61,0.20,0.67,0.17,0.08,0.13,0.62,0.27,0.22,0.56,1,0.53,0.49,0.61
0.18,0.23,0.15,0.18,0.49,0.12,0.27,0.84,0.94,0.28,0.12,0.58,0.91,0.15,0.91,0.17,0.08,0.21,0.68,0.22,0.41,0.79,0.53,1,0.87,0.94
0.14,0.21,0.12,0.15,0.44,0.15,0.27,0.81,0.89,0.24,0.09,0.54,0.89,0.13,0.87,0.35,0.11,0.18,0.63,0.22,0.68,0.83,0.49,0.87,1,0.84
0.21,0.20,0.20,0.20,0.57,0.13,0.31,0.82,0.96,0.31,0.13,0.64,0.91,0.20,0.94,0.19,0.10,0.21,0.75,0.26,0.40,0.78,0.61,0.94,0.84,1
