1,0.33,0.17,-0.05,0.03,0.04,0.13,0.30,0.14,0.25,0.09,0.18,0.32,0.28,0.03,0.10,0.13,0.05,0.18,0.27,0.31,0.05,0.13,0.04,0.06,0.22,0.14,0.21,0.16,0.13,0.16,0.26,0.00,0.03,0.08
0.33,1,0.22,-0.03,0.34,0.03,0.08,0.28,0.16,0.15,0.21,0.24,0.39,0.46,0.01,0.13,0.33,0.08,0.30,0.40,0.40,0.10,0.27,0.06,0.21,0.24,0.22,0.32,0.15,0.21,0.37,0.46,0.07,0.31,0.15
0.17,0.22,1,-0.01,0.29,0.05,0.08,0.22,0.13,0.09,0.50,0.14,0.17,0.31,0.27,0.09,0.19,0.12,0.17,0.15,0.25,0.42,0.64,0.04,0.18,0.21,0.21,0.16,0.06,-0.03,0.18,0.29,0.19,0.33,0.04
-0.05,-0.03,-0.01,1,0.08,0.05,-0.03,-0.05,0.13,0.01,-0.00,0.03,0.00,0.00,0.17,0.04,0.01,0.05,0.08,0.05,0.01,0.08,-0.08,-0.04,0.13,0.04,0.00,0.08,0.07,0.05,-0.02,0.06,0.02,0.05,-0.02
0.03,0.34,0.29,0.08,1,0.01,0.01,0.02,0.05,0.02,0.19,0.02,0.05,0.22,0.15,0.02,0.18,0.00,0.22,0.16,0.11,0.05,0.23,0.00,0.10,0.04,0.24,0.02,0.03,0.08,0.21,0.41,0.01,0.74,0.07
0.04,0.03,0.05,0.05,0.01,1,0.05,0.19,0.01,0.03,0.25,0.02,0.02,0.06,0.01,0.01,0.01,0.03,0.14,0.03,0.11,0.07,0.14,-0.02,0.02,0.05,0.02,0.01,-0.00,-0.04,0.02,0.02,-0.02,-0.00,-0.09
0.13,0.08,0.08,-0.03,0.01,0.05,1,0.22,0.10,0.06,0.16,0.14,0.22,0.02,0.01,0.06,0.23,0.14,0.14,0.21,0.27,0.11,0.12,0.01,0.04,0.30,0.14,0.01,0.02,0.11,0.19,0.12,-0.00,0.01,0.05
0.30,0.28,0.22,-0.05,0.02,0.19,0.22,1,0.20,0.24,0.25,0.19,0.39,0.22,0.08,0.13,0.19,0.13,0.25,0.31,0.42,0.19,0.20,0.03,0.14,0.35,0.28,0.15,0.18,0.01,0.17,0.24,0.11,0.07,0.08
0.14,0.16,0.13,0.13,0.05,0.01,0.10,0.20,1,0.11,0.20,0.27,0.26,0.22,0.14,0.18,0.21,0.18,0.28,0.26,0.34,0.04,0.06,0.12,0.22,0.36,0.15,0.11,0.04,0.11,0.15,0.08,0.15,0.03,-0.04
0.25,0.15,0.09,0.01,0.02,0.03,0.06,0.24,0.11,1,0.11,0.08,0.27,0.20,0.09,0.14,0.22,0.04,0.22,0.20,0.37,0.00,0.14,0.11,0.10,0.15,0.09,0.12,0.07,0.04,0.13,0.12,0.04,0.08,0.06
0.09,0.21,0.50,-0.00,0.19,0.25,0.16,0.25,0.20,0.11,1,0.08,0.18,0.21,0.36,0.12,0.12,0.08,0.17,0.12,0.24,0.53,0.57,0.07,0.27,0.33,0.09,0.06,0.02,0.02,0.12,0.26,0.05,0.22,0.01
0.18,0.24,0.14,0.03,0.02,0.02,0.14,0.19,0.27,0.08,0.08,1,0.28,0.18,0.05,0.17,0.20,0.18,0.25,0.24,0.33,0.07,0.09,0.14,0.15,0.32,0.06,0.31,0.14,0.04,0.21,0.17,0.20,0.02,0.03
0.32,0.39,0.17,0.00,0.05,0.02,0.22,0.39,0.26,0.27,0.18,0.28,1,0.27,0.06,0.25,0.39,0.20,0.25,0.55,0.59,0.10,0.26,0.12,0.15,0.40,0.27,0.23,0.21,0.12,0.38,0.24,0.13,0.11,0.12
0.28,0.46,0.31,0.00,0.22,0.06,0.02,0.22,0.22,0.20,0.21,0.18,0.27,1,0.08,0.13,0.23,0.03,0.24,0.41,0.31,0.11,0.29,0.02,0.11,0.15,0.17,0.29,0.10,0.15,0.18,0.46,0.30,0.28,0.14
0.03,0.01,0.27,0.17,0.15,0.01,0.01,0.08,0.14,0.09,0.36,0.05,0.06,0.08,1,0.09,0.06,0.08,-0.00,0.05,0.08,0.31,0.18,0.01,0.25,0.10,0.06,0.09,0.06,-0.04,0.04,0.06,0.07,0.07,0.05
0.10,0.13,0.09,0.04,0.02,0.01,0.06,0.13,0.18,0.14,0.12,0.17,0.25,0.13,0.09,1,0.14,0.03,0.20,0.18,0.30,0.03,0.16,0.01,0.05,0.21,0.07,0.03,0.04,0.02,0.09,0.15,0.20,0.03,0.02
0.13,0.33,0.19,0.01,0.18,0.01,0.23,0.19,0.21,0.22,0.12,0.20,0.39,0.23,0.06,0.14,1,0.14,0.19,0.34,0.42,0.00,0.24,0.16,0.15,0.25,0.16,0.16,0.11,0.13,0.29,0.21,0.16,0.18,0.18
