1,0.86,0.50,0.88,0.75,0.41,0.86,0.22,0.61,0.76,0.78,0.88,0.49,0.80,0.20,0.71
0.86,1,0.48,0.86,0.65,0.39,1.00,0.18,0.55,0.64,0.74,0.80,0.45,0.79,0.19,0.67
0.50,0.48,1,0.51,0.42,0.30,0.48,0.06,0.44,0.44,0.52,0.48,0.33,0.53,0.18,0.47
0.88,0.86,0.51,1,0.78,0.45,0.86,0.19,0.60,0.79,0.82,0.90,0.48,0.82,0.17,0.73
0.75,0.65,0.42,0.78,1,0.41,0.65,0.20,0.59,0.82,0.76,0.82,0.40,0.73,0.20,0.70
0.41,0.39,0.30,0.45,0.41,1,0.39,0.13,0.32,0.41,0.40,0.40,0.18,0.40,0.20,0.39
0.86,1.00,0.48,0.86,0.65,0.39,1,0.18,0.55,0.64,0.74,0.80,0.45,0.79,0.19,0.67
0.22,0.18,0.06,0.19,0.20,0.13,0.18,1,0.13,0.22,0.22,0.21,0.20,0.21,0.00,0.16
0.61,0.55,0.44,0.60,0.59,0.32,0.55,0.13,1,0.55,0.64,0.60,0.36,0.58,0.27,0.67
0.76,0.64,0.44,0.79,0.82,0.41,0.64,0.22,0.55,1,0.72,0.87,0.51,0.70,0.17,0.66
0.78,0.74,0.52,0.82,0.76,0.40,0.74,0.22,0.64,0.72,1,0.80,0.43,0.76,0.23,0.89
0.88,0.80,0.48,0.90,0.82,0.40,0.80,0.21,0.60,0.87,0.80,1,0.56,0.80,0.17,0.72
0.49,0.45,0.33,0.48,0.40,0.18,0.45,0.20,0.36,0.51,0.43,0.56,1,0.44,0.07,0.39
0.80,0.79,0.53,0.82,0.73,0.40,0.79,0.21,0.58,0.70,0.76,0.80,0.44,1,0.19,0.66
0.20,0.19,0.18,0.17,0.20,0.20,0.19,0.00,0.27,0.17,0.23,0.17,0.07,0.19,1,0.26
0.71,0.67,0.47,0.73,0.70,0.39,0.67,0.16,0.67,0.66,0.89,0.72,0.39,0.66,0.26,1
