1,0.33,0.12,0.29,N/A,0.18,0.27,0.33,0.16,0.40,0.25,0.23,0.25,0.24,0.14,0.39,0.40,0.05,0.22,0.08,0.30,0.22,0.14,0.28,0.16,0.40,0.15,0.12,0.06,0.02,0.08,0.10,N/A,0.09,0.22,0.04,0.03,0.32,0.12,0.12,0.28,0.32,0.13,0.00,0.26,N/A,0.29
0.33,1,0.51,0.45,N/A,0.39,0.76,0.89,0.21,0.30,0.41,0.49,0.51,0.19,0.25,0.69,0.38,0.12,0.27,0.39,0.69,0.24,0.17,0.45,0.30,0.59,0.09,0.08,0.23,0.13,0.24,0.18,N/A,0.19,0.42,0.02,0.00,0.79,0.32,0.38,0.38,0.87,0.09,0.04,0.81,N/A,0.40
0.12,0.51,1,0.33,N/A,0.21,0.51,0.47,0.06,0.18,0.21,0.16,0.28,0.08,0.15,0.42,0.16,-0.01,0.18,0.29,0.36,0.14,0.06,0.24,0.20,0.33,0.00,-0.01,0.08,0.09,0.04,0.04,N/A,0.02,0.49,0.02,0.03,0.46,0.31,0.21,0.18,0.53,0.07,0.00,0.51,N/A,0.22
0.29,0.45,0.33,1,N/A,0.28,0.32,0.42,0.09,0.19,0.26,0.28,0.29,0.29,0.23,0.41,0.21,-0.00,0.21,0.20,0.35,0.18,0.17,0.35,0.18,0.35,-0.03,0.03,0.07,0.01,0.07,0.06,N/A,0.08,0.22,-0.02,0.00,0.36,0.25,0.22,0.27,0.47,0.31,-0.01,0.42,N/A,0.30
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.39,0.21,0.28,N/A,1,0.31,0.36,0.16,0.25,0.36,0.27,0.28,0.18,0.25,0.39,0.28,0.11,0.24,0.11,0.38,0.19,0.17,0.28,0.18,0.31,0.02,0.02,0.17,-0.02,0.08,0.03,N/A,0.15,0.16,0.07,-0.02,0.36,0.17,0.35,0.16,0.34,0.05,0.15,0.39,N/A,0.22
0.27,0.76,0.51,0.32,N/A,0.31,1,0.75,0.18,0.28,0.34,0.28,0.43,0.15,0.19,0.61,0.30,0.06,0.22,0.36,0.63,0.17,0.14,0.35,0.23,0.53,0.05,0.04,0.14,0.14,0.17,0.10,N/A,0.10,0.36,0.07,-0.01,0.79,0.27,0.29,0.27,0.70,0.09,0.03,0.74,N/A,0.34
0.33,0.89,0.47,0.42,N/A,0.36,0.75,1,0.21,0.31,0.40,0.50,0.50,0.18,0.23,0.67,0.40,0.17,0.26,0.37,0.71,0.23,0.15,0.41,0.32,0.58,0.07,0.10,0.21,0.15,0.21,0.17,N/A,0.21,0.39,0.04,0.03,0.83,0.32,0.34,0.38,0.80,0.07,0.03,0.80,N/A,0.42
0.16,0.21,0.06,0.09,N/A,0.16,0.18,0.21,1,0.10,0.02,0.10,0.15,0.06,0.04,0.21,0.19,0.08,0.09,0.07,0.14,0.07,0.15,0.19,0.09,0.16,0.28,0.00,-0.02,-0.00,0.09,0.14,N/A,0.06,0.05,-0.00,0.01,0.15,0.10,0.18,0.14,0.22,-0.01,0.01,0.14,N/A,0.14
0.40,0.30,0.18,0.19,N/A,0.25,0.28,0.31,0.10,1,0.33,0.23,0.25,0.28,0.01,0.36,0.36,0.11,0.27,0.05,0.27,0.27,0.18,0.20,0.16,0.33,0.03,-0.03,0.09,-0.03,0.21,0.10,N/A,0.12,0.21,0.02,-0.01,0.32,0.11,0.17,0.19,0.28,0.11,0.02,0.25,N/A,0.25
0.25,0.41,0.21,0.26,N/A,0.36,0.34,0.40,0.02,0.33,1,0.32,0.40,0.24,0.28,0.40,0.38,0.16,0.28,0.07,0.30,0.18,0.04,0.34,0.24,0.34,-0.03,0.08,0.18,0.04,0.19,0.16,N/A,0.10,0.24,0.02,0.11,0.39,0.17,0.17,0.17,0.35,0.11,0.11,0.33,N/A,0.34
0.23,0.49,0.16,0.28,N/A,0.27,0.28,0.50,0.10,0.23,0.32,1,0.33,0.27,0.18,0.40,0.32,0.16,0.21,0.12,0.30,0.15,0.13,0.23,0.18,0.39,0.10,0.08,0.10,0.03,0.21,0.18,N/A,0.21,0.12,-0.00,0.07,0.38,0.16,0.23,0.37,0.43,0.11,0.02,0.39,N/A,0.39
0.25,0.51,0.28,0.29,N/A,0.28,0.43,0.50,0.15,0.25,0.40,0.33,1,0.21,0.12,0.49,0.40,0.09,0.24,0.14,0.37,0.19,0.20,0.33,0.23,0.40,0.00,0.05,0.13,0.09,0.16,0.04,N/A,0.13,0.27,-0.03,0.02,0.47,0.17,0.28,0.32,0.43,0.11,0.04,0.39,N/A,0.39
0.24,0.19,0.08,0.29,N/A,0.18,0.15,0.18,0.06,0.28,0.24,0.27,0.21,1,0.07,0.34,0.21,-0.01,0.35,-0.01,0.23,0.26,0.16,0.13,0.04,0.21,0.06,0.02,0.04,0.12,0.06,0.17,N/A,0.03,0.11,-0.01,0.01,0.23,0.21,0.14,0.17,0.20,0.57,0.02,0.13,N/A,0.21
0.14,0.25,0.15,0.23,N/A,0.25,0.19,0.23,0.04,0.01,0.28,0.18,0.12,0.07,1,0.19,0.20,0.01,0.08,0.03,0.19,0.03,0.03,0.24,0.08,0.15,0.04,-0.00,0.04,0.10,0.07,0.07,N/A,0.04,0.06,-0.03,0.01,0.21,0.03,0.20,0.16,0.21,0.03,-0.00,0.16,N/A,0.23
0.39,0.69,0.42,0.41,N/A,0.39,0.61,0.67,0.21,0.36,0.40,0.40,0.49,0.34,0.19,1,0.43,0.14,0.78,0.28,0.59,0.31,0.25,0.44,0.28,0.70,0.07,0.06,0.13,0.09,0.27,0.17,N/A,0.20,0.36,0.00,0.02,0.67,0.31,0.36,0.36,0.65,0.25,0.02,0.62,N/A,0.43
0.40,0.38,0.16,0.21,N/A,0.28,0.30,0.40,0.19,0.36,0.38,0.32,0.40,0.21,0.20,0.43,1,0.18,0.23,0.11,0.35,0.38,0.22,0.30,0.30,0.40,0.04,0.07,0.17,0.01,0.13,0.12,N/A,0.18,0.14,0.05,0.10,0.33,0.17,0.29,0.38,0.33,0.09,0.08,0.28,N/A,0.51
0.05,0.12,-0.01,-0.00,N/A,0.11,0.06,0.17,0.08,0.11,0.16,0.16,0.09,-0.01,0.01,0.14,0.18,1,0.08,0.03,0.07,0.05,0.05,0.10,0.10,0.07,-0.06,-0.06,0.02,-0.02,0.03,-0.03,N/A,0.15,-0.03,-0.11,-0.02,0.11,0.07,0.11,0.08,0.10,0.01,0.08,0.09,N/A,0.08
0.22,0.27,0.18,0.21,N/A,0.24,0.22,0.26,0.09,0.27,0.28,0.21,0.24,0.35,0.08,0.78,0.23,0.08,1,0.09,0.29,0.22,0.21,0.29,0.17,0.33,0.02,-0.00,0.03,0.02,0.19,0.09,N/A,0.09,0.17,-0.01,-0.01,0.31,0.19,0.20,0.19,0.26,0.33,-0.02,0.24,N/A,0.24
0.08,0.39,0.29,0.20,N/A,0.11,0.36,0.37,0.07,0.05,0.07,0.12,0.14,-0.01,0.03,0.28,0.11,0.03,0.09,1,0.28,0.06,0.02,0.15,0.12,0.20,-0.00,0.04,0.06,0.10,0.02,0.09,N/A,0.03,0.21,0.26,0.00,0.32,0.36,0.14,0.08,0.38,0.08,0.01,0.40,N/A,0.08
0.30,0.69,0.36,0.35,N/A,0.38,0.63,0.71,0.14,0.27,0.30,0.30,0.37,0.23,0.19,0.59,0.35,0.07,0.29,0.28,1,0.26,0.22,0.35,0.26,0.50,0.04,0.03,0.13,0.12,0.22,0.08,N/A,0.13,0.30,0.13,0.02,0.69,0.27,0.30,0.29,0.63,0.03,0.02,0.69,N/A,0.35
0.22,0.24,0.14,0.18,N/A,0.19,0.17,0.23,0.07,0.27,0.18,0.15,0.19,0.26,0.03,0.31,0.38,0.05,0.22,0.06,0.26,1,0.04,0.14,0.32,0.29,0.02,0.03,0.17,0.00,0.12,0.08,N/A,0.07,0.15,0.02,0.01,0.20,0.25,0.05,0.22,0.22,0.22,-0.01,0.19,N/A,0.23
0.14,0.17,0.06,0.17,N/A,0.17,0.14,0.15,0.15,0.18,0.04,0.13,0.20,0.16,0.03,0.25,0.22,0.05,0.21,0.02,0.22,0.04,1,0.29,0.13,0.18,0.02,0.04,0.03,0.03,0.19,0.02,N/A,0.01,0.05,-0.00,-0.03,0.12,0.03,0.12,0.04,0.16,-0.00,-0.00,0.12,N/A,0.18
