1,0.23,N/A,0.28,0.15,0.29,0.05,0.00,0.02,0.06,0.02,0.20,0.32,0.05,0.37,0.28,0.27,0.09,0.10,0.17,0.40,0.16,0.04,0.06,0.05,0.25,0.18,0.30,0.02,0.11,0.02,0.27
0.23,1,N/A,0.52,0.09,0.44,0.04,0.06,0.07,0.16,0.06,0.37,0.44,0.17,0.50,0.39,0.42,0.10,0.30,0.30,0.55,0.24,0.09,0.18,0.15,0.42,0.22,0.53,0.09,0.22,0.06,0.49
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.52,N/A,1,0.22,0.56,0.12,0.08,0.08,0.28,0.16,0.36,0.54,0.14,0.54,0.53,0.55,0.16,0.27,0.24,0.70,0.45,0.18,0.16,0.31,0.59,0.36,0.59,0.10,0.18,0.09,0.55
0.15,0.09,N/A,0.22,1,0.16,0.03,-0.01,-0.04,0.09,0.06,0.05,0.17,0.11,0.13,0.15,0.32,0.04,0.06,0.06,0.19,0.05,0.01,0.02,0.22,0.16,0.04,0.21,0.31,0.07,0.07,0.16
0.29,0.44,N/A,0.56,0.16,1,0.15,0.05,0.13,0.20,0.10,0.33,0.86,0.28,0.66,0.55,0.69,0.17,0.24,0.40,0.80,0.37,0.16,0.24,0.18,0.53,0.21,0.55,0.09,0.18,0.09,0.74
0.05,0.04,N/A,0.12,0.03,0.15,1,0.08,-0.02,0.00,-0.02,0.08,0.15,0.11,0.15,0.05,0.09,0.04,0.06,-0.02,0.12,0.11,-0.01,-0.05,0.15,0.05,0.08,0.09,-0.01,0.06,-0.04,0.12
0.00,0.06,N/A,0.08,-0.01,0.05,0.08,1,0.01,0.03,0.04,-0.03,0.05,-0.02,0.05,0.08,0.06,0.18,-0.02,0.04,0.04,0.14,0.00,0.01,0.03,-0.00,0.00,0.02,0.03,0.01,0.02,0.05
0.02,0.07,N/A,0.08,-0.04,0.13,-0.02,0.01,1,-0.00,0.01,0.01,0.15,0.02,0.06,0.16,0.08,0.10,0.04,0.13,0.12,0.08,0.05,0.31,0.01,0.07,0.10,0.05,0.04,0.06,0.06,0.12
0.06,0.16,N/A,0.28,0.09,0.20,0.00,0.03,-0.00,1,0.04,0.04,0.19,0.05,0.14,0.14,0.21,0.10,0.09,0.08,0.25,0.36,0.08,0.01,0.17,0.19,0.08,0.25,0.03,0.06,0.12,0.23
0.02,0.06,N/A,0.16,0.06,0.10,-0.02,0.04,0.01,0.04,1,0.04,0.13,-0.04,0.06,0.12,0.16,0.05,0.03,-0.00,0.18,0.05,-0.01,0.03,0.04,0.11,0.02,0.16,0.03,0.06,0.03,0.20
0.20,0.37,N/A,0.36,0.05,0.33,0.08,-0.03,0.01,0.04,0.04,1,0.35,0.13,0.78,0.30,0.36,0.08,0.14,0.26,0.40,0.19,0.10,0.12,0.19,0.34,0.11,0.35,0.05,0.02,0.00,0.38
0.32,0.44,N/A,0.54,0.17,0.86,0.15,0.05,0.15,0.19,0.13,0.35,1,0.23,0.70,0.56,0.72,0.15,0.19,0.44,0.81,0.38,0.14,0.28,0.18,0.54,0.24,0.54,0.11,0.12,0.08,0.77
0.05,0.17,N/A,0.14,0.11,0.28,0.11,-0.02,0.02,0.05,-0.04,0.13,0.23,1,0.25,0.25,0.28,0.05,0.08,0.37,0.21,0.09,0.16,0.35,0.02,0.21,0.08,0.15,0.01,0.11,0.09,0.18
0.37,0.50,N/A,0.54,0.13,0.66,0.15,0.05,0.06,0.14,0.06,0.78,0.70,0.25,1,0.54,0.66,0.15,0.20,0.44,0.74,0.32,0.15,0.22,0.23,0.51,0.23,0.57,0.11,0.13,0.06,0.65
