1,0.24,0.79,0.25,0.70,0.17,0.52,0.36,0.47,0.73,0.54,0.74,0.51,0.54,0.68,N/A,0.44,N/A,0.53,0.34,0.34,0.37,0.39,0.14,0.13,0.26,0.04,0.30,0.21,0.52,0.09,0.04,0.55,0.51,0.13,0.37,N/A,0.61,0.12,N/A,0.73,0.40,0.76,0.56,0.39,0.12,0.28,0.46,0.64
0.24,1,0.19,0.19,0.27,0.00,0.20,0.23,0.18,0.27,0.20,0.27,0.26,0.22,0.28,N/A,0.21,N/A,0.21,0.33,0.20,0.19,0.34,0.05,0.11,0.20,-0.01,0.24,0.06,0.21,-0.00,0.00,0.27,0.22,0.06,0.17,N/A,0.25,0.08,N/A,0.20,0.35,0.28,0.22,0.22,0.00,0.18,0.28,0.21
0.79,0.19,1,0.28,0.68,0.12,0.49,0.37,0.49,0.71,0.52,0.78,0.54,0.52,0.73,N/A,0.48,N/A,0.55,0.41,0.36,0.42,0.43,0.09,0.15,0.25,-0.02,0.26,0.12,0.49,0.08,0.06,0.57,0.49,0.10,0.39,N/A,0.64,0.05,N/A,0.74,0.43,0.76,0.56,0.40,0.09,0.33,0.48,0.73
0.25,0.19,0.28,1,0.27,0.03,0.21,0.21,0.20,0.33,0.19,0.27,0.30,0.21,0.31,N/A,0.23,N/A,0.27,0.36,0.22,0.23,0.53,0.28,0.12,0.18,-0.02,0.31,0.10,0.23,0.09,-0.02,0.27,0.19,0.06,0.25,N/A,0.31,0.10,N/A,0.24,0.38,0.31,0.21,0.18,0.20,0.30,0.25,0.20
0.70,0.27,0.68,0.27,1,0.22,0.93,0.37,0.53,0.95,0.52,0.74,0.53,0.93,0.68,N/A,0.50,N/A,0.54,0.37,0.37,0.36,0.44,0.12,0.13,0.37,0.02,0.28,0.18,0.91,0.08,0.07,0.57,0.88,0.15,0.39,N/A,0.62,0.11,N/A,0.67,0.46,0.74,0.58,0.44,0.14,0.33,0.51,0.54
0.17,0.00,0.12,0.03,0.22,1,0.20,0.15,0.23,0.19,0.13,0.17,0.20,0.19,0.17,N/A,0.19,N/A,0.16,0.02,0.16,0.14,0.08,-0.04,0.05,0.20,0.24,0.05,0.04,0.17,-0.02,-0.02,0.21,0.16,0.02,0.12,N/A,0.18,-0.01,N/A,0.19,0.07,0.17,0.21,0.30,0.12,0.12,0.11,0.12
0.52,0.20,0.49,0.21,0.93,0.20,1,0.27,0.42,0.88,0.41,0.55,0.40,0.98,0.49,N/A,0.38,N/A,0.40,0.28,0.29,0.26,0.34,0.08,0.12,0.32,0.02,0.24,0.16,0.95,0.05,0.06,0.43,0.92,0.13,0.32,N/A,0.45,0.05,N/A,0.49,0.36,0.53,0.44,0.34,0.12,0.27,0.39,0.38
0.36,0.23,0.37,0.21,0.37,0.15,0.27,1,0.55,0.42,0.30,0.46,0.60,0.31,0.55,N/A,0.53,N/A,0.55,0.23,0.46,0.39,0.29,0.04,0.06,0.26,0.02,0.29,0.14,0.29,0.02,0.06,0.56,0.27,0.12,0.49,N/A,0.55,0.15,N/A,0.35,0.30,0.47,0.52,0.38,0.07,0.25,0.55,0.26
0.47,0.18,0.49,0.20,0.53,0.23,0.42,0.55,1,0.58,0.34,0.63,0.77,0.44,0.71,N/A,0.67,N/A,0.79,0.30,0.56,0.49,0.33,0.05,0.10,0.30,0.05,0.21,0.11,0.44,0.11,0.04,0.78,0.42,0.10,0.49,N/A,0.76,0.17,N/A,0.48,0.35,0.61,0.83,0.39,0.12,0.25,0.75,0.41
0.73,0.27,0.71,0.33,0.95,0.19,0.88,0.42,0.58,1,0.54,0.77,0.60,0.89,0.75,N/A,0.56,N/A,0.60,0.40,0.42,0.42,0.48,0.15,0.19,0.42,0.03,0.34,0.22,0.88,0.10,0.08,0.64,0.84,0.18,0.43,N/A,0.69,0.13,N/A,0.69,0.49,0.81,0.63,0.46,0.16,0.38,0.57,0.55
0.54,0.20,0.52,0.19,0.52,0.13,0.41,0.30,0.34,0.54,1,0.47,0.38,0.42,0.48,N/A,0.35,N/A,0.40,0.27,0.31,0.31,0.30,0.05,0.09,0.27,0.01,0.24,0.09,0.42,0.04,0.13,0.40,0.42,0.04,0.31,N/A,0.43,0.20,N/A,0.49,0.31,0.50,0.38,0.31,0.04,0.29,0.38,0.45
0.74,0.27,0.78,0.27,0.74,0.17,0.55,0.46,0.63,0.77,0.47,1,0.65,0.58,0.81,N/A,0.59,N/A,0.67,0.43,0.45,0.48,0.49,0.10,0.12,0.29,0.07,0.28,0.13,0.55,0.07,0.06,0.68,0.57,0.12,0.43,N/A,0.73,0.07,N/A,0.75,0.52,0.83,0.68,0.50,0.13,0.33,0.59,0.68
0.51,0.26,0.54,0.30,0.53,0.20,0.40,0.60,0.77,0.60,0.38,0.65,1,0.44,0.76,N/A,0.66,N/A,0.81,0.32,0.54,0.54,0.40,0.07,0.12,0.29,0.03,0.30,0.13,0.41,0.07,0.06,0.81,0.41,0.10,0.49,N/A,0.80,0.13,N/A,0.50,0.38,0.67,0.69,0.43,0.11,0.29,0.74,0.40
0.54,0.22,0.52,0.21,0.93,0.19,0.98,0.31,0.44,0.89,0.42,0.58,0.44,1,0.54,N/A,0.41,N/A,0.44,0.29,0.30,0.30,0.36,0.10,0.13,0.34,0.03,0.24,0.17,0.94,0.05,0.06,0.47,0.91,0.14,0.34,N/A,0.50,0.05,N/A,0.52,0.38,0.57,0.47,0.38,0.12,0.29,0.43,0.41
0.68,0.28,0.73,0.31,0.68,0.17,0.49,0.55,0.71,0.75,0.48,0.81,0.76,0.54,1,N/A,0.66,N/A,0.80,0.39,0.53,0.51,0.47,0.16,0.18,0.32,0.02,0.35,0.19,0.49,0.11,0.07,0.84,0.50,0.13,0.51,N/A,0.90,0.17,N/A,0.66,0.47,0.91,0.73,0.51,0.13,0.33,0.71,0.57
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.44,0.21,0.48,0.23,0.50,0.19,0.38,0.53,0.67,0.56,0.35,0.59,0.66,0.41,0.66,N/A,1,N/A,0.68,0.26,0.47,0.42,0.32,0.11,0.07,0.35,0.09,0.30,0.13,0.41,0.07,0.08,0.71,0.42,0.08,0.47,N/A,0.66,0.17,N/A,0.45,0.37,0.58,0.70,0.44,0.20,0.23,0.65,0.40
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.53,0.21,0.55,0.27,0.54,0.16,0.40,0.55,0.79,0.60,0.40,0.67,0.81,0.44,0.80,N/A,0.68,N/A,1,0.30,0.54,0.47,0.40,0.15,0.13,0.28,0.06,0.32,0.12,0.41,0.11,0.03,0.86,0.40,0.10,0.53,N/A,0.82,0.11,N/A,0.55,0.41,0.70,0.75,0.46,0.13,0.30,0.74,0.43
0.34,0.33,0.41,0.36,0.37,0.02,0.28,0.23,0.30,0.40,0.27,0.43,0.32,0.29,0.39,N/A,0.26,N/A,0.30,1,0.21,0.25,0.63,0.07,0.10,0.11,0.02,0.28,0.09,0.29,0.06,-0.01,0.34,0.31,0.07,0.25,N/A,0.37,-0.04,N/A,0.35,0.59,0.41,0.32,0.33,0.06,0.31,0.32,0.32
0.34,0.20,0.36,0.22,0.37,0.16,0.29,0.46,0.56,0.42,0.31,0.45,0.54,0.30,0.53,N/A,0.47,N/A,0.54,0.21,1,0.40,0.24,0.05,0.16,0.30,-0.00,0.33,0.12,0.30,0.10,0.18,0.58,0.27,0.03,0.41,N/A,0.51,0.18,N/A,0.38,0.22,0.44,0.52,0.27,0.12,0.17,0.53,0.25
0.37,0.19,0.42,0.23,0.36,0.14,0.26,0.39,0.49,0.42,0.31,0.48,0.54,0.30,0.51,N/A,0.42,N/A,0.47,0.25,0.40,1,0.26,0.07,0.14,0.21,0.03,0.23,0.13,0.29,0.01,0.00,0.52,0.29,0.05,0.32,N/A,0.53,0.09,N/A,0.38,0.25,0.48,0.49,0.29,0.10,0.19,0.52,0.35
0.39,0.34,0.43,0.53,0.44,0.08,0.34,0.29,0.33,0.48,0.30,0.49,0.40,0.36,0.47,N/A,0.32,N/A,0.40,0.63,0.24,0.26,1,0.14,0.08,0.19,0.05,0.36,0.15,0.34,0.06,0.06,0.40,0.35,0.08,0.28,N/A,0.48,0.02,N/A,0.42,0.77,0.50,0.36,0.37,0.07,0.62,0.35,0.34
0.14,0.05,0.09,0.28,0.12,-0.04,0.08,0.04,0.05,0.15,0.05,0.10,0.07,0.10,0.16,N/A,0.11,N/A,0.15,0.07,0.05,0.07,0.14,1,0.07,0.13,0.02,0.18,0.03,0.09,0.04,0.00,0.14,0.10,0.03,0.08,N/A,0.21,0.13,N/A,0.07,0.05,0.18,0.08,0.06,0.19,0.14,0.11,0.09
0.13,0.11,0.15,0.12,0.13,0.05,0.12,0.06,0.10,0.19,0.09,0.12,0.12,0.13,0.18,N/A,0.07,N/A,0.13,0.10,0.16,0.14,0.08,0.07,1,0.13,-0.04,0.17,0.07,0.14,0.19,0.01,0.17,0.08,-0.00,0.15,N/A,0.15,0.01,N/A,0.10,0.06,0.21,0.16,0.09,0.05,0.11,0.16,0.10
0.26,0.20,0.25,0.18,0.37,0.20,0.32,0.26,0.30,0.42,0.27,0.29,0.29,0.34,0.32,N/A,0.35,N/A,0.28,0.11,0.30,0.21,0.19,0.13,0.13,1,0.01,0.18,0.16,0.35,0.06,0.20,0.33,0.31,0.08,0.22,N/A,0.30,0.09,N/A,0.27,0.18,0.32,0.32,0.25,0.21,0.26,0.31,0.17
0.04,-0.01,-0.02,-0.02,0.02,0.24,0.02,0.02,0.05,0.03,0.01,0.07,0.03,0.03,0.02,N/A,0.09,N/A,0.06,0.02,-0.00,0.03,0.05,0.02,-0.04,0.01,1,0.11,-0.04,0.01,0.00,-0.03,0.05,0.02,0.02,0.06,N/A,0.06,-0.18,N/A,0.03,0.05,0.05,0.06,0.05,0.43,0.04,-0.01,-0.02
0.30,0.24,0.26,0.31,0.28,0.05,0.24,0.29,0.21,0.34,0.24,0.28,0.30,0.24,0.35,N/A,0.30,N/A,0.32,0.28,0.33,0.23,0.36,0.18,0.17,0.18,0.11,1,0.10,0.27,0.01,0.04,0.32,0.24,0.11,0.34,N/A,0.34,0.12,N/A,0.25,0.36,0.33,0.27,0.29,0.22,0.29,0.28,0.18
0.21,0.06,0.12,0.10,0.18,0.04,0.16,0.14,0.11,0.22,0.09,0.13,0.13,0.17,0.19,N/A,0.13,N/A,0.12,0.09,0.12,0.13,0.15,0.03,0.07,0.16,-0.04,0.10,1,0.16,0.06,-0.00,0.17,0.12,0.10,0.12,N/A,0.17,-0.01,N/A,0.13,0.10,0.19,0.14,0.13,0.25,0.15,0.16,0.06
0.52,0.21,0.49,0.23,0.91,0.17,0.95,0.29,0.44,0.88,0.42,0.55,0.41,0.94,0.49,N/A,0.41,N/A,0.41,0.29,0.30,0.29,0.34,0.09,0.14,0.35,0.01,0.27,0.16,1,0.05,0.05,0.45,0.92,0.13,0.32,N/A,0.46,0.07,N/A,0.49,0.37,0.52,0.46,0.33,0.12,0.27,0.41,0.38
0.09,-0.00,0.08,0.09,0.08,-0.02,0.05,0.02,0.11,0.10,0.04,0.07,0.07,0.05,0.11,N/A,0.07,N/A,0.11,0.06,0.10,0.01,0.06,0.04,0.19,0.06,0.00,0.01,0.06,0.05,1,-0.01,0.13,0.06,0.02,0.04,N/A,0.09,0.05,N/A,0.07,0.03,0.12,0.09,0.05,0.28,0.01,0.14,0.05
0.04,0.00,0.06,-0.02,0.07,-0.02,0.06,0.06,0.04,0.08,0.13,0.06,0.06,0.06,0.07,N/A,0.08,N/A,0.03,-0.01,0.18,0.00,0.06,0.00,0.01,0.20,-0.03,0.04,-0.00,0.05,-0.01,1,0.04,0.05,0.00,-0.01,N/A,0.04,0.07,N/A,0.00,0.05,0.07,0.03,0.11,-0.04,0.15,0.08,0.04
0.55,0.27,0.57,0.27,0.57,0.21,0.43,0.56,0.78,0.64,0.40,0.68,0.81,0.47,0.84,N/A,0.71,N/A,0.86,0.34,0.58,0.52,0.40,0.14,0.17,0.33,0.05,0.32,0.17,0.45,0.13,0.04,1,0.44,0.11,0.53,N/A,0.85,0.08,N/A,0.56,0.40,0.72,0.75,0.45,0.17,0.29,0.77,0.46
0.51,0.22,0.49,0.19,0.88,0.16,0.92,0.27,0.42,0.84,0.42,0.57,0.41,0.91,0.50,N/A,0.42,N/A,0.40,0.31,0.27,0.29,0.35,0.10,0.08,0.31,0.02,0.24,0.12,0.92,0.06,0.05,0.44,1,0.16,0.31,N/A,0.46,0.06,N/A,0.51,0.40,0.52,0.44,0.39,0.10,0.26,0.39,0.38
0.13,0.06,0.10,0.06,0.15,0.02,0.13,0.12,0.10,0.18,0.04,0.12,0.10,0.14,0.13,N/A,0.08,N/A,0.10,0.07,0.03,0.05,0.08,0.03,-0.00,0.08,0.02,0.11,0.10,0.13,0.02,0.00,0.11,0.16,1,0.08,N/A,0.11,0.04,N/A,0.09,0.09,0.14,0.14,0.17,0.04,0.19,0.14,0.09
0.37,0.17,0.39,0.25,0.39,0.12,0.32,0.49,0.49,0.43,0.31,0.43,0.49,0.34,0.51,N/A,0.47,N/A,0.53,0.25,0.41,0.32,0.28,0.08,0.15,0.22,0.06,0.34,0.12,0.32,0.04,-0.01,0.53,0.31,0.08,1,N/A,0.50,0.10,N/A,0.34,0.28,0.44,0.52,0.30,0.14,0.26,0.53,0.32
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.61,0.25,0.64,0.31,0.62,0.18,0.45,0.55,0.76,0.69,0.43,0.73,0.80,0.50,0.90,N/A,0.66,N/A,0.82,0.37,0.51,0.53,0.48,0.21,0.15,0.30,0.06,0.34,0.17,0.46,0.09,0.04,0.85,0.46,0.11,0.50,N/A,1,0.14,N/A,0.60,0.48,0.81,0.77,0.47,0.16,0.31,0.75,0.52
0.12,0.08,0.05,0.10,0.11,-0.01,0.05,0.15,0.17,0.13,0.20,0.07,0.13,0.05,0.17,N/A,0.17,N/A,0.11,-0.04,0.18,0.09,0.02,0.13,0.01,0.09,-0.18,0.12,-0.01,0.07,0.05,0.07,0.08,0.06,0.04,0.10,N/A,0.14,1,N/A,0.09,0.02,0.17,0.08,0.12,-0.04,0.05,0.14,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.73,0.20,0.74,0.24,0.67,0.19,0.49,0.35,0.48,0.69,0.49,0.75,0.50,0.52,0.66,N/A,0.45,N/A,0.55,0.35,0.38,0.38,0.42,0.07,0.10,0.27,0.03,0.25,0.13,0.49,0.07,0.00,0.56,0.51,0.09,0.34,N/A,0.60,0.09,N/A,1,0.43,0.71,0.54,0.41,0.08,0.33,0.47,0.61
0.40,0.35,0.43,0.38,0.46,0.07,0.36,0.30,0.35,0.49,0.31,0.52,0.38,0.38,0.47,N/A,0.37,N/A,0.41,0.59,0.22,0.25,0.77,0.05,0.06,0.18,0.05,0.36,0.10,0.37,0.03,0.05,0.40,0.40,0.09,0.28,N/A,0.48,0.02,N/A,0.43,1,0.48,0.37,0.36,0.05,0.40,0.33,0.36
0.76,0.28,0.76,0.31,0.74,0.17,0.53,0.47,0.61,0.81,0.50,0.83,0.67,0.57,0.91,N/A,0.58,N/A,0.70,0.41,0.44,0.48,0.50,0.18,0.21,0.32,0.05,0.33,0.19,0.52,0.12,0.07,0.72,0.52,0.14,0.44,N/A,0.81,0.17,N/A,0.71,0.48,1,0.69,0.47,0.13,0.36,0.62,0.58
