1,-0.04,0.07,0.45,0.01,0.01,0.02,0.16,0.15,0.03,0.05,0.05,0.08,0.18,0.02,0.13,0.60,0.09
-0.04,1,0.01,-0.05,-0.01,-0.01,-0.00,0.07,0.03,-0.00,-0.03,0.02,0.02,0.10,-0.02,-0.02,-0.02,-0.03
0.07,0.01,1,0.05,0.09,-0.07,0.05,0.08,0.05,-0.02,-0.01,0.06,0.15,0.08,0.04,0.07,0.04,0.03
0.45,-0.05,0.05,1,0.03,0.03,0.03,0.11,0.11,0.00,0.32,0.19,0.05,0.13,-0.01,0.41,0.24,0.05
0.01,-0.01,0.09,0.03,1,0.00,0.89,0.23,0.19,-0.00,0.02,0.22,0.07,0.19,0.10,0.81,0.01,0.13
0.01,-0.01,-0.07,0.03,0.00,1,-0.02,0.16,0.09,-0.02,0.08,0.06,0.13,0.20,0.02,-0.02,0.02,0.17
0.02,-0.00,0.05,0.03,0.89,-0.02,1,0.23,0.20,0.41,0.04,0.20,0.06,0.19,0.10,0.76,0.02,0.12
0.16,0.07,0.08,0.11,0.23,0.16,0.23,1,0.73,0.05,0.19,0.42,0.32,0.95,0.14,0.31,0.19,0.47
0.15,0.03,0.05,0.11,0.19,0.09,0.20,0.73,1,0.08,0.18,0.37,0.22,0.72,0.16,0.26,0.14,0.47
0.03,-0.00,-0.02,0.00,-0.00,-0.02,0.41,0.05,0.08,1,0.02,0.01,0.01,0.05,0.00,0.00,0.03,0.00
0.05,-0.03,-0.01,0.32,0.02,0.08,0.04,0.19,0.18,0.02,1,0.22,0.20,0.20,0.00,0.23,-0.01,0.15
0.05,0.02,0.06,0.19,0.22,0.06,0.20,0.42,0.37,0.01,0.22,1,0.13,0.43,0.10,0.27,0.07,0.25
0.08,0.02,0.15,0.05,0.07,0.13,0.06,0.32,0.22,0.01,0.20,0.13,1,0.35,0.05,0.07,0.12,0.17
0.18,0.10,0.08,0.13,0.19,0.20,0.19,0.95,0.72,0.05,0.20,0.43,0.35,1,0.15,0.27,0.20,0.50
0.02,-0.02,0.04,-0.01,0.10,0.02,0.10,0.14,0.16,0.00,0.00,0.10,0.05,0.15,1,0.09,0.01,0.38
0.13,-0.02,0.07,0.41,0.81,-0.02,0.76,0.31,0.26,0.00,0.23,0.27,0.07,0.27,0.09,1,0.09,0.18
0.60,-0.02,0.04,0.24,0.01,0.02,0.02,0.19,0.14,0.03,-0.01,0.07,0.12,0.20,0.01,0.09,1,0.14
0.09,-0.03,0.03,0.05,0.13,0.17,0.12,0.47,0.47,0.00,0.15,0.25,0.17,0.50,0.38,0.18,0.14,1
