1,N/A,0.26,0.49,0.51,N/A,N/A,0.60,0.59,0.73,0.64,0.25,0.42,0.70,0.73,0.32,0.42,0.39,0.44,0.16,0.47,0.70,0.19,0.25,N/A,0.71,0.71,0.49,0.18,N/A,0.58,0.46,0.72
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,N/A,1,0.25,0.21,N/A,N/A,0.61,0.25,0.34,0.30,0.08,0.17,0.33,0.38,0.12,0.20,0.22,0.27,0.08,0.15,0.29,0.05,0.10,N/A,0.35,0.34,0.21,0.02,N/A,0.31,0.16,0.34
0.49,N/A,0.25,1,0.38,N/A,N/A,0.47,0.41,0.50,0.64,0.24,0.32,0.52,0.51,0.18,0.34,0.26,0.32,0.12,0.34,0.52,0.13,0.21,N/A,0.54,0.53,0.37,0.13,N/A,0.46,0.36,0.54
0.51,N/A,0.21,0.38,1,N/A,N/A,0.61,0.67,0.69,0.66,0.53,0.60,0.71,0.60,0.44,0.48,0.61,0.38,0.11,0.45,0.67,0.26,0.28,N/A,0.67,0.70,0.88,0.32,N/A,0.62,0.59,0.73
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.60,N/A,0.61,0.47,0.61,N/A,N/A,1,0.82,0.73,0.85,0.31,0.46,0.73,0.73,0.36,0.82,0.47,0.44,0.15,0.45,0.85,0.22,0.24,N/A,0.90,0.74,0.76,0.26,N/A,0.89,0.51,0.86
0.59,N/A,0.25,0.41,0.67,N/A,N/A,0.82,1,0.73,0.85,0.41,0.58,0.78,0.69,0.43,0.77,0.50,0.38,0.10,0.46,0.83,0.28,0.27,N/A,0.88,0.75,0.81,0.31,N/A,0.85,0.54,0.86
0.73,N/A,0.34,0.50,0.69,N/A,N/A,0.73,0.73,1,0.76,0.38,0.50,0.86,0.85,0.39,0.50,0.57,0.51,0.16,0.50,0.81,0.25,0.36,N/A,0.84,0.86,0.65,0.26,N/A,0.70,0.59,0.86
0.64,N/A,0.30,0.64,0.66,N/A,N/A,0.85,0.85,0.76,1,0.38,0.53,0.76,0.71,0.38,0.80,0.47,0.44,0.10,0.49,0.86,0.30,0.29,N/A,0.91,0.77,0.84,0.31,N/A,0.88,0.59,0.87
0.25,N/A,0.08,0.24,0.53,N/A,N/A,0.31,0.41,0.38,0.38,1,0.36,0.50,0.26,0.24,0.26,0.44,0.20,0.04,0.18,0.32,0.23,0.17,N/A,0.35,0.39,0.50,0.22,N/A,0.33,0.35,0.39
0.42,N/A,0.17,0.32,0.60,N/A,N/A,0.46,0.58,0.50,0.53,0.36,1,0.72,0.48,0.51,0.38,0.45,0.29,0.02,0.35,0.52,0.31,0.12,N/A,0.53,0.56,0.57,0.29,N/A,0.50,0.48,0.70
0.70,N/A,0.33,0.52,0.71,N/A,N/A,0.73,0.78,0.86,0.76,0.50,0.72,1,0.89,0.46,0.49,0.57,0.47,0.13,0.53,0.84,0.25,0.27,N/A,0.85,0.90,0.66,0.24,N/A,0.71,0.55,0.94
0.73,N/A,0.38,0.51,0.60,N/A,N/A,0.73,0.69,0.85,0.71,0.26,0.48,0.89,1,0.37,0.45,0.48,0.50,0.14,0.51,0.82,0.17,0.31,N/A,0.83,0.87,0.55,0.15,N/A,0.68,0.48,0.87
0.32,N/A,0.12,0.18,0.44,N/A,N/A,0.36,0.43,0.39,0.38,0.24,0.51,0.46,0.37,1,0.29,0.28,0.28,0.02,0.26,0.41,0.30,0.13,N/A,0.40,0.43,0.41,0.22,N/A,0.38,0.41,0.48
0.42,N/A,0.20,0.34,0.48,N/A,N/A,0.82,0.77,0.50,0.80,0.26,0.38,0.49,0.45,0.29,1,0.33,0.30,0.08,0.36,0.74,0.21,0.16,N/A,0.80,0.51,0.76,0.25,N/A,0.91,0.44,0.68
0.39,N/A,0.22,0.26,0.61,N/A,N/A,0.47,0.50,0.57,0.47,0.44,0.45,0.57,0.48,0.28,0.33,1,0.26,0.09,0.27,0.49,0.24,0.27,N/A,0.51,0.61,0.54,0.20,N/A,0.48,0.39,0.56
0.44,N/A,0.27,0.32,0.38,N/A,N/A,0.44,0.38,0.51,0.44,0.20,0.29,0.47,0.50,0.28,0.30,0.26,1,0.13,0.29,0.46,0.14,0.21,N/A,0.48,0.48,0.35,0.15,N/A,0.40,0.40,0.49
0.16,N/A,0.08,0.12,0.11,N/A,N/A,0.15,0.10,0.16,0.10,0.04,0.02,0.13,0.14,0.02,0.08,0.09,0.13,1,0.05,0.14,0.03,0.11,N/A,0.14,0.15,0.08,0.04,N/A,0.10,0.07,0.13
0.47,N/A,0.15,0.34,0.45,N/A,N/A,0.45,0.46,0.50,0.49,0.18,0.35,0.53,0.51,0.26,0.36,0.27,0.29,0.05,1,0.74,0.14,0.15,N/A,0.54,0.50,0.44,0.16,N/A,0.48,0.36,0.55
0.70,N/A,0.29,0.52,0.67,N/A,N/A,0.85,0.83,0.81,0.86,0.32,0.52,0.84,0.82,0.41,0.74,0.49,0.46,0.14,0.74,1,0.22,0.26,N/A,0.93,0.84,0.74,0.24,N/A,0.87,0.54,0.92
0.19,N/A,0.05,0.13,0.26,N/A,N/A,0.22,0.28,0.25,0.30,0.23,0.31,0.25,0.17,0.30,0.21,0.24,0.14,0.03,0.14,0.22,1,0.14,N/A,0.23,0.21,0.28,0.54,N/A,0.22,0.52,0.27
0.25,N/A,0.10,0.21,0.28,N/A,N/A,0.24,0.27,0.36,0.29,0.17,0.12,0.27,0.31,0.13,0.16,0.27,0.21,0.11,0.15,0.26,0.14,1,N/A,0.28,0.30,0.26,0.20,N/A,0.23,0.29,0.27
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.71,N/A,0.35,0.54,0.67,N/A,N/A,0.90,0.88,0.84,0.91,0.35,0.53,0.85,0.83,0.40,0.80,0.51,0.48,0.14,0.54,0.93,0.23,0.28,N/A,1,0.85,0.78,0.25,N/A,0.93,0.56,0.94
