1,0.30,0.29,0.26,0.31,0.32,0.32,0.15,0.30,0.08,0.34,N/A,0.21,0.31,0.24,0.10,0.26,0.29,0.11,0.30,0.29,0.33,0.32
0.30,1,0.89,0.66,0.85,0.77,0.88,0.38,0.86,0.24,0.81,N/A,0.65,0.80,0.74,0.39,0.47,0.84,0.34,0.77,0.78,0.91,0.83
0.29,0.89,1,0.69,0.89,0.82,0.89,0.41,0.90,0.32,0.84,N/A,0.69,0.79,0.84,0.44,0.33,0.90,0.41,0.75,0.82,0.93,0.87
0.26,0.66,0.69,1,0.49,0.50,0.50,0.22,0.54,0.22,0.52,N/A,0.78,0.70,0.78,0.17,0.30,0.50,0.18,0.72,0.43,0.82,0.50
0.31,0.85,0.89,0.49,1,0.91,0.93,0.46,0.92,0.28,0.91,N/A,0.47,0.73,0.60,0.46,0.34,0.93,0.42,0.67,0.88,0.86,0.90
0.32,0.77,0.82,0.50,0.91,1,0.87,0.41,0.88,0.34,0.92,N/A,0.48,0.74,0.58,0.42,0.38,0.86,0.40,0.68,0.80,0.80,0.86
0.32,0.88,0.89,0.50,0.93,0.87,1,0.44,0.96,0.32,0.88,N/A,0.49,0.75,0.61,0.47,0.53,0.94,0.42,0.68,0.88,0.90,0.95
0.15,0.38,0.41,0.22,0.46,0.41,0.44,1,0.42,0.12,0.42,N/A,0.23,0.47,0.30,0.26,0.19,0.46,0.15,0.46,0.58,0.40,0.41
0.30,0.86,0.90,0.54,0.92,0.88,0.96,0.42,1,0.33,0.90,N/A,0.54,0.77,0.66,0.47,0.43,0.95,0.44,0.71,0.86,0.88,0.99
0.08,0.24,0.32,0.22,0.28,0.34,0.32,0.12,0.33,1,0.32,N/A,0.17,0.28,0.20,0.05,0.21,0.29,0.21,0.25,0.26,0.30,0.32
0.34,0.81,0.84,0.52,0.91,0.92,0.88,0.42,0.90,0.32,1,N/A,0.50,0.78,0.61,0.43,0.39,0.88,0.39,0.72,0.82,0.82,0.88
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.65,0.69,0.78,0.47,0.48,0.49,0.23,0.54,0.17,0.50,N/A,1,0.66,0.85,0.16,0.29,0.47,0.15,0.68,0.41,0.69,0.50
0.31,0.80,0.79,0.70,0.73,0.74,0.75,0.47,0.77,0.28,0.78,N/A,0.66,1,0.73,0.33,0.42,0.75,0.28,0.98,0.80,0.82,0.75
0.24,0.74,0.84,0.78,0.60,0.58,0.61,0.30,0.66,0.20,0.61,N/A,0.85,0.73,1,0.26,0.28,0.61,0.25,0.73,0.55,0.78,0.63
0.10,0.39,0.44,0.17,0.46,0.42,0.47,0.26,0.47,0.05,0.43,N/A,0.16,0.33,0.26,1,0.17,0.47,0.35,0.28,0.43,0.39,0.48
0.26,0.47,0.33,0.30,0.34,0.38,0.53,0.19,0.43,0.21,0.39,N/A,0.29,0.42,0.28,0.17,1,0.34,0.07,0.42,0.33,0.47,0.47
0.29,0.84,0.90,0.50,0.93,0.86,0.94,0.46,0.95,0.29,0.88,N/A,0.47,0.75,0.61,0.47,0.34,1,0.45,0.69,0.92,0.87,0.93
0.11,0.34,0.41,0.18,0.42,0.40,0.42,0.15,0.44,0.21,0.39,N/A,0.15,0.28,0.25,0.35,0.07,0.45,1,0.23,0.38,0.36,0.45
0.30,0.77,0.75,0.72,0.67,0.68,0.68,0.46,0.71,0.25,0.72,N/A,0.68,0.98,0.73,0.28,0.42,0.69,0.23,1,0.76,0.79,0.68
0.29,0.78,0.82,0.43,0.88,0.80,0.88,0.58,0.86,0.26,0.82,N/A,0.41,0.80,0.55,0.43,0.33,0.92,0.38,0.76,1,0.80,0.85
0.33,0.91,0.93,0.82,0.86,0.80,0.90,0.40,0.88,0.30,0.82,N/A,0.69,0.82,0.78,0.39,0.47,0.87,0.36,0.79,0.80,1,0.86
0.32,0.83,0.87,0.50,0.90,0.86,0.95,0.41,0.99,0.32,0.88,N/A,0.50,0.75,0.63,0.48,0.47,0.93,0.45,0.68,0.85,0.86,1
