1,0.02,-0.00,0.16,0.07,-0.02,0.12,0.15,0.04,-0.04,0.15,0.07,N/A,0.13,0.01,-0.04,-0.01,0.16,N/A,N/A,0.08,-0.02,0.02,-0.03,-0.01,0.18,0.03,0.27,0.03,-0.03,0.09,N/A,0.18,0.13,0.18,0.05,N/A,0.15,0.15,-0.04,-0.00,-0.03,0.06,0.06,0.01
0.02,1,-0.01,0.10,0.03,0.01,-0.01,0.08,-0.01,-0.05,0.07,0.05,N/A,0.04,-0.02,0.08,0.01,0.03,N/A,N/A,0.04,0.02,-0.02,-0.01,-0.02,0.01,0.00,-0.01,0.01,-0.01,0.04,N/A,0.07,0.04,0.06,-0.05,N/A,0.09,0.08,0.08,-0.02,0.01,-0.04,0.00,-0.01
-0.00,-0.01,1,0.12,0.07,0.00,0.03,0.10,0.04,0.02,0.11,-0.03,N/A,0.08,0.05,-0.01,0.02,0.09,N/A,N/A,0.12,0.01,0.01,0.13,0.06,0.14,0.23,0.14,0.05,-0.01,0.22,N/A,0.11,0.08,0.11,0.14,N/A,0.09,0.09,0.05,0.05,0.36,0.15,0.11,0.04
0.16,0.10,0.12,1,0.05,0.13,0.29,0.48,0.22,0.04,0.54,0.01,N/A,0.44,0.09,0.07,0.19,0.60,N/A,N/A,0.40,0.13,0.11,0.29,0.06,0.57,0.30,0.22,0.17,0.10,0.31,N/A,0.56,0.49,0.56,0.28,N/A,0.42,0.45,0.05,0.28,0.20,0.34,0.06,0.10
0.07,0.03,0.07,0.05,1,0.05,0.02,0.09,-0.00,0.03,0.10,-0.02,N/A,0.07,-0.02,0.21,0.01,0.07,N/A,N/A,0.10,0.05,0.03,0.08,0.06,0.09,0.08,0.01,-0.01,-0.06,0.03,N/A,0.10,0.09,0.11,0.10,N/A,0.06,0.06,-0.01,0.07,0.15,0.09,0.21,0.01
-0.02,0.01,0.00,0.13,0.05,1,0.14,0.20,0.20,0.01,0.21,-0.09,N/A,0.14,0.02,0.01,0.06,0.20,N/A,N/A,0.15,0.05,0.03,0.13,0.03,0.18,0.15,-0.00,0.19,0.04,0.02,N/A,0.21,0.20,0.21,0.02,N/A,0.20,0.16,-0.01,0.04,0.04,0.05,0.03,0.02
0.12,-0.01,0.03,0.29,0.02,0.14,1,0.34,0.16,0.05,0.38,0.01,N/A,0.32,0.10,0.11,0.05,0.43,N/A,N/A,0.26,0.13,0.00,0.21,0.17,0.43,0.17,0.22,0.09,0.09,0.18,N/A,0.42,0.36,0.42,0.08,N/A,0.33,0.28,0.02,0.16,0.04,0.06,0.00,0.09
0.15,0.08,0.10,0.48,0.09,0.20,0.34,1,0.31,0.18,0.90,0.06,N/A,0.67,0.10,0.11,0.14,0.72,N/A,N/A,0.60,0.19,0.10,0.32,0.17,0.74,0.38,0.24,0.29,0.13,0.37,N/A,0.88,0.77,0.88,0.23,N/A,0.89,0.62,0.09,0.32,0.22,0.25,0.11,0.14
0.04,-0.01,0.04,0.22,-0.00,0.20,0.16,0.31,1,-0.02,0.36,-0.07,N/A,0.28,0.03,0.02,-0.00,0.32,N/A,N/A,0.25,0.05,0.02,0.22,-0.00,0.31,0.21,0.10,0.09,0.03,0.16,N/A,0.35,0.30,0.35,0.13,N/A,0.30,0.34,0.01,0.11,0.04,0.15,-0.00,0.21
-0.04,-0.05,0.02,0.04,0.03,0.01,0.05,0.18,-0.02,1,0.14,0.07,N/A,0.15,-0.01,0.04,0.03,0.15,N/A,N/A,0.06,0.03,-0.03,0.06,0.09,0.24,0.16,-0.01,0.02,0.01,0.08,N/A,0.19,0.16,0.20,0.01,N/A,0.16,0.11,-0.01,0.07,0.06,0.06,0.11,0.06
0.15,0.07,0.11,0.54,0.10,0.21,0.38,0.90,0.36,0.14,1,0.05,N/A,0.74,0.12,0.10,0.18,0.80,N/A,N/A,0.70,0.18,0.06,0.36,0.14,0.79,0.41,0.26,0.29,0.14,0.42,N/A,0.95,0.80,0.95,0.26,N/A,0.90,0.68,0.07,0.34,0.18,0.29,0.07,0.20
0.07,0.05,-0.03,0.01,-0.02,-0.09,0.01,0.06,-0.07,0.07,0.05,1,N/A,0.02,-0.00,-0.05,-0.01,-0.02,N/A,N/A,0.01,-0.05,-0.01,0.11,-0.01,0.06,-0.03,-0.01,0.03,0.01,0.01,N/A,0.07,0.08,0.06,-0.01,N/A,0.05,0.10,0.05,-0.03,-0.06,-0.00,-0.03,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
