N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.58,0.23,0.56,0.30,0.71,0.74,0.13,0.32,N/A,0.11,0.38,0.11,0.18,0.65,0.27,0.24,N/A,0.60,0.21,0.66,0.26,0.41,0.51,0.16,0.55,0.55
N/A,0.58,1,0.25,0.50,0.23,0.48,0.67,0.07,0.38,N/A,0.09,0.29,0.08,0.31,0.42,0.12,0.28,N/A,0.81,0.23,0.40,0.21,0.21,0.87,0.11,0.73,0.41
N/A,0.23,0.25,1,0.19,0.18,0.38,0.28,0.02,0.16,N/A,0.16,0.17,-0.00,0.04,0.45,0.11,0.37,N/A,0.23,0.26,0.22,0.13,0.15,0.23,0.09,0.20,0.16
N/A,0.56,0.50,0.19,1,0.23,0.27,0.37,0.02,0.35,N/A,0.07,0.13,0.07,0.09,0.29,0.08,0.23,N/A,0.34,0.17,0.27,0.08,0.19,0.41,0.11,0.32,0.29
N/A,0.30,0.23,0.18,0.23,1,0.31,0.29,0.03,0.15,N/A,0.02,0.14,0.13,0.04,0.58,0.21,0.09,N/A,0.28,0.45,0.56,0.21,0.61,0.24,0.16,0.22,0.26
N/A,0.71,0.48,0.38,0.27,0.31,1,0.79,0.16,0.27,N/A,0.15,0.42,0.07,0.17,0.72,0.66,0.26,N/A,0.57,0.27,0.71,0.24,0.39,0.44,0.18,0.49,0.48
N/A,0.74,0.67,0.28,0.37,0.29,0.79,1,0.17,0.37,N/A,0.13,0.47,0.08,0.20,0.64,0.20,0.29,N/A,0.72,0.25,0.66,0.28,0.29,0.60,0.25,0.65,0.57
N/A,0.13,0.07,0.02,0.02,0.03,0.16,0.17,1,0.08,N/A,0.03,0.13,-0.00,0.14,0.07,0.03,-0.01,N/A,0.13,-0.01,0.08,0.06,-0.03,0.11,-0.02,0.06,0.05
N/A,0.32,0.38,0.16,0.35,0.15,0.27,0.37,0.08,1,N/A,0.17,0.17,-0.01,0.14,0.26,0.10,0.20,N/A,0.32,0.14,0.25,0.15,0.15,0.34,0.12,0.26,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.11,0.09,0.16,0.07,0.02,0.15,0.13,0.03,0.17,N/A,1,0.13,0.02,0.06,0.14,0.04,0.12,N/A,0.11,0.04,0.12,0.07,0.06,0.13,0.01,0.08,0.11
N/A,0.38,0.29,0.17,0.13,0.14,0.42,0.47,0.13,0.17,N/A,0.13,1,0.06,0.14,0.32,0.09,0.13,N/A,0.36,0.08,0.32,0.20,0.12,0.29,0.01,0.30,0.32
N/A,0.11,0.08,-0.00,0.07,0.13,0.07,0.08,-0.00,-0.01,N/A,0.02,0.06,1,0.13,0.06,0.03,-0.01,N/A,0.10,-0.01,0.07,0.01,0.05,0.03,-0.05,0.14,0.17
N/A,0.18,0.31,0.04,0.09,0.04,0.17,0.20,0.14,0.14,N/A,0.06,0.14,0.13,1,0.12,0.06,0.12,N/A,0.29,0.02,0.12,0.01,0.04,0.35,0.06,0.24,0.21
N/A,0.65,0.42,0.45,0.29,0.58,0.72,0.64,0.07,0.26,N/A,0.14,0.32,0.06,0.12,1,0.37,0.26,N/A,0.55,0.44,0.96,0.27,0.87,0.41,0.22,0.44,0.43
N/A,0.27,0.12,0.11,0.08,0.21,0.66,0.20,0.03,0.10,N/A,0.04,0.09,0.03,0.06,0.37,1,0.18,N/A,0.18,0.25,0.36,0.08,0.36,0.14,0.04,0.13,0.14
N/A,0.24,0.28,0.37,0.23,0.09,0.26,0.29,-0.01,0.20,N/A,0.12,0.13,-0.01,0.12,0.26,0.18,1,N/A,0.27,0.32,0.19,0.06,0.16,0.32,0.05,0.25,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.60,0.81,0.23,0.34,0.28,0.57,0.72,0.13,0.32,N/A,0.11,0.36,0.10,0.29,0.55,0.18,0.27,N/A,1,0.25,0.55,0.23,0.34,0.80,0.17,0.82,0.51
N/A,0.21,0.23,0.26,0.17,0.45,0.27,0.25,-0.01,0.14,N/A,0.04,0.08,-0.01,0.02,0.44,0.25,0.32,N/A,0.25,1,0.40,0.12,0.45,0.28,0.07,0.20,0.19
N/A,0.66,0.40,0.22,0.27,0.56,0.71,0.66,0.08,0.25,N/A,0.12,0.32,0.07,0.12,0.96,0.36,0.19,N/A,0.55,0.40,1,0.26,0.87,0.39,0.22,0.43,0.44
