1,0.20,0.25,0.11,0.26,0.50,0.33,0.32,0.35,0.50,0.52,0.19,0.54,0.02,0.29,0.23,0.51,0.20,0.20,0.15,0.46,0.39,0.39,0.55,0.16,0.31,0.12,0.14
0.20,1,0.06,-0.00,0.18,0.17,0.20,0.21,0.14,0.20,0.16,0.07,0.21,0.03,0.17,0.13,0.20,0.40,0.12,0.04,0.22,0.22,0.20,0.23,0.30,0.12,0.02,0.06
0.25,0.06,1,0.00,0.19,0.34,0.20,0.37,0.43,0.37,0.34,0.13,0.35,0.01,0.11,0.08,0.29,0.28,0.38,0.09,0.37,0.33,0.37,0.32,0.04,0.10,0.02,0.23
0.11,-0.00,0.00,1,0.03,0.05,0.11,0.18,0.08,0.08,0.09,0.02,0.06,0.03,0.02,0.00,0.06,0.03,-0.01,0.01,0.06,0.17,0.13,0.08,0.05,0.14,0.01,0.01
0.26,0.18,0.19,0.03,1,0.30,0.20,0.18,0.20,0.32,0.40,0.09,0.35,0.04,0.27,0.20,0.39,0.13,0.14,0.11,0.34,0.26,0.32,0.37,0.08,0.16,0.16,0.04
0.50,0.17,0.34,0.05,0.30,1,0.38,0.56,0.66,0.72,0.72,0.22,0.87,0.08,0.28,0.35,0.74,0.39,0.37,0.11,0.74,0.53,0.63,0.81,0.11,0.34,0.13,0.23
0.33,0.20,0.20,0.11,0.20,0.38,1,0.25,0.26,0.34,0.34,0.14,0.39,0.13,0.29,0.21,0.43,0.27,0.24,0.10,0.42,0.29,0.30,0.40,0.13,0.30,0.09,0.15
0.32,0.21,0.37,0.18,0.18,0.56,0.25,1,0.61,0.53,0.52,0.13,0.52,0.05,0.13,0.18,0.46,0.36,0.41,0.14,0.50,0.42,0.52,0.55,0.08,0.23,0.06,0.21
0.35,0.14,0.43,0.08,0.20,0.66,0.26,0.61,1,0.65,0.59,0.14,0.63,0.02,0.21,0.19,0.53,0.42,0.44,0.10,0.57,0.43,0.67,0.61,0.07,0.21,0.07,0.22
0.50,0.20,0.37,0.08,0.32,0.72,0.34,0.53,0.65,1,0.72,0.21,0.76,0.05,0.29,0.27,0.73,0.34,0.38,0.12,0.68,0.43,0.62,0.78,0.13,0.31,0.13,0.17
0.52,0.16,0.34,0.09,0.40,0.72,0.34,0.52,0.59,0.72,1,0.24,0.73,0.02,0.29,0.28,0.69,0.33,0.38,0.15,0.65,0.48,0.63,0.76,0.12,0.34,0.15,0.18
0.19,0.07,0.13,0.02,0.09,0.22,0.14,0.13,0.14,0.21,0.24,1,0.28,0.08,0.17,0.20,0.21,0.11,0.08,0.01,0.22,0.18,0.18,0.24,0.03,0.14,0.06,-0.02
0.54,0.21,0.35,0.06,0.35,0.87,0.39,0.52,0.63,0.76,0.73,0.28,1,0.08,0.33,0.30,0.78,0.37,0.38,0.14,0.79,0.48,0.66,0.84,0.13,0.37,0.16,0.15
0.02,0.03,0.01,0.03,0.04,0.08,0.13,0.05,0.02,0.05,0.02,0.08,0.08,1,0.17,0.18,0.12,-0.02,-0.00,0.00,0.18,-0.01,0.05,0.06,0.00,0.05,-0.01,-0.01
0.29,0.17,0.11,0.02,0.27,0.28,0.29,0.13,0.21,0.29,0.29,0.17,0.33,0.17,1,0.23,0.50,0.13,0.14,0.14,0.37,0.31,0.20,0.35,0.18,0.32,0.21,0.01
0.23,0.13,0.08,0.00,0.20,0.35,0.21,0.18,0.19,0.27,0.28,0.20,0.30,0.18,0.23,1,0.29,0.07,0.11,0.15,0.31,0.21,0.18,0.29,0.24,0.32,0.03,0.11
0.51,0.20,0.29,0.06,0.39,0.74,0.43,0.46,0.53,0.73,0.69,0.21,0.78,0.12,0.50,0.29,1,0.30,0.36,0.19,0.74,0.46,0.57,0.75,0.16,0.38,0.18,0.20
0.20,0.40,0.28,0.03,0.13,0.39,0.27,0.36,0.42,0.34,0.33,0.11,0.37,-0.02,0.13,0.07,0.30,1,0.31,0.07,0.38,0.39,0.37,0.41,0.05,0.07,0.03,0.17
0.20,0.12,0.38,-0.01,0.14,0.37,0.24,0.41,0.44,0.38,0.38,0.08,0.38,-0.00,0.14,0.11,0.36,0.31,1,0.12,0.63,0.28,0.44,0.38,-0.00,0.23,0.06,0.28
0.15,0.04,0.09,0.01,0.11,0.11,0.10,0.14,0.10,0.12,0.15,0.01,0.14,0.00,0.14,0.15,0.19,0.07,0.12,1,0.16,0.11,0.08,0.18,0.01,0.32,0.04,0.03
0.46,0.22,0.37,0.06,0.34,0.74,0.42,0.50,0.57,0.68,0.65,0.22,0.79,0.18,0.37,0.31,0.74,0.38,0.63,0.16,1,0.44,0.59,0.72,0.12,0.36,0.16,0.21
0.39,0.22,0.33,0.17,0.26,0.53,0.29,0.42,0.43,0.43,0.48,0.18,0.48,-0.01,0.31,0.21,0.46,0.39,0.28,0.11,0.44,1,0.37,0.52,0.10,0.29,0.11,0.14
0.39,0.20,0.37,0.13,0.32,0.63,0.30,0.52,0.67,0.62,0.63,0.18,0.66,0.05,0.20,0.18,0.57,0.37,0.44,0.08,0.59,0.37,1,0.66,0.10,0.26,0.14,0.23
0.55,0.23,0.32,0.08,0.37,0.81,0.40,0.55,0.61,0.78,0.76,0.24,0.84,0.06,0.35,0.29,0.75,0.41,0.38,0.18,0.72,0.52,0.66,1,0.13,0.40,0.15,0.20
0.16,0.30,0.04,0.05,0.08,0.11,0.13,0.08,0.07,0.13,0.12,0.03,0.13,0.00,0.18,0.24,0.16,0.05,-0.00,0.01,0.12,0.10,0.10,0.13,1,0.18,0.01,0.03
0.31,0.12,0.10,0.14,0.16,0.34,0.30,0.23,0.21,0.31,0.34,0.14,0.37,0.05,0.32,0.32,0.38,0.07,0.23,0.32,0.36,0.29,0.26,0.40,0.18,1,0.10,0.05
0.12,0.02,0.02,0.01,0.16,0.13,0.09,0.06,0.07,0.13,0.15,0.06,0.16,-0.01,0.21,0.03,0.18,0.03,0.06,0.04,0.16,0.11,0.14,0.15,0.01,0.10,1,-0.01
0.14,0.06,0.23,0.01,0.04,0.23,0.15,0.21,0.22,0.17,0.18,-0.02,0.15,-0.01,0.01,0.11,0.20,0.17,0.28,0.03,0.21,0.14,0.23,0.20,0.03,0.05,-0.01,1
