1,0.17,0.26,0.91,0.43,0.19,0.77,0.95,0.95,0.17,0.93,0.30,0.21,0.94,0.43,0.76,0.70,0.96,0.09,0.34,0.25,0.92,0.36,0.55,0.39,0.31,0.29,0.80,0.73,0.94,0.82,0.66,0.36,0.09,0.30,0.11,0.92,0.30,0.07,0.93,0.09,0.94,0.85,N/A,0.87,0.50
0.17,1,0.04,0.13,0.13,0.19,0.17,0.13,0.13,0.04,0.13,0.04,0.05,0.13,0.21,0.10,0.18,0.15,0.01,0.06,0.25,0.14,0.11,0.13,0.07,0.06,0.07,0.16,0.18,0.13,0.17,0.10,0.10,0.03,0.05,0.04,0.13,0.08,-0.01,0.14,-0.00,0.12,0.16,N/A,0.18,0.17
0.26,0.04,1,0.24,0.12,0.13,0.24,0.24,0.22,0.09,0.21,0.19,0.09,0.23,0.26,0.17,0.24,0.23,0.00,0.10,0.05,0.23,0.24,0.21,0.13,0.04,0.03,0.26,0.18,0.25,0.29,0.25,0.06,0.01,0.04,0.02,0.21,0.11,-0.00,0.23,0.15,0.23,0.21,N/A,0.24,0.19
0.91,0.13,0.24,1,0.47,0.24,0.80,0.93,0.92,0.24,0.90,0.32,0.51,0.88,0.42,0.77,0.79,0.92,0.12,0.42,0.30,0.95,0.38,0.55,0.57,0.36,0.36,0.80,0.77,0.94,0.83,0.65,0.36,0.06,0.36,0.11,0.94,0.28,0.06,0.96,0.26,0.91,0.84,N/A,0.89,0.50
0.43,0.13,0.12,0.47,1,0.09,0.38,0.40,0.43,0.21,0.43,0.19,0.35,0.39,0.32,0.70,0.42,0.41,0.04,0.76,0.26,0.61,0.32,0.39,0.71,0.76,0.73,0.67,0.64,0.40,0.39,0.39,0.36,0.14,0.83,0.05,0.45,0.38,0.11,0.59,0.31,0.39,0.52,N/A,0.43,0.44
0.19,0.19,0.13,0.24,0.09,1,0.57,0.18,0.18,0.01,0.15,0.18,0.27,0.17,0.16,0.09,0.53,0.17,0.59,0.14,0.07,0.20,0.15,0.21,0.21,0.07,0.03,0.24,0.50,0.18,0.56,0.13,0.08,0.01,0.03,0.10,0.18,0.08,0.00,0.20,-0.01,0.16,0.18,N/A,0.22,0.14
0.77,0.17,0.24,0.80,0.38,0.57,1,0.79,0.79,0.20,0.78,0.27,0.36,0.78,0.39,0.69,0.79,0.78,0.30,0.37,0.24,0.80,0.31,0.46,0.46,0.32,0.28,0.67,0.81,0.78,0.90,0.58,0.32,0.04,0.29,0.14,0.81,0.27,0.04,0.81,0.16,0.79,0.70,N/A,0.80,0.43
0.95,0.13,0.24,0.93,0.40,0.18,0.79,1,0.96,0.16,0.95,0.28,0.20,0.93,0.40,0.79,0.71,0.96,0.08,0.31,0.24,0.93,0.34,0.54,0.36,0.29,0.27,0.78,0.73,0.96,0.84,0.66,0.34,0.06,0.27,0.11,0.95,0.29,0.06,0.94,0.09,0.97,0.80,N/A,0.91,0.45
0.95,0.13,0.22,0.92,0.43,0.18,0.79,0.96,1,0.17,0.99,0.30,0.22,0.94,0.44,0.80,0.71,0.96,0.08,0.35,0.26,0.94,0.34,0.54,0.42,0.34,0.32,0.79,0.75,0.94,0.83,0.67,0.52,0.06,0.32,0.14,0.98,0.35,0.07,0.95,0.10,0.96,0.88,N/A,0.90,0.49
0.17,0.04,0.09,0.24,0.21,0.01,0.20,0.16,0.17,1,0.17,0.03,0.28,0.17,0.11,0.21,0.17,0.21,0.00,0.19,0.28,0.23,0.04,0.11,0.28,0.31,0.17,0.18,0.18,0.18,0.16,0.12,0.09,0.01,0.22,0.26,0.20,0.02,-0.00,0.23,0.33,0.16,0.21,N/A,0.18,0.16
0.93,0.13,0.21,0.90,0.43,0.15,0.78,0.95,0.99,0.17,1,0.29,0.20,0.94,0.41,0.82,0.67,0.94,0.06,0.34,0.25,0.93,0.32,0.52,0.41,0.35,0.31,0.75,0.75,0.93,0.82,0.67,0.55,0.07,0.32,0.14,0.99,0.36,0.07,0.94,0.09,0.96,0.87,N/A,0.89,0.47
0.30,0.04,0.19,0.32,0.19,0.18,0.27,0.28,0.30,0.03,0.29,1,0.20,0.28,0.20,0.25,0.27,0.27,0.03,0.21,0.05,0.31,0.20,0.33,0.29,0.17,0.15,0.26,0.29,0.32,0.32,0.19,0.21,0.05,0.17,0.03,0.30,0.14,-0.01,0.30,0.01,0.27,0.28,N/A,0.32,0.23
0.21,0.05,0.09,0.51,0.35,0.27,0.36,0.20,0.22,0.28,0.20,0.20,1,0.19,0.21,0.28,0.56,0.21,0.19,0.42,0.26,0.39,0.22,0.27,0.75,0.31,0.36,0.36,0.41,0.26,0.30,0.22,0.17,0.01,0.35,0.01,0.31,0.09,0.03,0.36,0.57,0.19,0.40,N/A,0.31,0.28
0.94,0.13,0.23,0.88,0.39,0.17,0.78,0.93,0.94,0.17,0.94,0.28,0.19,1,0.42,0.78,0.66,0.93,0.08,0.33,0.24,0.90,0.33,0.51,0.37,0.31,0.28,0.73,0.72,0.92,0.82,0.64,0.40,0.06,0.29,0.13,0.93,0.34,0.06,0.91,0.07,0.93,0.80,N/A,0.86,0.46
0.43,0.21,0.26,0.42,0.32,0.16,0.39,0.40,0.44,0.11,0.41,0.20,0.21,0.42,1,0.35,0.41,0.40,0.03,0.28,0.38,0.44,0.35,0.40,0.31,0.36,0.29,0.45,0.42,0.40,0.40,0.40,0.33,0.06,0.23,0.36,0.41,0.29,0.00,0.42,0.09,0.39,0.45,N/A,0.50,0.52
0.76,0.10,0.17,0.77,0.70,0.09,0.69,0.79,0.80,0.21,0.82,0.25,0.28,0.78,0.35,1,0.60,0.77,0.06,0.67,0.25,0.87,0.36,0.46,0.64,0.66,0.60,0.73,0.81,0.76,0.70,0.63,0.43,0.07,0.71,0.09,0.84,0.43,0.12,0.87,0.22,0.80,0.72,N/A,0.78,0.45
0.70,0.18,0.24,0.79,0.42,0.53,0.79,0.71,0.71,0.17,0.67,0.27,0.56,0.66,0.41,0.60,1,0.71,0.32,0.40,0.28,0.76,0.34,0.49,0.56,0.32,0.32,0.85,0.75,0.72,0.79,0.53,0.27,0.01,0.31,0.11,0.71,0.19,0.13,0.76,0.23,0.69,0.67,N/A,0.75,0.45
0.96,0.15,0.23,0.92,0.41,0.17,0.78,0.96,0.96,0.21,0.94,0.27,0.21,0.93,0.40,0.77,0.71,1,0.08,0.32,0.24,0.93,0.33,0.53,0.37,0.30,0.29,0.79,0.73,0.95,0.83,0.65,0.34,0.08,0.29,0.12,0.93,0.29,0.06,0.94,0.10,0.96,0.81,N/A,0.88,0.48
0.09,0.01,0.00,0.12,0.04,0.59,0.30,0.08,0.08,0.00,0.06,0.03,0.19,0.08,0.03,0.06,0.32,0.08,1,0.15,-0.00,0.10,0.04,0.00,0.12,0.03,0.02,0.12,0.29,0.08,0.30,0.01,0.01,-0.02,0.04,-0.03,0.08,0.03,0.02,0.09,0.00,0.06,0.08,N/A,0.09,0.01
0.34,0.06,0.10,0.42,0.76,0.14,0.37,0.31,0.35,0.19,0.34,0.21,0.42,0.33,0.28,0.67,0.40,0.32,0.15,1,0.25,0.49,0.38,0.30,0.77,0.81,0.77,0.52,0.65,0.32,0.34,0.35,0.33,0.07,0.90,0.03,0.38,0.33,0.14,0.48,0.27,0.31,0.42,N/A,0.39,0.32
0.25,0.25,0.05,0.30,0.26,0.07,0.24,0.24,0.26,0.28,0.25,0.05,0.26,0.24,0.38,0.25,0.28,0.24,-0.00,0.25,1,0.30,0.09,0.19,0.32,0.28,0.26,0.30,0.29,0.27,0.22,0.24,0.19,-0.00,0.22,0.19,0.27,0.13,0.03,0.29,0.22,0.23,0.31,N/A,0.29,0.35
0.92,0.14,0.23,0.95,0.61,0.20,0.80,0.93,0.94,0.23,0.93,0.31,0.39,0.90,0.44,0.87,0.76,0.93,0.10,0.49,0.30,1,0.38,0.58,0.58,0.46,0.45,0.84,0.82,0.92,0.84,0.69,0.40,0.09,0.47,0.11,0.94,0.33,0.09,0.98,0.23,0.94,0.84,N/A,0.90,0.52
0.36,0.11,0.24,0.38,0.32,0.15,0.31,0.34,0.34,0.04,0.32,0.20,0.22,0.33,0.35,0.36,0.34,0.33,0.04,0.38,0.09,0.38,1,0.30,0.33,0.28,0.31,0.38,0.40,0.37,0.36,0.32,0.19,0.06,0.29,0.07,0.34,0.23,0.01,0.37,0.02,0.33,0.34,N/A,0.39,0.31
0.55,0.13,0.21,0.55,0.39,0.21,0.46,0.54,0.54,0.11,0.52,0.33,0.27,0.51,0.40,0.46,0.49,0.53,0.00,0.30,0.19,0.58,0.30,1,0.39,0.29,0.23,0.56,0.47,0.53,0.50,0.44,0.28,0.15,0.26,0.14,0.53,0.20,0.01,0.56,0.14,0.52,0.55,N/A,0.50,0.39
0.39,0.07,0.13,0.57,0.71,0.21,0.46,0.36,0.42,0.28,0.41,0.29,0.75,0.37,0.31,0.64,0.56,0.37,0.12,0.77,0.32,0.58,0.33,0.39,1,0.71,0.69,0.58,0.65,0.40,0.42,0.40,0.42,0.07,0.78,0.05,0.48,0.32,0.11,0.55,0.50,0.36,0.58,N/A,0.45,0.43
0.31,0.06,0.04,0.36,0.76,0.07,0.32,0.29,0.34,0.31,0.35,0.17,0.31,0.31,0.36,0.66,0.32,0.30,0.03,0.81,0.28,0.46,0.28,0.29,0.71,1,0.76,0.49,0.60,0.30,0.28,0.32,0.39,0.09,0.90,0.47,0.37,0.40,0.15,0.45,0.30,0.30,0.43,N/A,0.35,0.42
0.29,0.07,0.03,0.36,0.73,0.03,0.28,0.27,0.32,0.17,0.31,0.15,0.36,0.28,0.29,0.60,0.32,0.29,0.02,0.77,0.26,0.45,0.31,0.23,0.69,0.76,1,0.48,0.72,0.28,0.26,0.33,0.34,0.17,0.83,0.05,0.35,0.35,0.12,0.43,0.25,0.27,0.40,N/A,0.32,0.34
0.80,0.16,0.26,0.80,0.67,0.24,0.67,0.78,0.79,0.18,0.75,0.26,0.36,0.73,0.45,0.73,0.85,0.79,0.12,0.52,0.30,0.84,0.38,0.56,0.58,0.49,0.48,1,0.74,0.79,0.72,0.60,0.36,0.07,0.50,0.12,0.76,0.29,0.18,0.84,0.20,0.76,0.75,N/A,0.76,0.54
0.73,0.18,0.18,0.77,0.64,0.50,0.81,0.73,0.75,0.18,0.75,0.29,0.41,0.72,0.42,0.81,0.75,0.73,0.29,0.65,0.29,0.82,0.40,0.47,0.65,0.60,0.72,0.74,1,0.72,0.82,0.59,0.41,0.13,0.62,0.12,0.77,0.39,0.10,0.82,0.18,0.73,0.71,N/A,0.74,0.47
