1,0.22,0.09,0.02,0.24,-0.00,0.25,0.17,0.15,0.12,0.27,0.30,0.10,0.17,0.14,0.15,0.15,0.20,0.19,0.15,N/A,0.15,N/A,0.06,0.09,0.13,-0.00,0.07,0.08,0.15,0.06,0.17,0.16,0.17,0.11,0.25,0.20,0.19,0.02,0.21,0.17,0.28,0.16
0.22,1,0.07,0.02,0.19,0.04,0.09,0.26,0.20,0.03,0.23,0.23,0.21,0.29,0.09,0.26,0.19,0.20,0.30,0.23,N/A,0.19,N/A,0.20,0.04,0.20,-0.01,0.12,0.18,0.16,0.00,0.10,0.22,0.23,0.21,0.17,0.20,0.04,0.04,0.21,0.09,0.25,0.32
0.09,0.07,1,0.03,0.17,0.02,0.13,0.12,-0.00,0.04,0.13,0.01,0.09,0.08,0.05,0.17,0.05,0.10,0.05,0.09,N/A,0.05,N/A,0.03,-0.02,0.06,-0.01,0.12,-0.00,0.06,0.05,0.04,0.10,0.07,0.05,0.17,0.09,0.01,0.02,0.07,0.04,0.14,0.10
0.02,0.02,0.03,1,0.06,-0.00,0.20,0.16,-0.00,0.12,0.15,0.12,0.12,0.07,0.12,0.03,-0.00,0.13,0.11,0.09,N/A,-0.00,N/A,0.02,-0.01,0.16,0.02,0.02,0.17,0.02,0.01,0.15,0.11,0.12,0.06,0.02,0.11,0.02,0.02,0.17,0.02,0.13,0.11
0.24,0.19,0.17,0.06,1,0.27,0.31,0.55,0.06,0.19,0.21,0.36,0.33,0.21,0.13,0.18,0.08,0.30,0.43,0.57,N/A,0.08,N/A,0.14,0.13,0.37,0.05,0.31,0.32,0.19,-0.01,0.17,0.57,0.49,0.39,0.28,0.46,0.10,0.01,0.46,0.19,0.33,0.50
-0.00,0.04,0.02,-0.00,0.27,1,0.07,0.27,0.16,0.05,0.04,0.11,0.09,0.05,0.03,0.06,0.13,0.12,0.20,0.34,N/A,0.13,N/A,0.03,0.04,0.19,0.05,0.17,0.15,0.10,0.08,0.07,0.33,0.27,0.25,0.08,0.24,0.02,-0.04,0.24,0.07,0.11,0.28
0.25,0.09,0.13,0.20,0.31,0.07,1,0.43,0.06,0.28,0.21,0.27,0.21,0.26,0.12,0.19,0.08,0.31,0.29,0.36,N/A,0.08,N/A,0.16,0.16,0.39,0.06,0.10,0.20,0.09,0.03,0.21,0.38,0.39,0.16,0.30,0.31,0.24,0.12,0.35,0.27,0.39,0.37
0.17,0.26,0.12,0.16,0.55,0.27,0.43,1,0.10,0.38,0.22,0.45,0.39,0.29,0.22,0.28,0.11,0.48,0.55,0.78,N/A,0.11,N/A,0.19,0.19,0.58,0.14,0.32,0.44,0.24,0.09,0.35,0.78,0.68,0.49,0.42,0.58,0.15,0.13,0.64,0.38,0.49,0.73
0.15,0.20,-0.00,-0.00,0.06,0.16,0.06,0.10,1,-0.01,0.56,0.16,0.05,0.21,0.01,0.07,0.87,0.06,0.09,0.09,N/A,0.87,N/A,0.01,0.05,0.26,0.01,0.00,0.01,0.04,0.52,0.05,0.10,0.13,0.13,-0.02,0.05,0.00,0.00,0.07,0.08,0.16,0.13
0.12,0.03,0.04,0.12,0.19,0.05,0.28,0.38,-0.01,1,0.14,0.16,0.13,0.09,0.05,0.13,0.04,0.26,0.23,0.27,N/A,0.04,N/A,0.05,0.08,0.23,0.09,0.08,0.22,0.11,-0.02,0.18,0.29,0.26,0.11,0.21,0.18,0.17,0.14,0.30,0.19,0.27,0.25
0.27,0.23,0.13,0.15,0.21,0.04,0.21,0.22,0.56,0.14,1,0.25,0.17,0.35,0.09,0.15,0.55,0.20,0.20,0.17,N/A,0.55,N/A,0.04,0.07,0.24,-0.00,0.02,0.02,0.06,0.23,0.22,0.18,0.23,0.08,0.10,0.17,0.01,0.07,0.19,0.14,0.37,0.19
0.30,0.23,0.01,0.12,0.36,0.11,0.27,0.45,0.16,0.16,0.25,1,0.27,0.21,0.17,0.17,0.11,0.32,0.37,0.43,N/A,0.11,N/A,0.23,0.06,0.36,0.13,0.17,0.21,0.24,0.09,0.24,0.45,0.41,0.33,0.26,0.35,0.16,0.08,0.39,0.29,0.40,0.44
0.10,0.21,0.09,0.12,0.33,0.09,0.21,0.39,0.05,0.13,0.17,0.27,1,0.18,0.14,0.21,0.03,0.30,0.39,0.44,N/A,0.03,N/A,0.12,0.09,0.38,0.05,0.15,0.29,0.18,0.02,0.32,0.42,0.43,0.24,0.23,0.33,0.14,0.09,0.37,0.21,0.34,0.40
0.17,0.29,0.08,0.07,0.21,0.05,0.26,0.29,0.21,0.09,0.35,0.21,0.18,1,0.09,0.13,0.21,0.22,0.25,0.28,N/A,0.21,N/A,0.00,0.03,0.25,0.02,0.18,0.12,0.07,0.02,0.19,0.28,0.30,0.14,0.19,0.22,0.12,0.16,0.23,0.13,0.33,0.25
0.14,0.09,0.05,0.12,0.13,0.03,0.12,0.22,0.01,0.05,0.09,0.17,0.14,0.09,1,0.12,0.02,0.29,0.11,0.16,N/A,0.02,N/A,0.08,0.20,0.14,0.03,0.07,0.13,0.22,-0.00,0.26,0.16,0.20,0.09,0.18,0.14,0.04,0.10,0.25,0.09,0.29,0.20
0.15,0.26,0.17,0.03,0.18,0.06,0.19,0.28,0.07,0.13,0.15,0.17,0.21,0.13,0.12,1,0.13,0.18,0.18,0.26,N/A,0.13,N/A,0.07,0.04,0.29,-0.00,0.15,0.15,0.33,0.14,0.20,0.27,0.26,0.11,0.24,0.15,0.16,0.11,0.20,0.11,0.20,0.26
0.15,0.19,0.05,-0.00,0.08,0.13,0.08,0.11,0.87,0.04,0.55,0.11,0.03,0.21,0.02,0.13,1,0.06,0.05,0.10,N/A,1.00,N/A,-0.01,0.09,0.25,0.01,-0.00,0.02,0.04,0.52,0.05,0.11,0.13,0.05,-0.00,0.03,0.00,0.08,0.05,0.02,0.16,0.11
0.20,0.20,0.10,0.13,0.30,0.12,0.31,0.48,0.06,0.26,0.20,0.32,0.30,0.22,0.29,0.18,0.06,1,0.32,0.44,N/A,0.06,N/A,0.16,0.22,0.37,0.01,0.24,0.23,0.19,0.05,0.27,0.46,0.48,0.19,0.30,0.36,0.18,0.18,0.80,0.23,0.89,0.44
0.19,0.30,0.05,0.11,0.43,0.20,0.29,0.55,0.09,0.23,0.20,0.37,0.39,0.25,0.11,0.18,0.05,0.32,1,0.51,N/A,0.05,N/A,0.26,0.12,0.42,0.09,0.24,0.30,0.13,0.04,0.26,0.52,0.48,0.41,0.29,0.46,0.21,0.06,0.44,0.28,0.35,0.51
0.15,0.23,0.09,0.09,0.57,0.34,0.36,0.78,0.09,0.27,0.17,0.43,0.44,0.28,0.16,0.26,0.10,0.44,0.51,1,N/A,0.10,N/A,0.15,0.18,0.68,0.12,0.37,0.40,0.27,0.08,0.34,0.92,0.81,0.56,0.32,0.64,0.16,0.12,0.63,0.39,0.43,0.87
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.19,0.05,-0.00,0.08,0.13,0.08,0.11,0.87,0.04,0.55,0.11,0.03,0.21,0.02,0.13,1.00,0.06,0.05,0.10,N/A,1,N/A,-0.01,0.09,0.25,0.01,-0.00,0.02,0.04,0.52,0.05,0.11,0.13,0.05,-0.00,0.03,0.00,0.08,0.05,0.02,0.16,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.20,0.03,0.02,0.14,0.03,0.16,0.19,0.01,0.05,0.04,0.23,0.12,0.00,0.08,0.07,-0.01,0.16,0.26,0.15,N/A,-0.01,N/A,1,0.04,0.19,0.23,0.07,0.22,0.06,0.09,0.14,0.15,0.16,0.14,0.05,0.20,0.06,0.11,0.17,0.12,0.20,0.15
0.09,0.04,-0.02,-0.01,0.13,0.04,0.16,0.19,0.05,0.08,0.07,0.06,0.09,0.03,0.20,0.04,0.09,0.22,0.12,0.18,N/A,0.09,N/A,0.04,1,0.14,-0.05,0.06,0.07,0.06,0.06,0.10,0.17,0.20,0.07,0.06,0.18,0.06,0.03,0.22,0.11,0.19,0.21
0.13,0.20,0.06,0.16,0.37,0.19,0.39,0.58,0.26,0.23,0.24,0.36,0.38,0.25,0.14,0.29,0.25,0.37,0.42,0.68,N/A,0.25,N/A,0.19,0.14,1,0.08,0.25,0.26,0.22,0.25,0.38,0.73,0.71,0.34,0.27,0.46,0.15,0.13,0.46,0.34,0.35,0.61
-0.00,-0.01,-0.01,0.02,0.05,0.05,0.06,0.14,0.01,0.09,-0.00,0.13,0.05,0.02,0.03,-0.00,0.01,0.01,0.09,0.12,N/A,0.01,N/A,0.23,-0.05,0.08,1,0.05,0.13,0.03,0.01,0.10,0.15,0.12,0.06,0.01,0.08,-0.01,0.04,0.02,0.04,0.01,0.12
0.07,0.12,0.12,0.02,0.31,0.17,0.10,0.32,0.00,0.08,0.02,0.17,0.15,0.18,0.07,0.15,-0.00,0.24,0.24,0.37,N/A,-0.00,N/A,0.07,0.06,0.25,0.05,1,0.27,0.07,-0.01,0.14,0.41,0.32,0.12,0.11,0.21,0.05,0.01,0.34,0.05,0.22,0.30
0.08,0.18,-0.00,0.17,0.32,0.15,0.20,0.44,0.01,0.22,0.02,0.21,0.29,0.12,0.13,0.15,0.02,0.23,0.30,0.40,N/A,0.02,N/A,0.22,0.07,0.26,0.13,0.27,1,0.20,0.03,0.15,0.38,0.33,0.28,0.17,0.29,0.08,0.12,0.43,0.12,0.23,0.37
0.15,0.16,0.06,0.02,0.19,0.10,0.09,0.24,0.04,0.11,0.06,0.24,0.18,0.07,0.22,0.33,0.04,0.19,0.13,0.27,N/A,0.04,N/A,0.06,0.06,0.22,0.03,0.07,0.20,1,0.04,0.13,0.27,0.26,0.12,0.10,0.27,0.03,0.04,0.21,0.12,0.17,0.24
0.06,0.00,0.05,0.01,-0.01,0.08,0.03,0.09,0.52,-0.02,0.23,0.09,0.02,0.02,-0.00,0.14,0.52,0.05,0.04,0.08,N/A,0.52,N/A,0.09,0.06,0.25,0.01,-0.01,0.03,0.04,1,0.01,0.10,0.11,0.02,-0.02,0.04,-0.01,0.05,0.05,0.13,0.05,0.09
0.17,0.10,0.04,0.15,0.17,0.07,0.21,0.35,0.05,0.18,0.22,0.24,0.32,0.19,0.26,0.20,0.05,0.27,0.26,0.34,N/A,0.05,N/A,0.14,0.10,0.38,0.10,0.14,0.15,0.13,0.01,1,0.37,0.40,0.16,0.23,0.27,0.21,0.00,0.31,0.21,0.37,0.36
0.16,0.22,0.10,0.11,0.57,0.33,0.38,0.78,0.10,0.29,0.18,0.45,0.42,0.28,0.16,0.27,0.11,0.46,0.52,0.92,N/A,0.11,N/A,0.15,0.17,0.73,0.15,0.41,0.38,0.27,0.10,0.37,1,0.86,0.55,0.31,0.66,0.18,0.09,0.62,0.38,0.45,0.83
0.17,0.23,0.07,0.12,0.49,0.27,0.39,0.68,0.13,0.26,0.23,0.41,0.43,0.30,0.20,0.26,0.13,0.48,0.48,0.81,N/A,0.13,N/A,0.16,0.20,0.71,0.12,0.32,0.33,0.26,0.11,0.40,0.86,1,0.48,0.29,0.55,0.19,0.06,0.58,0.37,0.47,0.74
0.11,0.21,0.05,0.06,0.39,0.25,0.16,0.49,0.13,0.11,0.08,0.33,0.24,0.14,0.09,0.11,0.05,0.19,0.41,0.56,N/A,0.05,N/A,0.14,0.07,0.34,0.06,0.12,0.28,0.12,0.02,0.16,0.55,0.48,1,0.17,0.45,0.15,0.00,0.38,0.29,0.19,0.62
0.25,0.17,0.17,0.02,0.28,0.08,0.30,0.42,-0.02,0.21,0.10,0.26,0.23,0.19,0.18,0.24,-0.00,0.30,0.29,0.32,N/A,-0.00,N/A,0.05,0.06,0.27,0.01,0.11,0.17,0.10,-0.02,0.23,0.31,0.29,0.17,1,0.22,0.12,0.06,0.38,0.25,0.34,0.36
0.20,0.20,0.09,0.11,0.46,0.24,0.31,0.58,0.05,0.18,0.17,0.35,0.33,0.22,0.14,0.15,0.03,0.36,0.46,0.64,N/A,0.03,N/A,0.20,0.18,0.46,0.08,0.21,0.29,0.27,0.04,0.27,0.66,0.55,0.45,0.22,1,0.21,0.03,0.50,0.31,0.38,0.59
0.19,0.04,0.01,0.02,0.10,0.02,0.24,0.15,0.00,0.17,0.01,0.16,0.14,0.12,0.04,0.16,0.00,0.18,0.21,0.16,N/A,0.00,N/A,0.06,0.06,0.15,-0.01,0.05,0.08,0.03,-0.01,0.21,0.18,0.19,0.15,0.12,0.21,1,0.03,0.18,0.26,0.19,0.20
