1,0.12,0.08,0.20,0.35,0.20,0.18,0.02,N/A,-0.00,0.25,0.10,0.24,0.22,0.40,0.03,0.27,0.08,0.36,0.23,0.03,0.19,0.06,0.02,0.12,0.30,0.03,0.28,0.13,0.35,0.30,0.27
0.12,1,-0.00,0.16,0.15,0.09,0.14,0.01,N/A,-0.00,0.11,0.02,0.20,0.10,0.11,0.00,0.09,0.05,0.06,0.20,-0.00,0.11,0.12,-0.01,0.18,0.11,0.06,0.13,0.17,0.07,0.11,0.12
0.08,-0.00,1,0.06,0.18,0.08,0.09,0.03,N/A,0.03,0.11,0.03,0.03,0.04,0.16,-0.03,0.07,0.07,0.08,0.05,0.02,0.02,0.04,0.02,0.06,0.16,0.06,0.09,-0.02,0.07,0.05,0.06
0.20,0.16,0.06,1,0.29,0.21,0.21,0.08,N/A,0.02,0.12,0.07,0.08,0.13,0.16,0.03,0.08,0.01,0.26,0.19,0.01,0.17,0.14,0.09,0.18,0.34,0.08,0.16,0.07,0.28,0.21,0.16
0.35,0.15,0.18,0.29,1,0.29,0.25,0.02,N/A,0.01,0.32,0.07,0.26,0.22,0.39,0.08,0.26,0.10,0.37,0.37,0.03,0.29,0.24,0.05,0.29,0.36,0.16,0.45,0.12,0.42,0.30,0.34
0.20,0.09,0.08,0.21,0.29,1,0.10,0.03,N/A,0.02,0.21,0.04,0.12,0.19,0.28,-0.01,0.12,0.09,0.31,0.23,0.02,0.07,0.20,0.07,0.18,0.31,0.08,0.15,-0.01,0.22,0.17,0.23
0.18,0.14,0.09,0.21,0.25,0.10,1,0.17,N/A,0.06,0.21,-0.00,0.20,0.12,0.21,0.24,0.12,0.04,0.25,0.17,0.02,0.14,0.09,-0.01,0.15,0.20,0.14,0.24,0.20,0.31,0.19,0.15
0.02,0.01,0.03,0.08,0.02,0.03,0.17,1,N/A,-0.04,0.15,-0.03,0.11,-0.02,0.05,0.26,0.04,-0.05,0.01,0.07,0.01,0.04,0.03,-0.09,0.06,-0.01,0.29,0.05,0.06,0.09,0.04,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,-0.00,0.03,0.02,0.01,0.02,0.06,-0.04,N/A,1,0.11,0.02,0.02,0.01,0.07,-0.03,0.01,0.00,0.15,-0.00,0.00,0.00,-0.01,-0.02,-0.01,0.02,-0.01,0.01,-0.01,0.00,0.03,0.07
0.25,0.11,0.11,0.12,0.32,0.21,0.21,0.15,N/A,0.11,1,0.16,0.24,0.16,0.38,0.05,0.20,0.09,0.30,0.23,0.13,0.16,0.16,0.04,0.23,0.26,0.13,0.17,0.11,0.25,0.18,0.32
0.10,0.02,0.03,0.07,0.07,0.04,-0.00,-0.03,N/A,0.02,0.16,1,0.02,0.23,0.07,0.03,0.03,-0.00,0.18,0.06,-0.00,0.03,-0.02,-0.06,0.04,0.03,0.03,0.01,0.01,0.03,0.20,0.18
0.24,0.20,0.03,0.08,0.26,0.12,0.20,0.11,N/A,0.02,0.24,0.02,1,0.42,0.21,0.23,0.23,0.06,0.20,0.16,0.23,0.09,-0.01,0.01,0.13,0.22,0.20,0.17,0.57,0.22,0.15,0.21
