1,0.51,0.66,0.76,0.62,0.84,0.92,0.87,0.83,0.84,0.36,0.47,0.76,0.10,0.17,0.88,0.31,0.61,0.18,0.31,0.55,0.22,0.89,0.57,0.54,0.83,0.21,0.82,0.79,0.86,0.15,0.11,0.92,0.08,0.87,0.39,0.23,0.17,0.86,0.73,0.95,0.93,0.42,0.07,0.66,0.24,0.38,0.73,0.10,0.22,0.38
0.51,1,0.42,0.54,0.37,0.54,0.55,0.54,0.53,0.55,0.27,0.23,0.51,0.22,0.06,0.54,0.21,0.39,0.06,0.18,0.47,0.07,0.48,0.37,0.31,0.55,0.17,0.53,0.43,0.51,-0.01,0.06,0.52,0.11,0.54,0.27,0.20,0.14,0.57,0.42,0.55,0.55,0.28,0.12,0.42,0.10,0.24,0.50,0.22,0.18,0.23
0.66,0.42,1,0.54,0.61,0.67,0.72,0.67,0.69,0.68,0.40,0.43,0.70,0.08,0.16,0.70,0.22,0.51,0.26,0.27,0.46,0.22,0.50,0.58,0.57,0.59,0.32,0.67,0.64,0.63,0.09,0.14,0.62,0.08,0.65,0.38,0.18,0.22,0.72,0.54,0.66,0.72,0.36,0.02,0.62,0.14,0.38,0.54,0.24,0.20,0.33
0.76,0.54,0.54,1,0.49,0.75,0.77,0.73,0.71,0.73,0.28,0.35,0.67,0.11,0.10,0.75,0.23,0.44,0.06,0.27,0.57,0.15,0.68,0.45,0.52,0.74,0.21,0.83,0.63,0.71,0.11,0.02,0.75,0.11,0.76,0.35,0.16,0.18,0.73,0.58,0.79,0.74,0.41,0.07,0.59,0.20,0.31,0.72,0.12,0.22,0.31
0.62,0.37,0.61,0.49,1,0.63,0.69,0.60,0.65,0.61,0.47,0.63,0.66,0.13,0.19,0.66,0.36,0.56,0.27,0.33,0.40,0.25,0.45,0.63,0.62,0.54,0.30,0.59,0.50,0.60,0.09,0.12,0.60,0.05,0.62,0.44,0.17,0.21,0.72,0.55,0.58,0.69,0.41,0.07,0.62,0.13,0.44,0.52,0.16,0.28,0.51
0.84,0.54,0.67,0.75,0.63,1,0.89,0.87,0.86,0.86,0.34,0.43,0.76,0.10,0.09,0.90,0.27,0.56,0.15,0.31,0.52,0.22,0.67,0.51,0.55,0.74,0.19,0.79,0.81,0.94,0.06,0.12,0.84,0.13,0.85,0.39,0.23,0.19,0.80,0.64,0.87,0.81,0.41,0.08,0.68,0.21,0.36,0.73,0.11,0.25,0.38
0.92,0.55,0.72,0.77,0.69,0.89,1,0.90,0.93,0.89,0.42,0.47,0.81,0.13,0.19,0.95,0.32,0.62,0.21,0.37,0.55,0.23,0.77,0.59,0.63,0.80,0.23,0.84,0.82,0.85,0.09,0.13,0.89,0.08,0.88,0.41,0.22,0.19,0.88,0.71,0.93,0.90,0.47,0.05,0.73,0.26,0.40,0.75,0.12,0.27,0.43
0.87,0.54,0.67,0.73,0.60,0.87,0.90,1,0.85,0.86,0.33,0.39,0.77,0.12,0.13,0.90,0.25,0.53,0.15,0.29,0.50,0.19,0.72,0.50,0.51,0.83,0.21,0.80,0.87,0.82,0.07,0.09,0.86,0.10,0.90,0.39,0.16,0.17,0.83,0.66,0.91,0.85,0.38,0.09,0.65,0.24,0.32,0.71,0.10,0.27,0.36
0.83,0.53,0.69,0.71,0.65,0.86,0.93,0.85,1,0.89,0.37,0.46,0.78,0.11,0.14,0.95,0.30,0.57,0.20,0.34,0.52,0.23,0.66,0.55,0.57,0.74,0.22,0.79,0.78,0.80,0.10,0.12,0.82,0.09,0.84,0.39,0.23,0.17,0.85,0.64,0.87,0.83,0.46,0.05,0.71,0.24,0.39,0.69,0.11,0.29,0.42
0.84,0.55,0.68,0.73,0.61,0.86,0.89,0.86,0.89,1,0.37,0.42,0.78,0.13,0.14,0.92,0.26,0.57,0.18,0.34,0.53,0.19,0.68,0.52,0.55,0.76,0.19,0.78,0.80,0.80,0.13,0.10,0.83,0.09,0.85,0.39,0.22,0.16,0.83,0.64,0.86,0.82,0.42,0.18,0.69,0.23,0.37,0.68,0.10,0.24,0.38
