1,0.15,0.17,0.44,0.24,0.19,0.29,0.48,0.39,0.03,0.06,0.14,0.34,0.35,-0.01,0.48,0.55,0.48,0.37,0.26,0.39,0.38,0.47,0.26,0.26,0.23,0.40,0.30,0.37,0.22
0.15,1,-0.01,0.06,0.18,0.03,0.10,0.15,0.05,0.03,-0.01,-0.01,-0.00,0.01,0.01,0.07,0.13,0.12,0.05,0.03,0.07,0.13,0.08,0.03,0.08,0.05,0.01,0.09,0.04,0.04
0.17,-0.01,1,0.21,0.22,0.08,0.27,0.14,0.14,0.07,0.01,0.14,0.31,0.10,-0.03,0.18,0.24,0.36,0.18,0.21,0.21,0.20,0.25,0.21,0.24,0.15,0.14,0.23,0.33,0.35
0.44,0.06,0.21,1,0.25,0.24,0.20,0.38,0.57,0.06,0.20,0.37,0.29,0.32,0.07,0.29,0.52,0.36,0.75,0.30,0.59,0.63,0.71,0.30,0.49,0.34,0.36,0.31,0.52,0.57
0.24,0.18,0.22,0.25,1,0.35,0.29,0.18,0.17,0.04,0.15,0.22,0.31,0.12,0.01,0.17,0.31,0.27,0.36,0.38,0.48,0.40,0.29,0.38,0.30,0.27,0.07,0.36,0.43,0.28
0.19,0.03,0.08,0.24,0.35,1,0.22,0.10,0.14,0.07,0.01,0.18,0.18,0.03,0.01,0.16,0.28,0.21,0.29,0.29,0.34,0.29,0.25,0.29,0.22,0.26,0.08,0.16,0.36,0.25
0.29,0.10,0.27,0.20,0.29,0.22,1,0.15,0.15,0.05,-0.01,0.08,0.33,0.10,0.00,0.38,0.45,0.35,0.17,0.46,0.23,0.24,0.24,0.46,0.15,0.15,0.12,0.30,0.46,0.28
0.48,0.15,0.14,0.38,0.18,0.10,0.15,1,0.40,0.01,0.07,0.15,0.32,0.35,0.02,0.38,0.47,0.45,0.38,0.19,0.39,0.44,0.50,0.19,0.27,0.23,0.45,0.28,0.31,0.18
0.39,0.05,0.14,0.57,0.17,0.14,0.15,0.40,1,0.03,0.38,0.33,0.26,0.36,0.09,0.28,0.47,0.27,0.52,0.20,0.51,0.50,0.75,0.20,0.34,0.28,0.38,0.19,0.44,0.27
0.03,0.03,0.07,0.06,0.04,0.07,0.05,0.01,0.03,1,-0.00,0.02,0.07,0.01,-0.03,-0.01,0.04,0.08,0.13,0.16,0.07,0.14,0.06,0.16,0.04,0.01,0.03,0.03,0.14,0.06
0.06,-0.01,0.01,0.20,0.15,0.01,-0.01,0.07,0.38,-0.00,1,0.18,0.05,0.08,0.01,0.04,0.10,0.05,0.24,0.03,0.21,0.24,0.34,0.03,0.15,0.20,0.12,0.08,0.13,0.09
0.14,-0.01,0.14,0.37,0.22,0.18,0.08,0.15,0.33,0.02,0.18,1,0.13,0.20,-0.02,0.08,0.21,0.11,0.39,0.14,0.37,0.38,0.38,0.14,0.36,0.31,0.16,0.33,0.24,0.33
0.34,-0.00,0.31,0.29,0.31,0.18,0.33,0.32,0.26,0.07,0.05,0.13,1,0.20,-0.01,0.38,0.47,0.47,0.29,0.26,0.32,0.36,0.35,0.26,0.26,0.27,0.30,0.30,0.39,0.26
0.35,0.01,0.10,0.32,0.12,0.03,0.10,0.35,0.36,0.01,0.08,0.20,0.20,1,0.07,0.31,0.37,0.22,0.30,0.15,0.28,0.29,0.34,0.15,0.24,0.19,0.35,0.20,0.24,0.19
-0.01,0.01,-0.03,0.07,0.01,0.01,0.00,0.02,0.09,-0.03,0.01,-0.02,-0.01,0.07,1,0.13,0.12,0.01,0.06,-0.02,0.04,0.05,0.06,-0.02,0.00,0.06,0.01,0.00,0.00,0.03
0.48,0.07,0.18,0.29,0.17,0.16,0.38,0.38,0.28,-0.01,0.04,0.08,0.38,0.31,0.13,1,0.87,0.64,0.27,0.38,0.26,0.31,0.31,0.38,0.17,0.20,0.33,0.32,0.40,0.18
0.55,0.13,0.24,0.52,0.31,0.28,0.45,0.47,0.47,0.04,0.10,0.21,0.47,0.37,0.12,0.87,1,0.65,0.51,0.48,0.49,0.54,0.57,0.48,0.37,0.34,0.37,0.40,0.59,0.40
0.48,0.12,0.36,0.36,0.27,0.21,0.35,0.45,0.27,0.08,0.05,0.11,0.47,0.22,0.01,0.64,0.65,1,0.36,0.42,0.34,0.40,0.38,0.42,0.26,0.25,0.38,0.35,0.46,0.30
0.37,0.05,0.18,0.75,0.36,0.29,0.17,0.38,0.52,0.13,0.24,0.39,0.29,0.30,0.06,0.27,0.51,0.36,1,0.36,0.63,0.76,0.69,0.36,0.56,0.36,0.28,0.33,0.55,0.60
0.26,0.03,0.21,0.30,0.38,0.29,0.46,0.19,0.20,0.16,0.03,0.14,0.26,0.15,-0.02,0.38,0.48,0.42,0.36,1,0.44,0.34,0.32,1.00,0.24,0.27,0.10,0.30,0.84,0.34
0.39,0.07,0.21,0.59,0.48,0.34,0.23,0.39,0.51,0.07,0.21,0.37,0.32,0.28,0.04,0.26,0.49,0.34,0.63,0.44,1,0.66,0.68,0.44,0.45,0.45,0.27,0.43,0.60,0.45
0.38,0.13,0.20,0.63,0.40,0.29,0.24,0.44,0.50,0.14,0.24,0.38,0.36,0.29,0.05,0.31,0.54,0.40,0.76,0.34,0.66,1,0.70,0.34,0.55,0.43,0.29,0.41,0.54,0.51
0.47,0.08,0.25,0.71,0.29,0.25,0.24,0.50,0.75,0.06,0.34,0.38,0.35,0.34,0.06,0.31,0.57,0.38,0.69,0.32,0.68,0.70,1,0.32,0.51,0.41,0.44,0.36,0.63,0.48
0.26,0.03,0.21,0.30,0.38,0.29,0.46,0.19,0.20,0.16,0.03,0.14,0.26,0.15,-0.02,0.38,0.48,0.42,0.36,1.00,0.44,0.34,0.32,1,0.24,0.27,0.10,0.30,0.84,0.34
0.26,0.08,0.24,0.49,0.30,0.22,0.15,0.27,0.34,0.04,0.15,0.36,0.26,0.24,0.00,0.17,0.37,0.26,0.56,0.24,0.45,0.55,0.51,0.24,1,0.34,0.21,0.36,0.42,0.60
0.23,0.05,0.15,0.34,0.27,0.26,0.15,0.23,0.28,0.01,0.20,0.31,0.27,0.19,0.06,0.20,0.34,0.25,0.36,0.27,0.45,0.43,0.41,0.27,0.34,1,0.21,0.34,0.32,0.32
0.40,0.01,0.14,0.36,0.07,0.08,0.12,0.45,0.38,0.03,0.12,0.16,0.30,0.35,0.01,0.33,0.37,0.38,0.28,0.10,0.27,0.29,0.44,0.10,0.21,0.21,1,0.14,0.20,0.16
0.30,0.09,0.23,0.31,0.36,0.16,0.30,0.28,0.19,0.03,0.08,0.33,0.30,0.20,0.00,0.32,0.40,0.35,0.33,0.30,0.43,0.41,0.36,0.30,0.36,0.34,0.14,1,0.31,0.38
