1,0.37,N/A,0.26,0.25,0.10,N/A,0.64,0.47,0.28,0.06,-0.00,0.35,0.08,0.03,0.22,0.02,N/A,0.23,0.25,0.22,0.26,N/A,0.28,0.64,0.02,0.04,0.23,0.11,0.55,0.29,0.27,0.08,0.08,0.39,0.32,0.24
0.37,1,N/A,0.22,0.09,0.24,N/A,0.20,0.27,0.22,0.16,0.06,0.64,0.18,0.07,0.45,0.10,N/A,0.05,0.19,0.33,0.41,N/A,0.45,0.27,0.10,0.19,0.21,0.12,0.30,0.45,0.18,0.03,0.19,0.61,0.48,0.53
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,0.22,N/A,1,0.09,0.13,N/A,0.23,0.19,0.25,0.12,0.00,0.17,0.06,0.08,0.11,0.07,N/A,0.13,0.05,0.11,0.24,N/A,0.17,0.24,0.20,0.12,0.23,0.13,0.11,0.27,0.16,0.24,0.12,0.40,0.19,0.16
0.25,0.09,N/A,0.09,1,0.15,N/A,0.30,0.14,0.18,-0.02,0.00,0.08,0.03,-0.01,0.02,0.04,N/A,0.02,0.20,0.13,0.06,N/A,0.03,0.35,-0.02,0.00,0.11,0.03,0.15,0.04,0.27,-0.04,0.01,0.08,0.06,0.06
0.10,0.24,N/A,0.13,0.15,1,N/A,0.11,0.11,0.15,0.28,0.00,0.18,0.39,0.03,0.17,0.03,N/A,0.12,0.04,0.14,0.34,N/A,0.20,0.10,0.07,0.15,0.14,0.03,0.23,0.30,0.15,-0.01,0.14,0.33,0.14,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.64,0.20,N/A,0.23,0.30,0.11,N/A,1,0.32,0.29,0.03,0.01,0.20,0.06,0.03,0.12,0.03,N/A,0.24,0.11,0.14,0.18,N/A,0.14,0.35,0.00,0.06,0.11,0.09,0.42,0.18,0.24,0.06,0.04,0.28,0.20,0.15
0.47,0.27,N/A,0.19,0.14,0.11,N/A,0.32,1,0.21,0.03,0.00,0.32,0.05,0.01,0.25,0.02,N/A,0.08,0.13,0.20,0.25,N/A,0.31,0.38,0.03,0.04,0.24,0.18,0.33,0.26,0.29,0.13,0.04,0.38,0.34,0.28
0.28,0.22,N/A,0.25,0.18,0.15,N/A,0.29,0.21,1,0.08,-0.00,0.15,0.08,0.02,0.13,-0.03,N/A,0.09,0.13,0.15,0.33,N/A,0.13,0.29,0.05,0.20,0.23,0.05,0.19,0.30,0.33,0.03,0.08,0.42,0.24,0.21
0.06,0.16,N/A,0.12,-0.02,0.28,N/A,0.03,0.03,0.08,1,-0.00,0.13,0.41,0.00,0.17,0.12,N/A,0.13,0.02,0.03,0.35,N/A,0.20,0.02,0.01,0.09,0.16,0.00,0.04,0.18,-0.01,0.02,0.09,0.29,0.18,0.17
-0.00,0.06,N/A,0.00,0.00,0.00,N/A,0.01,0.00,-0.00,-0.00,1,-0.01,-0.00,-0.00,0.01,-0.01,N/A,-0.01,0.01,-0.01,0.02,N/A,-0.00,-0.01,-0.01,0.01,0.11,-0.01,0.01,0.02,0.01,0.01,-0.00,0.02,-0.01,-0.00
0.35,0.64,N/A,0.17,0.08,0.18,N/A,0.20,0.32,0.15,0.13,-0.01,1,0.15,0.03,0.50,0.07,N/A,0.06,0.15,0.41,0.32,N/A,0.45,0.31,0.03,0.07,0.19,0.03,0.39,0.36,0.10,0.01,0.07,0.48,0.50,0.51
0.08,0.18,N/A,0.06,0.03,0.39,N/A,0.06,0.05,0.08,0.41,-0.00,0.15,1,0.01,0.30,0.05,N/A,0.16,0.01,0.07,0.51,N/A,0.28,0.01,0.08,0.08,0.11,-0.01,0.13,0.24,0.02,-0.02,0.11,0.28,0.10,0.13
0.03,0.07,N/A,0.08,-0.01,0.03,N/A,0.03,0.01,0.02,0.00,-0.00,0.03,0.01,1,0.01,0.02,N/A,0.01,0.00,0.01,0.05,N/A,0.06,-0.01,-0.01,0.00,0.12,0.02,-0.01,0.03,0.06,0.00,0.16,0.09,0.09,0.03
0.22,0.45,N/A,0.11,0.02,0.17,N/A,0.12,0.25,0.13,0.17,0.01,0.50,0.30,0.01,1,0.16,N/A,0.04,0.19,0.30,0.35,N/A,0.36,0.20,0.15,0.05,0.15,0.05,0.21,0.29,0.08,0.06,0.12,0.38,0.35,0.35
0.02,0.10,N/A,0.07,0.04,0.03,N/A,0.03,0.02,-0.03,0.12,-0.01,0.07,0.05,0.02,0.16,1,N/A,0.04,0.03,0.03,0.07,N/A,0.04,0.06,0.05,0.06,0.07,0.01,0.02,0.06,0.01,-0.01,0.31,0.10,0.04,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.05,N/A,0.13,0.02,0.12,N/A,0.24,0.08,0.09,0.13,-0.01,0.06,0.16,0.01,0.04,0.04,N/A,1,-0.00,0.14,0.13,N/A,0.11,0.17,0.04,0.14,0.15,0.06,0.16,0.19,0.07,-0.05,0.09,0.22,0.13,0.15
0.25,0.19,N/A,0.05,0.20,0.04,N/A,0.11,0.13,0.13,0.02,0.01,0.15,0.01,0.00,0.19,0.03,N/A,-0.00,1,0.11,0.06,N/A,-0.01,0.37,-0.01,-0.03,0.08,0.01,0.16,0.15,0.12,0.02,0.02,0.11,0.15,0.10
0.22,0.33,N/A,0.11,0.13,0.14,N/A,0.14,0.20,0.15,0.03,-0.01,0.41,0.07,0.01,0.30,0.03,N/A,0.14,0.11,1,0.18,N/A,0.24,0.31,0.01,0.08,0.25,0.04,0.25,0.31,0.17,-0.03,0.06,0.28,0.26,0.30
0.26,0.41,N/A,0.24,0.06,0.34,N/A,0.18,0.25,0.33,0.35,0.02,0.32,0.51,0.05,0.35,0.07,N/A,0.13,0.06,0.18,1,N/A,0.29,0.18,0.07,0.26,0.22,0.08,0.23,0.45,0.25,0.05,0.16,0.55,0.28,0.35
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.45,N/A,0.17,0.03,0.20,N/A,0.14,0.31,0.13,0.20,-0.00,0.45,0.28,0.06,0.36,0.04,N/A,0.11,-0.01,0.24,0.29,N/A,1,0.14,-0.01,0.05,0.21,0.11,0.32,0.29,0.08,0.07,0.04,0.46,0.41,0.35
0.64,0.27,N/A,0.24,0.35,0.10,N/A,0.35,0.38,0.29,0.02,-0.01,0.31,0.01,-0.01,0.20,0.06,N/A,0.17,0.37,0.31,0.18,N/A,0.14,1,0.01,0.03,0.26,0.03,0.50,0.25,0.23,0.02,0.08,0.29,0.29,0.23
0.02,0.10,N/A,0.20,-0.02,0.07,N/A,0.00,0.03,0.05,0.01,-0.01,0.03,0.08,-0.01,0.15,0.05,N/A,0.04,-0.01,0.01,0.07,N/A,-0.01,0.01,1,0.09,0.03,0.04,0.01,0.08,0.12,0.00,0.18,0.12,0.03,0.07
0.04,0.19,N/A,0.12,0.00,0.15,N/A,0.06,0.04,0.20,0.09,0.01,0.07,0.08,0.00,0.05,0.06,N/A,0.14,-0.03,0.08,0.26,N/A,0.05,0.03,0.09,1,0.11,0.05,0.04,0.25,0.16,0.02,0.15,0.27,0.06,0.10
0.23,0.21,N/A,0.23,0.11,0.14,N/A,0.11,0.24,0.23,0.16,0.11,0.19,0.11,0.12,0.15,0.07,N/A,0.15,0.08,0.25,0.22,N/A,0.21,0.26,0.03,0.11,1,0.07,0.17,0.24,0.21,0.05,0.13,0.37,0.19,0.24
0.11,0.12,N/A,0.13,0.03,0.03,N/A,0.09,0.18,0.05,0.00,-0.01,0.03,-0.01,0.02,0.05,0.01,N/A,0.06,0.01,0.04,0.08,N/A,0.11,0.03,0.04,0.05,0.07,1,0.05,0.17,0.13,0.25,0.07,0.24,0.13,0.07
0.55,0.30,N/A,0.11,0.15,0.23,N/A,0.42,0.33,0.19,0.04,0.01,0.39,0.13,-0.01,0.21,0.02,N/A,0.16,0.16,0.25,0.23,N/A,0.32,0.50,0.01,0.04,0.17,0.05,1,0.21,0.19,0.02,0.03,0.30,0.22,0.20
0.29,0.45,N/A,0.27,0.04,0.30,N/A,0.18,0.26,0.30,0.18,0.02,0.36,0.24,0.03,0.29,0.06,N/A,0.19,0.15,0.31,0.45,N/A,0.29,0.25,0.08,0.25,0.24,0.17,0.21,1,0.27,0.09,0.23,0.59,0.36,0.39
0.27,0.18,N/A,0.16,0.27,0.15,N/A,0.24,0.29,0.33,-0.01,0.01,0.10,0.02,0.06,0.08,0.01,N/A,0.07,0.12,0.17,0.25,N/A,0.08,0.23,0.12,0.16,0.21,0.13,0.19,0.27,1,0.01,0.10,0.33,0.15,0.14
0.08,0.03,N/A,0.24,-0.04,-0.01,N/A,0.06,0.13,0.03,0.02,0.01,0.01,-0.02,0.00,0.06,-0.01,N/A,-0.05,0.02,-0.03,0.05,N/A,0.07,0.02,0.00,0.02,0.05,0.25,0.02,0.09,0.01,1,0.01,0.12,0.14,0.06
0.08,0.19,N/A,0.12,0.01,0.14,N/A,0.04,0.04,0.08,0.09,-0.00,0.07,0.11,0.16,0.12,0.31,N/A,0.09,0.02,0.06,0.16,N/A,0.04,0.08,0.18,0.15,0.13,0.07,0.03,0.23,0.10,0.01,1,0.22,0.07,0.11
0.39,0.61,N/A,0.40,0.08,0.33,N/A,0.28,0.38,0.42,0.29,0.02,0.48,0.28,0.09,0.38,0.10,N/A,0.22,0.11,0.28,0.55,N/A,0.46,0.29,0.12,0.27,0.37,0.24,0.30,0.59,0.33,0.12,0.22,1,0.61,0.56
0.32,0.48,N/A,0.19,0.06,0.14,N/A,0.20,0.34,0.24,0.18,-0.01,0.50,0.10,0.09,0.35,0.04,N/A,0.13,0.15,0.26,0.28,N/A,0.41,0.29,0.03,0.06,0.19,0.13,0.22,0.36,0.15,0.14,0.07,0.61,1,0.55
