1,0.35,0.59,0.44,0.34,0.67,0.82,0.65,0.77,0.15,0.44,N/A,0.39,0.69,0.51
0.35,1,0.43,0.38,0.20,0.41,0.32,0.33,0.43,0.19,0.35,N/A,0.24,0.33,0.17
0.59,0.43,1,0.57,0.36,0.59,0.57,0.67,0.66,0.21,0.49,N/A,0.50,0.53,0.27
0.44,0.38,0.57,1,0.20,0.52,0.44,0.55,0.57,0.12,0.32,N/A,0.48,0.43,0.21
0.34,0.20,0.36,0.20,1,0.39,0.41,0.24,0.34,0.09,0.29,N/A,0.11,0.38,0.27
0.67,0.41,0.59,0.52,0.39,1,0.72,0.60,0.70,0.21,0.44,N/A,0.41,0.61,0.50
0.82,0.32,0.57,0.44,0.41,0.72,1,0.63,0.75,0.18,0.44,N/A,0.34,0.69,0.58
0.65,0.33,0.67,0.55,0.24,0.60,0.63,1,0.68,0.18,0.40,N/A,0.85,0.52,0.33
0.77,0.43,0.66,0.57,0.34,0.70,0.75,0.68,1,0.20,0.49,N/A,0.44,0.72,0.48
0.15,0.19,0.21,0.12,0.09,0.21,0.18,0.18,0.20,1,0.20,N/A,0.12,0.15,0.05
0.44,0.35,0.49,0.32,0.29,0.44,0.44,0.40,0.49,0.20,1,N/A,0.27,0.43,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39,0.24,0.50,0.48,0.11,0.41,0.34,0.85,0.44,0.12,0.27,N/A,1,0.31,0.15
0.69,0.33,0.53,0.43,0.38,0.61,0.69,0.52,0.72,0.15,0.43,N/A,0.31,1,0.62
0.51,0.17,0.27,0.21,0.27,0.50,0.58,0.33,0.48,0.05,0.23,N/A,0.15,0.62,1
