1,0.26,0.40,0.43,0.59,0.14,N/A,0.76,0.65,0.65,0.65,0.48,0.40,0.76,0.70,0.20,0.60,0.50,0.21,0.07,0.30,0.70,0.11,0.15,0.54,0.76,0.79,0.63,0.11,0.12,0.77,0.39,0.79
0.26,1,0.18,0.05,0.32,0.19,N/A,0.28,0.22,0.26,0.18,0.17,0.27,0.30,0.37,0.23,0.16,0.17,0.11,0.01,0.39,0.36,0.04,0.04,0.23,0.27,0.31,0.23,0.03,0.09,0.23,0.32,0.29
0.40,0.18,1,0.28,0.42,0.12,N/A,0.67,0.44,0.46,0.34,0.23,0.29,0.42,0.39,0.20,0.28,0.32,0.17,0.06,0.25,0.41,0.03,0.14,0.25,0.43,0.43,0.40,0.02,0.05,0.40,0.26,0.42
0.43,0.05,0.28,1,0.39,0.17,N/A,0.44,0.36,0.33,0.58,0.25,0.33,0.44,0.38,0.09,0.32,0.23,0.28,0.01,0.27,0.43,0.06,0.07,0.26,0.44,0.43,0.40,0.06,0.06,0.42,0.27,0.45
0.59,0.32,0.42,0.39,1,0.15,N/A,0.74,0.68,0.69,0.69,0.48,0.53,0.76,0.64,0.28,0.59,0.66,0.26,0.06,0.47,0.75,0.29,0.15,0.50,0.76,0.68,0.84,0.29,0.12,0.72,0.53,0.77
0.14,0.19,0.12,0.17,0.15,1,N/A,0.15,0.07,0.12,0.11,0.05,0.27,0.20,0.27,0.09,0.04,0.04,0.01,-0.02,0.22,0.18,-0.01,0.02,0.10,0.13,0.17,0.12,0.02,0.38,0.11,0.17,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.76,0.28,0.67,0.44,0.74,0.15,N/A,1,0.79,0.77,0.80,0.49,0.49,0.85,0.78,0.29,0.76,0.58,0.27,0.09,0.37,0.83,0.30,0.16,0.62,0.92,0.82,0.79,0.29,0.12,0.87,0.53,0.91
0.65,0.22,0.44,0.36,0.68,0.07,N/A,0.79,1,0.67,0.78,0.44,0.44,0.74,0.64,0.18,0.76,0.55,0.22,0.10,0.28,0.74,0.39,0.07,0.58,0.83,0.72,0.79,0.40,0.10,0.80,0.50,0.82
0.65,0.26,0.46,0.33,0.69,0.12,N/A,0.77,0.67,1,0.64,0.36,0.50,0.75,0.71,0.25,0.60,0.49,0.24,0.05,0.45,0.76,0.27,0.30,0.58,0.79,0.72,0.67,0.25,0.14,0.72,0.55,0.79
