1,0.45,0.41,0.45,0.20,0.58,0.21,0.60,0.57,0.57,0.39,0.60,0.25,0.23,0.26,0.44,0.54,0.48,0.27
0.45,1,0.25,0.39,0.05,0.52,0.15,0.52,0.53,0.44,0.43,0.47,0.19,0.15,0.22,0.32,0.46,0.39,0.22
0.41,0.25,1,0.24,0.03,0.46,0.04,0.38,0.47,0.22,0.28,0.61,0.24,0.46,0.23,0.60,0.40,0.19,0.38
0.45,0.39,0.24,1,0.22,0.47,0.19,0.41,0.42,0.41,0.38,0.36,0.13,0.18,0.13,0.27,0.38,0.33,0.16
0.20,0.05,0.03,0.22,1,0.20,0.35,0.18,0.15,0.27,0.13,0.13,0.08,0.01,0.04,0.08,0.11,0.13,0.09
0.58,0.52,0.46,0.47,0.20,1,0.21,0.58,0.65,0.49,0.53,0.66,0.26,0.26,0.48,0.51,0.58,0.37,0.46
0.21,0.15,0.04,0.19,0.35,0.21,1,0.34,0.24,0.23,0.11,0.22,0.09,0.03,0.07,0.11,0.17,0.14,0.09
0.60,0.52,0.38,0.41,0.18,0.58,0.34,1,0.69,0.51,0.47,0.62,0.26,0.25,0.29,0.46,0.57,0.48,0.33
0.57,0.53,0.47,0.42,0.15,0.65,0.24,0.69,1,0.55,0.52,0.71,0.28,0.21,0.33,0.51,0.61,0.49,0.38
0.57,0.44,0.22,0.41,0.27,0.49,0.23,0.51,0.55,1,0.42,0.50,0.22,0.15,0.20,0.30,0.48,0.43,0.20
0.39,0.43,0.28,0.38,0.13,0.53,0.11,0.47,0.52,0.42,1,0.42,0.10,0.14,0.23,0.35,0.41,0.28,0.38
0.60,0.47,0.61,0.36,0.13,0.66,0.22,0.62,0.71,0.50,0.42,1,0.35,0.41,0.40,0.64,0.58,0.36,0.41
0.25,0.19,0.24,0.13,0.08,0.26,0.09,0.26,0.28,0.22,0.10,0.35,1,0.11,0.20,0.25,0.25,0.21,0.23
0.23,0.15,0.46,0.18,0.01,0.26,0.03,0.25,0.21,0.15,0.14,0.41,0.11,1,0.15,0.39,0.20,0.11,0.14
0.26,0.22,0.23,0.13,0.04,0.48,0.07,0.29,0.33,0.20,0.23,0.40,0.20,0.15,1,0.29,0.30,0.12,0.26
0.44,0.32,0.60,0.27,0.08,0.51,0.11,0.46,0.51,0.30,0.35,0.64,0.25,0.39,0.29,1,0.44,0.22,0.48
0.54,0.46,0.40,0.38,0.11,0.58,0.17,0.57,0.61,0.48,0.41,0.58,0.25,0.20,0.30,0.44,1,0.55,0.33
0.48,0.39,0.19,0.33,0.13,0.37,0.14,0.48,0.49,0.43,0.28,0.36,0.21,0.11,0.12,0.22,0.55,1,0.17
0.27,0.22,0.38,0.16,0.09,0.46,0.09,0.33,0.38,0.20,0.38,0.41,0.23,0.14,0.26,0.48,0.33,0.17,1
