N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.56,0.22,0.62,0.29,0.63,0.56,0.01,0.24,N/A,0.02,0.29,0.21,0.17,0.57,0.40,0.11,N/A,0.66,0.24,0.56,0.20,0.48,0.52,0.20,0.60,0.61
N/A,0.56,1,0.21,0.56,0.19,0.57,0.72,0.01,0.32,N/A,0.02,0.25,0.11,0.20,0.38,0.26,0.43,N/A,0.78,0.22,0.38,0.13,0.25,0.85,0.13,0.83,0.50
N/A,0.22,0.21,1,0.12,0.14,0.49,0.27,0.05,0.11,N/A,-0.02,0.04,0.07,0.04,0.40,0.16,0.12,N/A,0.26,0.06,0.22,0.04,0.17,0.20,-0.00,0.23,0.23
N/A,0.62,0.56,0.12,1,0.15,0.40,0.50,-0.03,0.21,N/A,0.05,0.11,0.11,0.09,0.29,0.25,0.13,N/A,0.47,0.25,0.29,0.08,0.22,0.46,0.14,0.49,0.38
N/A,0.29,0.19,0.14,0.15,1,0.36,0.26,0.04,0.03,N/A,0.02,0.08,0.08,0.23,0.62,0.32,0.04,N/A,0.30,0.53,0.62,0.02,0.64,0.20,0.07,0.22,0.24
N/A,0.63,0.57,0.49,0.40,0.36,1,0.68,0.08,0.20,N/A,0.03,0.22,0.22,0.22,0.67,0.80,0.22,N/A,0.68,0.33,0.62,0.11,0.51,0.53,0.19,0.64,0.61
N/A,0.56,0.72,0.27,0.50,0.26,0.68,1,0.06,0.26,N/A,0.01,0.23,0.08,0.22,0.47,0.33,0.40,N/A,0.70,0.27,0.45,0.09,0.32,0.64,0.14,0.72,0.51
N/A,0.01,0.01,0.05,-0.03,0.04,0.08,0.06,1,-0.00,N/A,0.27,0.06,-0.03,0.02,0.02,-0.00,-0.03,N/A,0.03,-0.01,0.02,0.01,-0.01,0.00,0.03,0.02,0.04
N/A,0.24,0.32,0.11,0.21,0.03,0.20,0.26,-0.00,1,N/A,0.01,0.12,0.03,0.02,0.12,0.03,0.09,N/A,0.22,0.01,0.10,0.05,0.06,0.21,0.11,0.22,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,0.02,-0.02,0.05,0.02,0.03,0.01,0.27,0.01,N/A,1,0.01,-0.04,0.02,0.02,-0.01,-0.04,N/A,0.08,-0.01,0.03,0.00,0.01,0.07,0.06,0.04,0.10
N/A,0.29,0.25,0.04,0.11,0.08,0.22,0.23,0.06,0.12,N/A,0.01,1,-0.01,0.05,0.21,0.06,0.05,N/A,0.30,0.06,0.21,0.20,0.16,0.23,0.05,0.27,0.29
N/A,0.21,0.11,0.07,0.11,0.08,0.22,0.08,-0.03,0.03,N/A,-0.04,-0.01,1,0.00,0.10,0.27,0.01,N/A,0.13,0.12,0.09,0.10,0.08,0.09,0.20,0.15,0.16
N/A,0.17,0.20,0.04,0.09,0.23,0.22,0.22,0.02,0.02,N/A,0.02,0.05,0.00,1,0.23,0.16,0.07,N/A,0.25,0.19,0.24,-0.02,0.21,0.30,-0.03,0.25,0.26
N/A,0.57,0.38,0.40,0.29,0.62,0.67,0.47,0.02,0.12,N/A,0.02,0.21,0.10,0.23,1,0.50,0.10,N/A,0.61,0.37,0.98,0.08,0.96,0.40,0.06,0.48,0.51
N/A,0.40,0.26,0.16,0.25,0.32,0.80,0.33,-0.00,0.03,N/A,-0.01,0.06,0.27,0.16,0.50,1,0.03,N/A,0.38,0.31,0.49,0.06,0.47,0.26,0.17,0.34,0.41
N/A,0.11,0.43,0.12,0.13,0.04,0.22,0.40,-0.03,0.09,N/A,-0.04,0.05,0.01,0.07,0.10,0.03,1,N/A,0.31,0.05,0.09,0.05,0.03,0.41,0.07,0.39,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.66,0.78,0.26,0.47,0.30,0.68,0.70,0.03,0.22,N/A,0.08,0.30,0.13,0.25,0.61,0.38,0.31,N/A,1,0.23,0.60,0.14,0.50,0.74,0.15,0.83,0.61
N/A,0.24,0.22,0.06,0.25,0.53,0.33,0.27,-0.01,0.01,N/A,-0.01,0.06,0.12,0.19,0.37,0.31,0.05,N/A,0.23,1,0.38,0.01,0.36,0.26,0.04,0.24,0.25
N/A,0.56,0.38,0.22,0.29,0.62,0.62,0.45,0.02,0.10,N/A,0.03,0.21,0.09,0.24,0.98,0.49,0.09,N/A,0.60,0.38,1,0.07,0.98,0.40,0.07,0.47,0.49
N/A,0.20,0.13,0.04,0.08,0.02,0.11,0.09,0.01,0.05,N/A,0.00,0.20,0.10,-0.02,0.08,0.06,0.05,N/A,0.14,0.01,0.07,1,0.06,0.17,0.00,0.11,0.12
N/A,0.48,0.25,0.17,0.22,0.64,0.51,0.32,-0.01,0.06,N/A,0.01,0.16,0.08,0.21,0.96,0.47,0.03,N/A,0.50,0.36,0.98,0.06,1,0.29,0.03,0.35,0.42
N/A,0.52,0.85,0.20,0.46,0.20,0.53,0.64,0.00,0.21,N/A,0.07,0.23,0.09,0.30,0.40,0.26,0.41,N/A,0.74,0.26,0.40,0.17,0.29,1,0.10,0.77,0.52
N/A,0.20,0.13,-0.00,0.14,0.07,0.19,0.14,0.03,0.11,N/A,0.06,0.05,0.20,-0.03,0.06,0.17,0.07,N/A,0.15,0.04,0.07,0.00,0.03,0.10,1,0.13,0.11
N/A,0.60,0.83,0.23,0.49,0.22,0.64,0.72,0.02,0.22,N/A,0.04,0.27,0.15,0.25,0.48,0.34,0.39,N/A,0.83,0.24,0.47,0.11,0.35,0.77,0.13,1,0.80
N/A,0.61,0.50,0.23,0.38,0.24,0.61,0.51,0.04,0.15,N/A,0.10,0.29,0.16,0.26,0.51,0.41,0.17,N/A,0.61,0.25,0.49,0.12,0.42,0.52,0.11,0.80,1
