1,0.10,0.22,0.95,0.44,0.26,0.68,0.95,0.93,0.26,0.92,0.44,0.24,0.92,0.39,0.69,0.58,0.95,0.08,0.32,0.30,0.90,0.37,0.42,0.37,0.29,0.29,0.71,0.70,0.89,0.86,0.60,0.35,0.05,0.28,0.14,0.94,0.31,0.10,0.94,0.18,0.95,0.79,N/A,0.85,0.49
0.10,1,0.07,0.07,0.10,0.02,0.10,0.10,0.09,0.15,0.09,0.04,0.00,0.12,0.05,0.13,0.06,0.08,-0.00,0.09,0.03,0.11,0.05,0.01,0.12,0.10,0.10,0.08,0.12,0.10,0.14,0.01,0.02,-0.02,0.09,0.09,0.09,0.03,0.84,0.11,-0.04,0.10,0.06,N/A,0.08,0.07
0.22,0.07,1,0.20,0.15,0.05,0.17,0.22,0.20,0.14,0.19,0.02,0.04,0.20,0.12,0.20,0.16,0.23,0.07,0.07,0.10,0.24,0.11,0.11,0.10,0.10,0.10,0.19,0.19,0.19,0.24,0.13,0.02,-0.00,0.10,-0.02,0.19,0.03,0.04,0.23,0.06,0.24,0.15,N/A,0.21,0.20
0.95,0.07,0.20,1,0.44,0.24,0.65,0.95,0.94,0.21,0.92,0.44,0.29,0.84,0.37,0.67,0.60,0.96,0.13,0.29,0.24,0.88,0.34,0.38,0.36,0.28,0.28,0.73,0.69,0.87,0.83,0.54,0.33,0.04,0.27,0.10,0.94,0.27,0.08,0.94,0.18,0.95,0.75,N/A,0.88,0.45
0.44,0.10,0.15,0.44,1,0.09,0.51,0.46,0.49,0.24,0.48,0.23,0.21,0.46,0.38,0.79,0.27,0.43,0.09,0.72,0.21,0.72,0.42,0.26,0.72,0.78,0.73,0.62,0.70,0.42,0.47,0.30,0.32,0.01,0.78,0.20,0.47,0.34,0.07,0.64,0.20,0.45,0.46,N/A,0.50,0.43
0.26,0.02,0.05,0.24,0.09,1,0.45,0.25,0.26,0.15,0.25,0.06,0.08,0.33,0.10,0.16,0.37,0.24,0.09,0.07,0.10,0.24,0.05,0.10,0.09,0.05,0.04,0.17,0.51,0.22,0.47,0.13,0.14,-0.01,0.04,0.01,0.25,0.07,0.00,0.22,0.09,0.24,0.24,N/A,0.24,0.11
0.68,0.10,0.17,0.65,0.51,0.45,1,0.67,0.68,0.19,0.66,0.22,0.24,0.70,0.33,0.61,0.53,0.68,0.16,0.43,0.37,0.72,0.43,0.26,0.46,0.38,0.34,0.60,0.68,0.62,0.75,0.42,0.28,0.01,0.35,0.19,0.66,0.24,0.06,0.71,0.13,0.68,0.57,N/A,0.65,0.41
0.95,0.10,0.22,0.95,0.46,0.25,0.67,1,0.95,0.22,0.92,0.42,0.24,0.89,0.37,0.69,0.62,0.93,0.11,0.31,0.24,0.91,0.35,0.39,0.38,0.29,0.29,0.73,0.70,0.89,0.86,0.60,0.34,0.05,0.28,0.11,0.93,0.28,0.10,0.92,0.16,0.94,0.77,N/A,0.90,0.46
0.93,0.09,0.20,0.94,0.49,0.26,0.68,0.95,1,0.29,0.99,0.39,0.27,0.89,0.42,0.70,0.62,0.92,0.08,0.32,0.26,0.91,0.37,0.38,0.41,0.31,0.31,0.73,0.71,0.85,0.86,0.57,0.58,0.03,0.30,0.15,0.98,0.40,0.14,0.92,0.20,0.93,0.89,N/A,0.89,0.54
0.26,0.15,0.14,0.21,0.24,0.15,0.19,0.22,0.29,1,0.29,0.12,0.08,0.24,0.19,0.25,0.17,0.25,0.02,0.14,0.11,0.27,0.08,0.07,0.18,0.17,0.15,0.20,0.26,0.20,0.29,0.12,0.28,-0.01,0.16,0.08,0.28,0.17,0.19,0.23,0.08,0.22,0.32,N/A,0.28,0.43
0.92,0.09,0.19,0.92,0.48,0.25,0.66,0.92,0.99,0.29,1,0.39,0.27,0.87,0.44,0.70,0.58,0.91,0.07,0.31,0.27,0.90,0.37,0.37,0.41,0.31,0.31,0.70,0.70,0.83,0.85,0.56,0.63,0.03,0.29,0.17,0.99,0.43,0.15,0.91,0.21,0.92,0.91,N/A,0.86,0.55
0.44,0.04,0.02,0.44,0.23,0.06,0.22,0.42,0.39,0.12,0.39,1,0.06,0.37,0.16,0.28,0.17,0.43,-0.01,0.12,0.12,0.39,0.14,0.27,0.14,0.13,0.12,0.28,0.28,0.48,0.34,0.17,0.11,0.00,0.12,0.06,0.42,0.14,0.01,0.44,0.07,0.41,0.33,N/A,0.36,0.20
0.24,0.00,0.04,0.29,0.21,0.08,0.24,0.24,0.27,0.08,0.27,0.06,1,0.26,0.15,0.22,0.48,0.23,0.43,0.14,0.11,0.30,0.16,0.11,0.26,0.14,0.13,0.39,0.23,0.18,0.24,0.09,0.14,-0.02,0.12,0.14,0.26,0.05,0.02,0.28,0.14,0.24,0.26,N/A,0.23,0.20
0.92,0.12,0.20,0.84,0.46,0.33,0.70,0.89,0.89,0.24,0.87,0.37,0.26,1,0.39,0.69,0.59,0.85,0.11,0.33,0.30,0.87,0.34,0.37,0.42,0.32,0.31,0.67,0.72,0.82,0.88,0.55,0.39,0.03,0.29,0.18,0.87,0.35,0.11,0.85,0.24,0.86,0.76,N/A,0.82,0.50
0.39,0.05,0.12,0.37,0.38,0.10,0.33,0.37,0.42,0.19,0.44,0.16,0.15,0.39,1,0.43,0.25,0.37,0.01,0.30,0.24,0.47,0.46,0.16,0.37,0.31,0.29,0.36,0.39,0.34,0.40,0.36,0.33,0.00,0.30,0.13,0.42,0.33,0.02,0.41,0.07,0.38,0.42,N/A,0.61,0.62
0.69,0.13,0.20,0.67,0.79,0.16,0.61,0.69,0.70,0.25,0.70,0.28,0.22,0.69,0.43,1,0.43,0.67,0.09,0.75,0.28,0.83,0.46,0.26,0.79,0.84,0.81,0.67,0.88,0.64,0.66,0.45,0.35,0.02,0.85,0.19,0.69,0.40,0.11,0.78,0.20,0.69,0.62,N/A,0.70,0.48
0.58,0.06,0.16,0.60,0.27,0.37,0.53,0.62,0.62,0.17,0.58,0.17,0.48,0.59,0.25,0.43,1,0.59,0.33,0.17,0.11,0.58,0.23,0.17,0.27,0.15,0.13,0.82,0.48,0.53,0.63,0.33,0.21,0.01,0.13,0.09,0.56,0.12,0.10,0.59,0.13,0.59,0.47,N/A,0.60,0.32
0.95,0.08,0.23,0.96,0.43,0.24,0.68,0.93,0.92,0.25,0.91,0.43,0.23,0.85,0.37,0.67,0.59,1,0.09,0.28,0.25,0.88,0.36,0.38,0.36,0.28,0.28,0.71,0.68,0.87,0.84,0.55,0.32,0.05,0.27,0.12,0.93,0.28,0.10,0.92,0.17,0.94,0.75,N/A,0.86,0.49
0.08,-0.00,0.07,0.13,0.09,0.09,0.16,0.11,0.08,0.02,0.07,-0.01,0.43,0.11,0.01,0.09,0.33,0.09,1,0.05,0.02,0.10,-0.01,-0.00,0.10,0.10,0.03,0.26,0.09,0.10,0.13,0.04,-0.05,-0.04,0.06,0.18,0.07,-0.05,-0.05,0.11,0.02,0.08,0.01,N/A,0.05,0.02
0.32,0.09,0.07,0.29,0.72,0.07,0.43,0.31,0.32,0.14,0.31,0.12,0.14,0.33,0.30,0.75,0.17,0.28,0.05,1,0.22,0.49,0.52,0.09,0.77,0.84,0.79,0.43,0.66,0.32,0.30,0.21,0.18,0.15,0.85,0.15,0.30,0.31,0.03,0.46,0.10,0.32,0.30,N/A,0.34,0.27
