N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.01,-0.01,N/A,N/A,0.26,0.08,N/A,0.05,0.02,0.04,0.13,-0.03,0.00,0.13,0.00,0.12,0.11,0.04,N/A,-0.01,0.13,0.03,0.08,-0.01,0.04,-0.01
N/A,0.01,1,0.03,N/A,N/A,-0.00,0.11,N/A,0.07,0.01,-0.00,0.11,0.08,0.03,0.12,0.02,0.10,0.09,0.05,N/A,0.03,0.12,0.15,0.01,0.00,0.01,-0.01
N/A,-0.01,0.03,1,N/A,N/A,-0.02,0.10,N/A,0.02,0.00,0.01,0.10,0.02,0.04,0.09,0.02,0.02,0.08,0.03,N/A,0.01,0.09,-0.02,0.03,-0.03,0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.26,-0.00,-0.02,N/A,N/A,1,0.18,N/A,0.20,0.13,0.08,0.21,0.07,0.02,0.22,0.06,0.22,0.21,0.07,N/A,0.02,0.22,-0.03,0.16,0.02,0.22,0.00
N/A,0.08,0.11,0.10,N/A,N/A,0.18,1,N/A,0.31,0.30,0.28,0.74,0.38,0.24,0.60,0.13,0.56,0.66,0.16,N/A,0.16,0.60,0.05,0.15,0.13,0.42,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.05,0.07,0.02,N/A,N/A,0.20,0.31,N/A,1,0.16,0.09,0.28,0.04,0.09,0.33,0.16,0.22,0.24,-0.00,N/A,0.14,0.33,0.02,0.10,0.00,0.14,0.03
