1,0.09,0.50,0.61,0.66,0.48,0.10,0.82,0.34,0.51,0.59,0.36,0.25,0.73,0.64,0.60,0.51,0.74,1.00,0.78,0.12,0.66,0.63,N/A,0.11,0.12,0.10,0.74,0.18,0.63,0.57,0.41,0.65,N/A,0.15,0.67,0.56,0.38,0.36,0.80,0.25,0.66,0.27,0.14,0.61,0.53,0.88,0.42,0.61
0.09,1,0.16,0.20,0.09,0.08,-0.00,0.08,0.01,0.03,0.05,0.11,0.39,0.14,0.04,0.04,0.08,0.06,0.09,0.10,0.01,0.05,0.02,N/A,-0.10,0.02,-0.01,0.14,0.01,0.04,0.02,0.00,0.05,N/A,0.01,0.05,0.12,0.02,0.11,0.06,0.05,0.12,-0.00,0.02,0.05,0.07,0.12,0.20,0.05
0.50,0.16,1,0.46,0.38,0.41,0.14,0.48,0.18,0.37,0.35,0.36,0.11,0.51,0.36,0.33,0.39,0.42,0.50,0.55,0.03,0.39,0.33,N/A,0.05,0.09,0.09,0.53,0.04,0.39,0.31,0.29,0.37,N/A,0.13,0.39,0.53,0.21,0.31,0.42,0.11,0.57,0.20,0.17,0.35,0.32,0.50,0.42,0.35
0.61,0.20,0.46,1,0.52,0.42,0.16,0.59,0.32,0.48,0.35,0.50,0.20,0.65,0.38,0.40,0.66,0.44,0.61,0.62,0.13,0.40,0.37,N/A,0.08,0.07,0.15,0.74,0.18,0.39,0.56,0.44,0.40,N/A,0.21,0.42,0.59,0.32,0.46,0.48,0.16,0.62,0.17,0.13,0.35,0.34,0.72,0.47,0.34
0.66,0.09,0.38,0.52,1,0.38,0.13,0.62,0.32,0.40,0.42,0.27,0.13,0.63,0.46,0.46,0.40,0.52,0.66,0.70,0.06,0.50,0.45,N/A,0.02,0.08,0.09,0.57,0.25,0.45,0.52,0.28,0.48,N/A,0.14,0.52,0.52,0.30,0.28,0.55,0.19,0.53,0.20,0.03,0.46,0.43,0.70,0.28,0.42
0.48,0.08,0.41,0.42,0.38,1,0.04,0.47,0.21,0.34,0.34,0.34,0.16,0.48,0.37,0.35,0.36,0.41,0.48,0.58,0.06,0.38,0.36,N/A,-0.03,0.04,0.10,0.51,0.10,0.35,0.29,0.31,0.38,N/A,0.16,0.38,0.45,0.14,0.31,0.42,0.15,0.52,0.14,0.04,0.34,0.30,0.49,0.32,0.32
0.10,-0.00,0.14,0.16,0.13,0.04,1,0.11,0.03,0.09,0.04,0.15,0.05,0.15,0.04,0.03,0.11,0.08,0.10,0.15,0.03,0.08,0.03,N/A,-0.03,0.08,0.05,0.18,0.09,0.05,0.13,0.06,0.04,N/A,-0.03,0.11,0.29,0.10,0.08,0.13,-0.01,0.17,-0.03,0.00,0.05,0.00,0.17,0.08,0.04
0.82,0.08,0.48,0.59,0.62,0.47,0.11,1,0.31,0.47,0.89,0.35,0.19,0.69,0.88,0.69,0.49,0.92,0.82,0.73,0.11,0.89,0.77,N/A,0.02,0.10,0.13,0.72,0.14,0.86,0.53,0.38,0.88,N/A,0.18,0.80,0.54,0.38,0.33,0.79,0.26,0.61,0.21,0.08,0.86,0.66,0.83,0.41,0.82
0.34,0.01,0.18,0.32,0.32,0.21,0.03,0.31,1,0.34,0.18,0.23,0.04,0.39,0.20,0.18,0.32,0.24,0.34,0.32,0.00,0.20,0.19,N/A,-0.01,0.02,0.00,0.39,0.15,0.19,0.56,0.20,0.20,N/A,0.08,0.20,0.32,0.14,0.22,0.27,0.20,0.17,0.18,0.06,0.19,0.11,0.35,0.07,0.23
0.51,0.03,0.37,0.48,0.40,0.34,0.09,0.47,0.34,1,0.27,0.31,0.14,0.57,0.30,0.26,0.34,0.34,0.51,0.53,0.46,0.31,0.31,N/A,-0.04,0.09,-0.01,0.59,0.05,0.30,0.57,0.30,0.29,N/A,0.13,0.31,0.46,0.22,0.18,0.36,0.15,0.55,0.15,0.06,0.28,0.23,0.57,0.26,0.25
0.59,0.05,0.35,0.35,0.42,0.34,0.04,0.89,0.18,0.27,1,0.22,0.13,0.45,0.95,0.68,0.31,0.94,0.59,0.49,0.06,0.95,0.79,N/A,-0.02,0.05,0.12,0.44,0.05,0.93,0.30,0.24,0.93,N/A,0.15,0.79,0.34,0.31,0.20,0.68,0.19,0.42,0.13,0.03,0.93,0.68,0.51,0.28,0.89
0.36,0.11,0.36,0.50,0.27,0.34,0.15,0.35,0.23,0.31,0.22,1,0.13,0.45,0.24,0.22,0.48,0.28,0.36,0.41,0.00,0.25,0.22,N/A,-0.03,0.07,0.11,0.79,0.04,0.25,0.37,0.29,0.24,N/A,0.17,0.26,0.50,0.23,0.49,0.30,0.04,0.36,0.20,0.00,0.22,0.18,0.40,0.26,0.20
0.25,0.39,0.11,0.20,0.13,0.16,0.05,0.19,0.04,0.14,0.13,0.13,1,0.14,0.15,0.10,0.06,0.14,0.25,0.20,0.02,0.15,0.15,N/A,0.02,0.02,0.02,0.22,0.02,0.12,0.10,0.08,0.13,N/A,0.02,0.15,0.17,0.10,0.11,0.12,0.07,0.23,0.01,0.02,0.14,0.17,0.23,0.32,0.14
0.73,0.14,0.51,0.65,0.63,0.48,0.15,0.69,0.39,0.57,0.45,0.45,0.14,1,0.48,0.44,0.56,0.56,0.73,0.76,0.12,0.49,0.47,N/A,0.02,0.09,0.05,0.77,0.15,0.47,0.68,0.41,0.49,N/A,0.17,0.49,0.61,0.31,0.40,0.60,0.18,0.60,0.21,0.09,0.45,0.42,0.79,0.37,0.45
0.64,0.04,0.36,0.38,0.46,0.37,0.04,0.88,0.20,0.30,0.95,0.24,0.15,0.48,1,0.75,0.33,0.93,0.64,0.53,0.08,0.94,0.94,N/A,-0.01,0.06,0.12,0.47,0.08,0.93,0.33,0.26,0.94,N/A,0.12,0.82,0.36,0.34,0.21,0.72,0.20,0.45,0.15,0.05,0.92,0.70,0.55,0.29,0.89
0.60,0.04,0.33,0.40,0.46,0.35,0.03,0.69,0.18,0.26,0.68,0.22,0.10,0.44,0.75,1,0.35,0.74,0.60,0.49,0.03,0.73,0.74,N/A,-0.05,0.10,0.10,0.43,0.13,0.75,0.35,0.25,0.90,N/A,0.09,0.70,0.32,0.28,0.24,0.68,0.15,0.39,0.18,0.04,0.73,0.64,0.51,0.26,0.71
0.51,0.08,0.39,0.66,0.40,0.36,0.11,0.49,0.32,0.34,0.31,0.48,0.06,0.56,0.33,0.35,1,0.41,0.51,0.54,0.14,0.37,0.31,N/A,0.06,0.09,0.08,0.63,0.09,0.34,0.45,0.40,0.35,N/A,0.16,0.40,0.49,0.24,0.49,0.46,0.17,0.38,0.22,0.06,0.34,0.27,0.56,0.31,0.32
0.74,0.06,0.42,0.44,0.52,0.41,0.08,0.92,0.24,0.34,0.94,0.28,0.14,0.56,0.93,0.74,0.41,1,0.74,0.61,0.08,0.95,0.81,N/A,-0.01,0.10,0.12,0.55,0.08,0.91,0.39,0.31,0.92,N/A,0.18,0.85,0.42,0.37,0.25,0.89,0.23,0.51,0.20,0.06,0.91,0.71,0.64,0.33,0.88
1.00,0.09,0.50,0.61,0.66,0.48,0.10,0.82,0.34,0.51,0.59,0.36,0.25,0.73,0.64,0.60,0.51,0.74,1,0.78,0.12,0.66,0.63,N/A,0.11,0.12,0.10,0.74,0.18,0.63,0.57,0.41,0.65,N/A,0.15,0.67,0.56,0.38,0.36,0.80,0.25,0.66,0.27,0.14,0.61,0.53,0.88,0.42,0.61
0.78,0.10,0.55,0.62,0.70,0.58,0.15,0.73,0.32,0.53,0.49,0.41,0.20,0.76,0.53,0.49,0.54,0.61,0.78,1,0.08,0.56,0.51,N/A,0.02,0.09,0.09,0.74,0.17,0.51,0.52,0.49,0.53,N/A,0.20,0.57,0.65,0.26,0.36,0.65,0.20,0.72,0.26,0.03,0.51,0.48,0.81,0.47,0.50
0.12,0.01,0.03,0.13,0.06,0.06,0.03,0.11,0.00,0.46,0.06,0.00,0.02,0.12,0.08,0.03,0.14,0.08,0.12,0.08,1,0.07,0.09,N/A,-0.07,-0.00,0.00,0.09,-0.01,0.05,0.04,0.10,0.05,N/A,0.01,0.06,0.00,0.03,0.01,0.09,0.05,0.07,0.00,0.05,0.05,-0.00,0.14,-0.00,0.04
