1,0.24,0.74,0.12,0.34,0.26,0.88,0.16,0.35,0.18,0.73,0.20,0.33,0.06,0.31,0.30,0.51,0.54,0.31
0.24,1,0.28,0.05,0.12,0.04,0.27,0.05,0.26,0.10,0.18,0.04,0.14,-0.01,0.09,0.31,0.11,0.19,0.18
0.74,0.28,1,0.10,0.45,0.27,0.76,0.21,0.37,0.17,0.61,0.02,0.42,0.13,0.25,0.36,0.40,0.62,0.36
0.12,0.05,0.10,1,0.13,0.03,0.11,-0.05,0.06,0.25,0.09,-0.04,0.07,0.01,-0.00,0.12,0.10,0.16,0.17
0.34,0.12,0.45,0.13,1,0.19,0.37,0.15,0.23,0.17,0.32,-0.02,0.26,0.19,0.16,0.31,0.26,0.46,0.36
0.26,0.04,0.27,0.03,0.19,1,0.25,0.07,0.11,0.12,0.19,-0.04,0.23,0.00,0.05,0.28,0.07,0.31,0.11
0.88,0.27,0.76,0.11,0.37,0.25,1,0.16,0.34,0.20,0.79,0.18,0.34,0.10,0.29,0.30,0.57,0.58,0.30
0.16,0.05,0.21,-0.05,0.15,0.07,0.16,1,0.16,0.15,0.15,0.03,0.04,0.07,0.05,0.06,0.12,0.14,0.14
0.35,0.26,0.37,0.06,0.23,0.11,0.34,0.16,1,0.09,0.21,0.07,0.15,0.08,0.16,0.23,0.28,0.39,0.22
0.18,0.10,0.17,0.25,0.17,0.12,0.20,0.15,0.09,1,0.17,0.05,0.10,-0.08,0.05,0.11,0.12,0.22,0.11
0.73,0.18,0.61,0.09,0.32,0.19,0.79,0.15,0.21,0.17,1,0.16,0.22,0.06,0.24,0.21,0.55,0.43,0.27
0.20,0.04,0.02,-0.04,-0.02,-0.04,0.18,0.03,0.07,0.05,0.16,1,-0.00,-0.04,0.06,0.04,0.07,0.03,0.01
0.33,0.14,0.42,0.07,0.26,0.23,0.34,0.04,0.15,0.10,0.22,-0.00,1,0.15,0.12,0.37,0.16,0.45,0.23
0.06,-0.01,0.13,0.01,0.19,0.00,0.10,0.07,0.08,-0.08,0.06,-0.04,0.15,1,-0.00,0.22,-0.00,0.10,0.11
0.31,0.09,0.25,-0.00,0.16,0.05,0.29,0.05,0.16,0.05,0.24,0.06,0.12,-0.00,1,0.07,0.15,0.25,0.13
0.30,0.31,0.36,0.12,0.31,0.28,0.30,0.06,0.23,0.11,0.21,0.04,0.37,0.22,0.07,1,0.07,0.36,0.30
0.51,0.11,0.40,0.10,0.26,0.07,0.57,0.12,0.28,0.12,0.55,0.07,0.16,-0.00,0.15,0.07,1,0.32,0.16
0.54,0.19,0.62,0.16,0.46,0.31,0.58,0.14,0.39,0.22,0.43,0.03,0.45,0.10,0.25,0.36,0.32,1,0.30
0.31,0.18,0.36,0.17,0.36,0.11,0.30,0.14,0.22,0.11,0.27,0.01,0.23,0.11,0.13,0.30,0.16,0.30,1
