1,0.35,N/A,-0.03,0.03,0.32,0.05,0.10,0.07,0.19,0.20,0.18,0.03,0.06,0.17,0.24,0.26,0.36,0.08,0.03,0.37,0.17,0.10,0.29,0.32,0.19,0.02,0.16,0.64,N/A,0.29,0.38,0.19,0.27,0.35,0.25,N/A,0.33,0.28,0.25,0.37
0.35,1,N/A,-0.00,0.03,0.29,-0.03,0.02,0.01,0.04,0.28,0.07,0.02,0.00,0.08,0.10,0.01,0.28,0.02,0.03,0.22,0.16,0.04,0.03,0.33,0.26,0.01,0.10,0.29,N/A,0.13,0.21,-0.01,0.02,0.19,0.09,N/A,0.21,0.17,0.08,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,-0.00,N/A,1,0.09,0.01,0.00,-0.03,0.09,0.11,0.03,0.02,0.09,0.09,-0.02,-0.01,-0.08,0.01,0.20,0.03,0.09,-0.04,0.02,0.04,0.02,0.02,0.12,0.05,0.02,N/A,0.08,0.07,0.10,0.00,0.13,0.02,N/A,0.03,0.00,0.03,0.09
0.03,0.03,N/A,0.09,1,0.21,0.07,0.11,0.06,0.15,0.01,0.17,0.01,0.05,0.07,0.22,0.03,0.17,0.09,-0.04,0.29,0.06,0.18,0.06,0.03,0.11,-0.00,0.07,0.03,N/A,0.21,0.24,0.15,0.17,0.29,0.02,N/A,0.19,0.23,0.15,0.23
0.32,0.29,N/A,0.01,0.21,1,0.03,0.16,0.09,0.20,0.26,0.25,0.08,0.12,0.27,0.21,0.18,0.37,0.10,0.13,0.39,0.14,0.18,0.18,0.31,0.18,0.05,0.18,0.15,N/A,0.28,0.36,0.06,0.18,0.39,0.16,N/A,0.35,0.33,0.21,0.37
0.05,-0.03,N/A,0.00,0.07,0.03,1,-0.03,-0.04,0.23,0.01,-0.03,-0.04,0.01,0.04,-0.02,-0.03,0.04,0.03,0.07,0.07,0.07,0.04,0.04,0.03,0.14,0.02,0.12,-0.02,N/A,-0.04,0.05,0.07,-0.01,0.11,0.06,N/A,0.15,0.02,-0.04,0.17
0.10,0.02,N/A,-0.03,0.11,0.16,-0.03,1,0.13,0.39,0.02,0.18,0.22,0.05,0.16,0.16,0.17,0.36,0.05,-0.01,0.33,0.09,0.12,0.19,0.06,0.08,0.04,0.03,0.03,N/A,0.21,0.26,-0.08,0.16,0.35,0.16,N/A,0.34,0.18,0.23,0.37
0.07,0.01,N/A,0.09,0.06,0.09,-0.04,0.13,1,0.21,0.02,0.18,0.13,0.03,0.19,0.14,0.21,0.21,0.14,0.05,0.28,0.05,0.06,0.20,0.04,0.13,0.07,0.04,0.01,N/A,0.19,0.24,0.03,0.11,0.33,0.13,N/A,0.25,0.14,0.08,0.28
0.19,0.04,N/A,0.11,0.15,0.20,0.23,0.39,0.21,1,0.13,0.27,0.14,0.12,0.23,0.35,0.25,0.50,0.17,0.11,0.50,0.23,0.18,0.32,0.12,0.25,0.08,0.18,0.11,N/A,0.32,0.39,0.01,0.20,0.61,0.39,N/A,0.56,0.30,0.22,0.62
0.20,0.28,N/A,0.03,0.01,0.26,0.01,0.02,0.02,0.13,1,0.11,0.04,0.05,0.18,0.12,0.14,0.36,0.10,0.10,0.27,0.20,0.02,0.07,0.44,0.23,0.01,0.25,0.23,N/A,0.19,0.21,-0.01,0.05,0.29,0.14,N/A,0.37,0.16,0.07,0.30
0.18,0.07,N/A,0.02,0.17,0.25,-0.03,0.18,0.18,0.27,0.11,1,0.05,0.13,0.21,0.70,0.18,0.37,0.10,0.05,0.57,0.20,0.19,0.21,0.15,0.22,-0.01,0.12,0.14,N/A,0.71,0.62,0.02,0.23,0.47,0.29,N/A,0.39,0.73,0.58,0.43
0.03,0.02,N/A,0.09,0.01,0.08,-0.04,0.22,0.13,0.14,0.04,0.05,1,0.01,0.17,0.02,-0.02,0.18,-0.03,0.06,0.24,0.20,0.09,0.02,0.01,0.13,0.06,0.05,0.03,N/A,0.07,0.09,0.02,0.05,0.32,0.17,N/A,0.21,0.06,0.06,0.26
0.06,0.00,N/A,0.09,0.05,0.12,0.01,0.05,0.03,0.12,0.05,0.13,0.01,1,0.05,0.18,0.04,0.23,0.18,0.02,0.19,0.01,0.04,0.10,0.08,0.04,0.00,0.11,0.06,N/A,0.21,0.13,0.00,0.02,0.19,0.01,N/A,0.19,0.14,0.10,0.18
0.17,0.08,N/A,-0.02,0.07,0.27,0.04,0.16,0.19,0.23,0.18,0.21,0.17,0.05,1,0.24,0.18,0.44,0.07,0.11,0.40,0.14,0.14,0.17,0.23,0.23,0.08,0.14,0.07,N/A,0.30,0.32,0.10,0.13,0.46,0.29,N/A,0.43,0.28,0.19,0.45
0.24,0.10,N/A,-0.01,0.22,0.21,-0.02,0.16,0.14,0.35,0.12,0.70,0.02,0.18,0.24,1,0.20,0.38,0.07,0.04,0.60,0.16,0.17,0.25,0.18,0.22,0.00,0.14,0.20,N/A,0.70,0.68,0.01,0.20,0.51,0.28,N/A,0.43,0.74,0.59,0.47
0.26,0.01,N/A,-0.08,0.03,0.18,-0.03,0.17,0.21,0.25,0.14,0.18,-0.02,0.04,0.18,0.20,1,0.25,0.01,0.01,0.32,0.10,0.05,0.32,0.08,0.11,0.05,0.13,0.13,N/A,0.22,0.30,0.07,0.38,0.31,0.12,N/A,0.27,0.19,0.14,0.28
0.36,0.28,N/A,0.01,0.17,0.37,0.04,0.36,0.21,0.50,0.36,0.37,0.18,0.23,0.44,0.38,0.25,1,0.19,0.14,0.69,0.31,0.21,0.29,0.40,0.39,0.17,0.35,0.29,N/A,0.45,0.50,0.13,0.27,0.76,0.37,N/A,0.79,0.40,0.31,0.80
