1,0.12,0.06,0.07,0.06,-0.00,0.02,0.05,0.02,0.00,0.06,0.05,0.03,0.12,-0.00,-0.04,0.12,-0.00,0.09,0.07,0.04,0.01,0.12,N/A,N/A,0.05,0.10,0.04,0.04,-0.05,-0.02,0.03,0.02,0.02,0.09,0.06,0.04,0.05,0.09,0.02,-0.01,-0.01,0.05,0.12,0.05,0.06,-0.01
0.12,1,-0.02,0.13,0.03,0.04,0.05,0.18,-0.02,0.04,0.04,0.12,-0.00,0.14,0.06,0.08,0.10,0.08,0.05,-0.00,0.09,0.12,0.06,N/A,N/A,0.09,0.23,-0.01,0.06,0.12,0.05,-0.01,0.11,0.03,0.15,0.09,0.01,-0.01,0.16,0.08,0.17,0.04,0.05,0.11,0.14,0.08,-0.02
0.06,-0.02,1,0.02,0.02,0.15,-0.06,-0.04,0.00,0.04,0.00,0.01,0.05,0.08,-0.07,-0.01,-0.01,0.02,0.01,-0.01,-0.02,0.08,0.02,N/A,N/A,0.03,0.08,0.08,0.01,0.03,-0.03,0.07,-0.01,-0.07,0.04,0.02,0.01,0.14,0.08,0.00,0.02,-0.05,0.15,0.07,-0.02,-0.02,-0.12
0.07,0.13,0.02,1,-0.02,0.10,0.02,-0.01,0.08,0.08,0.08,0.03,0.09,0.15,0.11,0.11,0.05,0.05,0.12,0.07,-0.02,-0.01,-0.00,N/A,N/A,0.06,0.07,0.03,-0.00,0.12,0.01,0.07,0.07,0.09,0.19,0.09,0.03,0.04,0.24,0.12,0.13,0.14,0.04,0.12,0.10,-0.01,-0.00
0.06,0.03,0.02,-0.02,1,-0.02,-0.01,0.05,0.71,-0.01,0.04,0.06,-0.05,0.05,0.05,0.00,0.05,-0.01,0.04,-0.01,0.03,0.02,0.11,N/A,N/A,0.03,-0.04,0.12,0.09,-0.00,0.01,-0.06,0.04,0.03,0.06,-0.02,0.08,-0.06,0.05,0.01,0.01,0.02,0.03,0.03,0.02,0.07,0.02
-0.00,0.04,0.15,0.10,-0.02,1,0.01,-0.05,0.07,0.04,-0.03,0.02,0.04,-0.08,0.00,-0.01,-0.01,0.01,0.00,0.11,0.02,0.01,-0.03,N/A,N/A,-0.03,0.02,-0.01,0.05,-0.03,0.13,-0.02,0.00,-0.09,-0.06,-0.04,-0.06,0.11,0.05,0.06,0.00,0.01,0.12,0.01,-0.04,0.02,-0.06
0.02,0.05,-0.06,0.02,-0.01,0.01,1,0.04,0.01,0.01,0.09,0.01,-0.01,0.11,0.20,0.12,-0.05,-0.08,0.04,0.14,0.21,0.07,0.06,N/A,N/A,0.04,0.13,-0.01,0.20,0.06,-0.05,0.03,0.23,0.00,0.05,0.05,0.07,-0.01,0.11,0.07,0.02,0.07,-0.04,0.00,0.07,0.21,0.01
0.05,0.18,-0.04,-0.01,0.05,-0.05,0.04,1,0.02,-0.01,0.00,0.09,0.00,0.29,0.18,0.04,0.30,0.02,0.08,-0.01,0.24,0.01,0.06,N/A,N/A,-0.04,0.03,0.09,0.02,0.06,0.01,0.12,0.09,0.03,0.04,0.10,0.06,-0.01,0.15,-0.03,-0.04,0.03,0.05,0.05,0.00,0.23,0.10
0.02,-0.02,0.00,0.08,0.71,0.07,0.01,0.02,1,-0.01,-0.01,0.01,-0.02,-0.01,-0.01,-0.01,-0.03,-0.06,0.04,0.06,0.05,0.06,0.03,N/A,N/A,-0.02,-0.04,0.07,-0.05,0.03,-0.02,0.01,0.04,0.04,0.04,0.05,0.06,0.04,0.05,0.04,0.04,0.01,0.01,0.02,0.02,0.08,0.05
0.00,0.04,0.04,0.08,-0.01,0.04,0.01,-0.01,-0.01,1,0.01,-0.03,0.08,-0.01,0.06,0.02,0.24,0.17,0.26,0.07,-0.02,0.00,0.00,N/A,N/A,0.03,-0.03,0.02,0.02,-0.05,0.02,0.03,0.03,-0.00,-0.01,0.39,0.01,0.06,0.01,0.01,-0.01,0.10,-0.03,0.21,0.00,-0.03,0.03
0.06,0.04,0.00,0.08,0.04,-0.03,0.09,0.00,-0.01,0.01,1,0.01,0.03,0.01,0.18,0.11,0.00,0.00,0.02,0.29,0.00,-0.02,0.03,N/A,N/A,0.02,0.08,0.02,0.02,0.00,-0.01,0.04,0.33,0.04,0.00,0.01,0.01,0.03,0.05,0.07,0.05,0.05,0.03,0.01,0.26,0.01,-0.00
0.05,0.12,0.01,0.03,0.06,0.02,0.01,0.09,0.01,-0.03,0.01,1,-0.04,0.10,0.12,0.01,0.01,-0.03,0.11,0.06,0.02,0.05,0.08,N/A,N/A,0.03,0.05,-0.01,0.02,-0.03,-0.04,-0.00,0.06,-0.03,0.04,-0.00,-0.03,-0.02,-0.00,0.02,-0.02,0.01,-0.01,0.01,-0.00,0.02,0.03
0.03,-0.00,0.05,0.09,-0.05,0.04,-0.01,0.00,-0.02,0.08,0.03,-0.04,1,0.05,0.04,0.10,-0.03,0.26,0.04,0.02,-0.07,-0.03,-0.10,N/A,N/A,0.02,0.05,0.06,0.06,-0.00,0.14,0.05,0.07,0.00,0.08,0.10,-0.09,0.05,0.08,0.02,0.02,0.02,-0.01,0.02,0.02,-0.07,0.01
0.12,0.14,0.08,0.15,0.05,-0.08,0.11,0.29,-0.01,-0.01,0.01,0.10,0.05,1,0.14,0.00,0.21,0.03,0.20,0.03,0.07,0.08,0.17,N/A,N/A,0.11,0.14,0.08,0.11,0.05,-0.02,0.12,0.08,0.07,0.15,0.22,0.00,0.04,0.15,0.10,0.06,-0.00,0.02,0.24,0.01,0.08,0.07
-0.00,0.06,-0.07,0.11,0.05,0.00,0.20,0.18,-0.01,0.06,0.18,0.12,0.04,0.14,1,0.06,0.07,-0.01,0.10,0.28,0.10,0.08,0.05,N/A,N/A,-0.01,0.05,0.05,0.17,0.12,0.06,0.12,0.28,0.05,0.02,0.16,0.09,0.03,0.09,0.05,0.02,0.14,0.07,-0.03,0.03,0.13,0.09
-0.04,0.08,-0.01,0.11,0.00,-0.01,0.12,0.04,-0.01,0.02,0.11,0.01,0.10,0.00,0.06,1,-0.02,-0.03,0.02,0.04,-0.00,-0.02,-0.05,N/A,N/A,-0.01,0.15,-0.03,0.06,0.10,0.02,0.04,0.41,0.00,0.05,-0.04,-0.03,0.03,0.03,0.14,-0.01,0.03,0.10,-0.03,0.06,0.00,0.02
0.12,0.10,-0.01,0.05,0.05,-0.01,-0.05,0.30,-0.03,0.24,0.00,0.01,-0.03,0.21,0.07,-0.02,1,0.04,0.32,0.02,0.13,-0.03,0.08,N/A,N/A,0.05,0.05,0.04,0.03,0.02,0.03,0.12,-0.01,0.09,0.09,0.26,-0.04,0.01,0.16,0.02,-0.04,0.02,0.05,0.07,0.03,0.09,0.05
-0.00,0.08,0.02,0.05,-0.01,0.01,-0.08,0.02,-0.06,0.17,0.00,-0.03,0.26,0.03,-0.01,-0.03,0.04,1,0.02,0.03,-0.11,0.01,-0.07,N/A,N/A,0.07,0.03,0.01,-0.01,-0.06,-0.04,0.01,0.01,0.05,-0.02,0.23,-0.05,-0.01,0.01,0.06,0.02,-0.04,-0.00,-0.03,0.00,-0.11,-0.02
0.09,0.05,0.01,0.12,0.04,0.00,0.04,0.08,0.04,0.26,0.02,0.11,0.04,0.20,0.10,0.02,0.32,0.02,1,0.04,0.11,0.05,0.07,N/A,N/A,0.05,0.08,0.11,0.03,0.07,0.12,0.08,0.05,0.10,0.11,0.39,0.01,0.01,0.19,0.12,-0.02,0.04,0.03,0.30,0.02,0.09,-0.00
0.07,-0.00,-0.01,0.07,-0.01,0.11,0.14,-0.01,0.06,0.07,0.29,0.06,0.02,0.03,0.28,0.04,0.02,0.03,0.04,1,-0.02,0.03,0.01,N/A,N/A,0.04,0.03,0.04,0.12,0.17,-0.03,0.02,0.21,-0.00,-0.05,0.12,0.02,0.14,0.06,0.14,0.01,0.36,0.06,-0.01,0.17,0.02,0.04
0.04,0.09,-0.02,-0.02,0.03,0.02,0.21,0.24,0.05,-0.02,0.00,0.02,-0.07,0.07,0.10,-0.00,0.13,-0.11,0.11,-0.02,1,0.18,0.04,N/A,N/A,-0.02,0.01,0.07,0.02,0.02,0.04,0.02,0.05,0.14,0.13,0.05,0.23,-0.06,0.13,0.03,0.03,0.02,0.04,0.02,0.02,0.95,-0.00
0.01,0.12,0.08,-0.01,0.02,0.01,0.07,0.01,0.06,0.00,-0.02,0.05,-0.03,0.08,0.08,-0.02,-0.03,0.01,0.05,0.03,0.18,1,-0.02,N/A,N/A,-0.12,0.03,0.05,0.06,-0.03,-0.07,0.06,0.06,0.09,-0.00,0.05,0.23,-0.00,0.01,0.08,0.30,0.04,0.10,-0.04,0.00,0.26,-0.08
0.12,0.06,0.02,-0.00,0.11,-0.03,0.06,0.06,0.03,0.00,0.03,0.08,-0.10,0.17,0.05,-0.05,0.08,-0.07,0.07,0.01,0.04,-0.02,1,N/A,N/A,0.01,0.00,0.06,0.12,-0.04,0.01,0.00,0.01,0.02,0.13,0.06,-0.03,-0.01,0.13,-0.02,-0.05,-0.03,0.03,0.02,0.01,0.02,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.09,0.03,0.06,0.03,-0.03,0.04,-0.04,-0.02,0.03,0.02,0.03,0.02,0.11,-0.01,-0.01,0.05,0.07,0.05,0.04,-0.02,-0.12,0.01,N/A,N/A,1,0.05,0.05,-0.08,-0.06,0.02,0.01,-0.10,0.00,0.14,0.08,-0.09,0.09,0.12,0.05,-0.06,0.01,-0.07,0.11,0.11,-0.05,-0.01
