1,-0.01,N/A,-0.02,0.08,-0.03,0.03,0.01,0.22,0.16,0.04,-0.07,0.22,0.08,0.20,0.15,0.02,0.16,0.10,0.05
-0.01,1,N/A,0.09,0.17,0.07,0.00,0.02,0.19,0.19,0.00,0.03,0.20,0.11,0.15,0.21,0.33,0.13,0.07,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.09,N/A,1,0.12,-0.02,0.02,0.02,0.10,0.10,0.01,0.13,0.13,0.10,0.15,0.60,0.05,0.04,-0.02,0.04
0.08,0.17,N/A,0.12,1,0.01,-0.01,0.15,0.25,0.25,0.09,0.01,0.32,0.17,0.27,0.25,0.49,0.11,0.04,0.19
-0.03,0.07,N/A,-0.02,0.01,1,-0.00,0.03,-0.01,0.03,0.01,-0.01,-0.01,-0.07,-0.02,0.04,0.05,-0.03,-0.08,-0.03
0.03,0.00,N/A,0.02,-0.01,-0.00,1,0.02,0.05,0.02,0.02,-0.02,0.19,0.34,0.20,0.03,0.00,0.35,-0.01,-0.01
0.01,0.02,N/A,0.02,0.15,0.03,0.02,1,0.17,0.19,0.07,0.11,0.25,0.16,0.16,0.16,0.18,0.02,0.02,0.33
0.22,0.19,N/A,0.10,0.25,-0.01,0.05,0.17,1,0.61,0.16,0.08,0.57,0.18,0.38,0.49,0.27,0.16,0.07,0.06
0.16,0.19,N/A,0.10,0.25,0.03,0.02,0.19,0.61,1,0.19,0.05,0.66,0.21,0.42,0.55,0.23,0.15,0.11,0.12
0.04,0.00,N/A,0.01,0.09,0.01,0.02,0.07,0.16,0.19,1,0.16,0.19,0.09,0.15,0.12,0.05,0.03,-0.02,0.01
-0.07,0.03,N/A,0.13,0.01,-0.01,-0.02,0.11,0.08,0.05,0.16,1,0.06,0.04,0.03,0.10,0.01,-0.05,0.05,-0.03
0.22,0.20,N/A,0.13,0.32,-0.01,0.19,0.25,0.57,0.66,0.19,0.06,1,0.70,0.79,0.56,0.28,0.33,0.13,0.19
0.08,0.11,N/A,0.10,0.17,-0.07,0.34,0.16,0.18,0.21,0.09,0.04,0.70,1,0.81,0.19,0.07,0.35,0.11,0.15
0.20,0.15,N/A,0.15,0.27,-0.02,0.20,0.16,0.38,0.42,0.15,0.03,0.79,0.81,1,0.39,0.15,0.34,0.12,0.18
0.15,0.21,N/A,0.60,0.25,0.04,0.03,0.16,0.49,0.55,0.12,0.10,0.56,0.19,0.39,1,0.24,0.17,0.08,0.13
0.02,0.33,N/A,0.05,0.49,0.05,0.00,0.18,0.27,0.23,0.05,0.01,0.28,0.07,0.15,0.24,1,0.12,0.05,0.16
0.16,0.13,N/A,0.04,0.11,-0.03,0.35,0.02,0.16,0.15,0.03,-0.05,0.33,0.35,0.34,0.17,0.12,1,0.09,0.07
0.10,0.07,N/A,-0.02,0.04,-0.08,-0.01,0.02,0.07,0.11,-0.02,0.05,0.13,0.11,0.12,0.08,0.05,0.09,1,0.09
0.05,0.05,N/A,0.04,0.19,-0.03,-0.01,0.33,0.06,0.12,0.01,-0.03,0.19,0.15,0.18,0.13,0.16,0.07,0.09,1
