1,0.53,0.65,0.73,0.65,0.70,0.70,0.59,0.04,0.31,0.72,0.85,N/A,0.68,0.73,0.17,0.70,0.65,0.35,0.65,0.62,0.85,0.39,0.90,0.58,0.95,0.31,0.46,0.72,0.26,0.36,N/A,0.65,0.79,0.58,0.82
0.53,1,0.53,0.56,0.57,0.55,0.52,0.44,0.04,0.21,0.63,0.48,N/A,0.52,0.63,0.17,0.50,0.48,0.25,0.50,0.50,0.55,0.33,0.55,0.44,0.54,0.22,0.33,0.58,0.15,0.25,N/A,0.51,0.58,0.41,0.51
0.65,0.53,1,0.82,0.62,0.68,0.66,0.60,0.09,0.35,0.69,0.64,N/A,0.69,0.70,0.14,0.67,0.60,0.34,0.71,0.60,0.71,0.85,0.70,0.55,0.68,0.35,0.46,0.69,0.22,0.34,N/A,0.69,0.67,0.55,0.68
0.73,0.56,0.82,1,0.69,0.75,0.84,0.67,0.08,0.39,0.79,0.70,N/A,0.73,0.79,0.19,0.73,0.79,0.57,0.71,0.69,0.78,0.60,0.77,0.67,0.79,0.39,0.50,0.77,0.29,0.41,N/A,0.73,0.86,0.67,0.76
0.65,0.57,0.62,0.69,1,0.88,0.63,0.57,0.08,0.33,0.71,0.65,N/A,0.62,0.98,0.21,0.64,0.55,0.30,0.62,0.58,0.69,0.34,0.69,0.56,0.67,0.34,0.38,0.73,0.18,0.32,N/A,0.64,0.65,0.56,0.63
0.70,0.55,0.68,0.75,0.88,1,0.68,0.61,0.07,0.32,0.75,0.79,N/A,0.66,0.91,0.18,0.70,0.60,0.33,0.65,0.64,0.73,0.41,0.72,0.59,0.72,0.33,0.44,0.76,0.24,0.37,N/A,0.72,0.70,0.60,0.68
0.70,0.52,0.66,0.84,0.63,0.68,1,0.68,0.06,0.42,0.77,0.65,N/A,0.65,0.72,0.21,0.71,0.96,0.34,0.70,0.65,0.75,0.41,0.74,0.87,0.72,0.44,0.41,0.69,0.22,0.36,N/A,0.66,0.80,0.65,0.74
0.59,0.44,0.60,0.67,0.57,0.61,0.68,1,0.04,0.75,0.64,0.54,N/A,0.61,0.64,0.16,0.76,0.55,0.33,0.84,0.53,0.74,0.40,0.73,0.61,0.62,0.82,0.41,0.62,0.24,0.31,N/A,0.58,0.69,0.68,0.80
0.04,0.04,0.09,0.08,0.08,0.07,0.06,0.04,1,-0.00,0.09,0.06,N/A,0.11,0.09,0.00,0.06,0.07,0.02,0.05,0.08,0.06,0.06,0.07,0.07,0.05,0.00,0.03,0.10,0.12,0.05,N/A,0.10,0.05,0.01,0.03
0.31,0.21,0.35,0.39,0.33,0.32,0.42,0.75,-0.00,1,0.32,0.26,N/A,0.32,0.35,0.07,0.53,0.27,0.21,0.69,0.30,0.49,0.25,0.49,0.42,0.33,0.90,0.21,0.33,0.12,0.21,N/A,0.27,0.40,0.51,0.61
