1,0.07,0.13,0.05,0.07,0.07,-0.03,0.00,0.13,0.00,0.10,0.07,0.15,0.11,0.10,0.15,0.11,0.09,0.03,0.08,0.11,0.12,0.16,0.03,0.11,0.11,0.11,0.17,0.08,-0.05,0.12,0.05,-0.03,-0.03,0.13,0.17,0.10,0.09,0.08,N/A,N/A,0.03,0.10,0.14,0.03,-0.04,0.09,0.10,-0.07,0.13,0.10,-0.04,0.05
0.07,1,0.15,-0.00,0.10,0.19,0.09,-0.03,0.18,-0.04,0.12,0.23,0.05,0.18,0.07,0.18,0.13,0.08,0.15,0.07,0.10,0.09,0.21,0.06,0.19,0.18,0.18,0.20,0.05,0.07,0.20,0.12,-0.09,0.07,0.08,0.28,0.09,0.16,0.09,N/A,N/A,0.03,0.22,0.20,0.13,0.17,0.09,0.17,0.10,0.16,0.10,-0.00,0.09
0.13,0.15,1,0.12,0.25,0.17,0.11,0.22,0.57,0.16,0.38,0.37,0.30,0.58,0.27,0.60,0.30,0.27,0.21,0.31,0.29,0.33,0.89,0.19,0.18,0.57,0.24,0.12,0.11,0.18,0.48,0.25,0.07,0.18,0.31,0.60,0.30,0.53,0.26,N/A,N/A,0.16,0.28,0.49,0.40,0.19,0.24,0.40,0.13,0.45,0.30,0.14,0.15
0.05,-0.00,0.12,1,0.02,0.07,-0.02,0.02,0.12,0.02,0.12,0.06,0.04,0.12,0.04,0.15,0.05,0.04,0.06,0.09,0.13,0.04,0.15,0.04,0.15,0.11,0.02,0.05,-0.00,0.01,0.16,0.06,-0.02,0.01,0.05,0.16,0.07,0.10,0.03,N/A,N/A,0.01,0.04,0.09,0.12,0.04,0.04,0.09,-0.00,0.10,0.08,0.26,0.05
0.07,0.10,0.25,0.02,1,0.06,-0.01,0.18,0.22,0.07,0.20,0.15,0.14,0.28,0.10,0.26,0.11,0.10,0.04,0.12,0.09,0.10,0.30,0.10,0.05,0.26,0.06,0.09,0.17,0.07,0.18,0.20,0.03,0.05,0.10,0.23,0.08,0.24,0.08,N/A,N/A,0.11,0.06,0.14,0.18,0.16,0.08,0.14,-0.00,0.22,0.12,0.06,0.12
0.07,0.19,0.17,0.07,0.06,1,0.18,0.05,0.22,0.00,0.19,0.20,0.18,0.18,0.13,0.23,0.15,0.16,0.16,0.23,0.18,0.16,0.25,0.07,0.42,0.20,0.10,0.18,0.01,0.01,0.19,0.14,0.03,0.06,0.16,0.22,0.16,0.15,0.12,N/A,N/A,0.08,0.09,0.15,0.18,0.10,0.14,0.21,0.12,0.20,0.18,0.03,0.09
-0.03,0.09,0.11,-0.02,-0.01,0.18,1,-0.02,0.16,0.04,0.06,0.06,-0.03,0.17,0.00,0.15,0.02,0.02,0.08,0.05,0.09,0.00,0.16,0.02,0.07,0.16,0.02,0.04,-0.04,0.02,0.10,0.00,0.05,0.06,0.02,0.18,0.02,0.17,0.01,N/A,N/A,0.02,0.03,0.09,0.13,0.01,0.02,0.11,0.07,0.11,0.03,-0.00,0.03
0.00,-0.03,0.22,0.02,0.18,0.05,-0.02,1,0.20,0.55,0.24,0.07,0.11,0.23,0.07,0.22,0.13,0.06,0.06,0.12,0.15,0.12,0.26,0.18,0.07,0.24,0.10,0.01,0.15,0.09,0.20,0.16,0.26,0.10,0.09,0.22,0.13,0.20,0.06,N/A,N/A,0.03,0.03,0.09,0.12,0.03,0.07,0.15,0.08,0.21,0.13,0.03,0.07
0.13,0.18,0.57,0.12,0.22,0.22,0.16,0.20,1,0.17,0.47,0.52,0.36,0.64,0.35,0.80,0.38,0.34,0.24,0.43,0.30,0.42,0.66,0.24,0.21,0.67,0.30,0.23,0.14,0.20,0.57,0.29,0.06,0.16,0.39,0.82,0.36,0.58,0.32,N/A,N/A,0.18,0.37,0.53,0.52,0.15,0.32,0.48,0.09,0.60,0.38,0.13,0.15
0.00,-0.04,0.16,0.02,0.07,0.00,0.04,0.55,0.17,1,0.17,0.09,0.08,0.19,0.07,0.18,0.08,0.06,0.05,0.16,0.04,0.10,0.20,0.06,0.06,0.18,0.05,0.14,-0.00,0.07,0.14,0.10,0.67,0.11,0.11,0.17,0.13,0.16,0.06,N/A,N/A,0.03,0.09,0.09,0.12,0.05,0.06,0.12,0.02,0.17,0.10,0.05,0.05
0.10,0.12,0.38,0.12,0.20,0.19,0.06,0.24,0.47,0.17,1,0.29,0.32,0.53,0.22,0.47,0.35,0.21,0.18,0.39,0.29,0.29,0.51,0.22,0.14,0.53,0.34,0.16,0.11,0.17,0.45,0.23,0.06,0.13,0.40,0.48,0.40,0.46,0.22,N/A,N/A,0.11,0.21,0.34,0.41,0.17,0.19,0.40,0.15,0.44,0.75,0.11,0.18
0.07,0.23,0.37,0.06,0.15,0.20,0.06,0.07,0.52,0.09,0.29,1,0.20,0.35,0.19,0.52,0.20,0.18,0.41,0.25,0.24,0.21,0.44,0.13,0.28,0.35,0.14,0.18,0.04,0.12,0.35,0.20,-0.00,0.12,0.23,0.52,0.22,0.31,0.16,N/A,N/A,0.17,0.16,0.33,0.31,0.12,0.16,0.29,0.13,0.32,0.24,0.12,0.10
0.15,0.05,0.30,0.04,0.14,0.18,-0.03,0.11,0.36,0.08,0.32,0.20,1,0.34,0.64,0.38,0.79,0.62,0.18,0.51,0.19,0.68,0.38,0.19,0.14,0.36,0.57,0.18,0.02,0.07,0.28,0.16,0.04,0.05,0.63,0.36,0.59,0.30,0.58,N/A,N/A,0.16,0.13,0.25,0.35,0.12,0.58,0.53,0.04,0.60,0.52,0.02,0.16
0.11,0.18,0.58,0.12,0.28,0.18,0.17,0.23,0.64,0.19,0.53,0.35,0.34,1,0.29,0.60,0.36,0.29,0.20,0.38,0.29,0.36,0.65,0.27,0.29,0.99,0.30,0.21,0.18,0.20,0.58,0.32,0.05,0.19,0.32,0.62,0.33,0.98,0.28,N/A,N/A,0.20,0.26,0.45,0.43,0.14,0.25,0.47,0.10,0.63,0.33,0.16,0.14
0.10,0.07,0.27,0.04,0.10,0.13,0.00,0.07,0.35,0.07,0.22,0.19,0.64,0.29,1,0.31,0.67,0.96,0.16,0.67,0.15,0.87,0.32,0.13,0.16,0.32,0.23,0.17,0.03,0.06,0.25,0.16,0.05,0.06,0.73,0.35,0.70,0.26,0.90,N/A,N/A,0.14,0.11,0.18,0.34,0.12,0.96,0.74,0.08,0.84,0.68,0.05,0.13
0.15,0.18,0.60,0.15,0.26,0.23,0.15,0.22,0.80,0.18,0.47,0.52,0.38,0.60,0.31,1,0.39,0.29,0.25,0.42,0.33,0.39,0.69,0.25,0.20,0.59,0.34,0.19,0.14,0.19,0.56,0.33,0.07,0.19,0.34,0.83,0.33,0.52,0.30,N/A,N/A,0.22,0.33,0.54,0.51,0.18,0.27,0.46,0.09,0.53,0.35,0.17,0.15
