1,0.52,0.54,0.22,0.49,0.10,0.57,0.12,0.57,0.50,0.41,0.07,0.66,0.12,0.06,0.51,0.66,N/A,0.19,0.15,0.48,0.15,0.61,-0.03,0.38,0.52,0.19,0.11,0.14,0.19,0.64,0.44,-0.01,0.14,0.61
0.52,1,0.64,0.29,0.69,0.07,0.58,0.11,0.68,0.59,0.89,0.10,0.68,0.21,0.13,0.92,0.69,N/A,0.20,0.08,0.44,0.09,0.27,0.03,0.26,0.88,0.28,0.13,0.16,0.20,0.68,0.52,0.12,0.06,0.27
0.54,0.64,1,0.20,0.58,0.07,0.59,0.06,0.68,0.85,0.57,0.07,0.73,0.13,0.04,0.62,0.73,N/A,0.30,0.11,0.50,0.10,0.34,0.01,0.19,0.65,0.33,0.21,0.15,0.30,0.70,0.48,0.02,0.07,0.34
0.22,0.29,0.20,1,0.20,-0.01,0.32,0.03,0.29,0.20,0.26,-0.05,0.33,0.14,-0.02,0.31,0.34,N/A,0.06,0.01,0.17,0.11,0.12,0.04,0.12,0.29,0.12,0.05,0.10,0.06,0.35,0.22,0.02,-0.06,0.12
0.49,0.69,0.58,0.20,1,0.03,0.48,0.12,0.58,0.52,0.48,0.11,0.56,0.12,0.07,0.55,0.56,N/A,0.54,0.10,0.39,0.04,0.29,0.01,0.25,0.67,0.27,0.33,0.15,0.54,0.56,0.73,0.03,0.06,0.29
0.10,0.07,0.07,-0.01,0.03,1,0.08,-0.05,0.08,0.08,0.07,0.06,0.12,0.05,-0.00,0.11,0.12,N/A,-0.01,0.06,0.08,0.10,0.06,-0.06,0.09,0.10,0.02,0.08,-0.01,-0.01,0.13,0.08,0.08,0.02,0.06
0.57,0.58,0.59,0.32,0.48,0.08,1,0.13,0.66,0.56,0.51,0.11,0.74,0.14,0.04,0.60,0.74,N/A,0.12,0.09,0.47,0.16,0.32,0.02,0.33,0.57,0.24,0.10,0.15,0.12,0.72,0.53,0.10,0.07,0.32
0.12,0.11,0.06,0.03,0.12,-0.05,0.13,1,0.05,0.02,0.07,0.07,0.14,0.03,0.17,0.09,0.14,N/A,0.12,0.09,0.08,0.05,0.04,-0.01,-0.01,0.12,0.01,0.13,-0.04,0.12,0.14,0.00,0.09,-0.03,0.04
0.57,0.68,0.68,0.29,0.58,0.08,0.66,0.05,1,0.62,0.59,0.10,0.79,0.20,0.04,0.69,0.80,N/A,0.18,0.11,0.51,0.09,0.28,0.03,0.28,0.67,0.55,0.22,0.20,0.18,0.77,0.61,0.13,0.12,0.28
0.50,0.59,0.85,0.20,0.52,0.08,0.56,0.02,0.62,1,0.54,0.08,0.67,0.17,0.03,0.60,0.66,N/A,0.25,0.06,0.47,0.07,0.33,0.01,0.21,0.61,0.27,0.16,0.16,0.25,0.64,0.47,0.01,0.08,0.33
0.41,0.89,0.57,0.26,0.48,0.07,0.51,0.07,0.59,0.54,1,0.08,0.60,0.21,0.09,0.84,0.60,N/A,0.19,0.09,0.38,0.09,0.21,0.01,0.19,0.81,0.27,0.12,0.12,0.19,0.59,0.44,0.15,0.07,0.21
0.07,0.10,0.07,-0.05,0.11,0.06,0.11,0.07,0.10,0.08,0.08,1,0.12,0.06,-0.01,0.13,0.13,N/A,0.03,0.06,0.07,0.08,0.09,-0.05,-0.01,0.13,0.09,0.04,-0.07,0.03,0.13,0.13,0.20,0.04,0.09
0.66,0.68,0.73,0.33,0.56,0.12,0.74,0.14,0.79,0.67,0.60,0.12,1,0.19,0.05,0.73,1.00,N/A,0.16,0.20,0.63,0.17,0.32,0.01,0.32,0.70,0.32,0.15,0.21,0.16,0.98,0.59,0.09,0.09,0.32
0.12,0.21,0.13,0.14,0.12,0.05,0.14,0.03,0.20,0.17,0.21,0.06,0.19,1,0.16,0.20,0.19,N/A,0.04,0.07,0.05,0.08,0.01,-0.03,0.04,0.20,0.07,0.02,0.03,0.04,0.19,0.14,0.13,-0.02,0.01
