1,0.14,0.71,0.26,0.07,0.12,0.55,0.65,0.75,0.02,0.82,0.51,0.88,0.10,0.57,0.35,0.43,0.28,0.60,0.58,0.64,0.53,0.57,0.10,0.83,0.41,0.45,0.20,0.23,0.53,0.19,0.88,0.16,0.26,0.72
0.14,1,0.16,0.13,0.07,0.02,0.21,0.19,0.22,0.01,0.23,0.31,0.08,0.05,0.21,0.16,0.13,0.21,0.28,0.15,0.29,0.29,0.18,0.05,0.21,0.06,0.05,0.06,0.20,0.29,0.13,0.19,0.05,0.02,0.21
0.71,0.16,1,0.17,0.09,0.07,0.52,0.61,0.62,0.04,0.77,0.44,0.56,0.08,0.58,0.36,0.39,0.28,0.58,0.54,0.61,0.45,0.51,0.08,0.76,0.48,0.42,0.20,0.25,0.47,0.19,0.75,0.16,0.31,0.71
0.26,0.13,0.17,1,0.04,0.08,0.23,0.24,0.23,0.00,0.27,0.21,0.22,0.07,0.20,0.15,0.12,0.10,0.19,0.19,0.21,0.15,0.16,0.07,0.28,0.14,0.11,0.11,0.17,0.15,0.04,0.27,0.10,0.12,0.25
0.07,0.07,0.09,0.04,1,0.13,0.04,0.05,0.06,0.12,0.11,0.00,0.07,-0.03,0.08,0.04,0.14,0.03,0.13,0.04,0.05,0.01,0.04,-0.03,0.11,0.03,0.05,0.16,0.00,0.01,-0.05,0.08,-0.05,0.02,0.04
0.12,0.02,0.07,0.08,0.13,1,0.11,0.12,0.09,0.05,0.13,0.09,0.12,0.03,0.19,0.17,0.20,0.01,0.12,0.10,0.06,0.11,0.09,0.03,0.10,0.11,0.22,0.04,-0.00,0.11,0.06,0.11,0.05,-0.03,0.10
0.55,0.21,0.52,0.23,0.04,0.11,1,0.51,0.48,0.03,0.62,0.40,0.45,0.07,0.50,0.33,0.36,0.19,0.54,0.54,0.49,0.38,0.47,0.07,0.59,0.37,0.31,0.16,0.25,0.39,0.18,0.58,0.09,0.26,0.56
0.65,0.19,0.61,0.24,0.05,0.12,0.51,1,0.56,0.04,0.71,0.56,0.52,0.52,0.49,0.46,0.49,0.30,0.59,0.57,0.61,0.48,0.51,0.52,0.69,0.33,0.35,0.18,0.20,0.48,0.48,0.66,0.50,0.21,0.80
0.75,0.22,0.62,0.23,0.06,0.09,0.48,0.56,1,0.00,0.72,0.43,0.51,0.09,0.52,0.34,0.37,0.52,0.67,0.53,0.77,0.63,0.56,0.09,0.65,0.33,0.44,0.17,0.23,0.63,0.18,0.87,0.14,0.22,0.62
0.02,0.01,0.04,0.00,0.12,0.05,0.03,0.04,0.00,1,0.05,0.06,0.01,0.03,-0.00,0.05,0.14,-0.03,0.07,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.01,-0.04,0.03,0.05,0.02,0.04,-0.03,0.07
0.82,0.23,0.77,0.27,0.11,0.13,0.62,0.71,0.72,0.05,1,0.53,0.63,0.09,0.65,0.41,0.51,0.37,0.72,0.63,0.76,0.61,0.63,0.09,0.90,0.45,0.43,0.22,0.26,0.61,0.19,0.86,0.18,0.32,0.81
0.51,0.31,0.44,0.21,0.00,0.09,0.40,0.56,0.43,0.06,0.53,1,0.42,0.38,0.39,0.38,0.38,0.28,0.50,0.40,0.49,0.41,0.39,0.38,0.51,0.27,0.33,0.17,0.17,0.41,0.33,0.49,0.37,0.19,0.61
0.88,0.08,0.56,0.22,0.07,0.12,0.45,0.52,0.51,0.01,0.63,0.42,1,0.08,0.45,0.24,0.32,0.21,0.49,0.52,0.51,0.42,0.46,0.08,0.64,0.35,0.34,0.18,0.20,0.41,0.15,0.62,0.11,0.16,0.56
0.10,0.05,0.08,0.07,-0.03,0.03,0.07,0.52,0.09,0.03,0.09,0.38,0.08,1,0.08,0.37,0.24,0.06,0.10,0.19,0.10,0.06,0.05,1.00,0.11,0.01,0.14,0.09,0.01,0.05,0.78,0.11,0.81,0.03,0.48
0.57,0.21,0.58,0.20,0.08,0.19,0.50,0.49,0.52,-0.00,0.65,0.39,0.45,0.08,1,0.32,0.40,0.28,0.55,0.52,0.55,0.42,0.48,0.08,0.61,0.38,0.35,0.14,0.28,0.43,0.14,0.61,0.15,0.25,0.59
0.35,0.16,0.36,0.15,0.04,0.17,0.33,0.46,0.34,0.05,0.41,0.38,0.24,0.37,0.32,1,0.72,0.18,0.35,0.33,0.37,0.29,0.28,0.37,0.37,0.21,0.25,0.10,0.12,0.29,0.39,0.37,0.37,0.12,0.51
0.43,0.13,0.39,0.12,0.14,0.20,0.36,0.49,0.37,0.14,0.51,0.38,0.32,0.24,0.40,0.72,1,0.14,0.41,0.36,0.41,0.34,0.38,0.24,0.45,0.25,0.30,0.09,0.16,0.34,0.29,0.44,0.28,0.20,0.51
0.28,0.21,0.28,0.10,0.03,0.01,0.19,0.30,0.52,-0.03,0.37,0.28,0.21,0.06,0.28,0.18,0.14,1,0.57,0.27,0.76,0.56,0.37,0.06,0.33,0.13,0.09,0.08,0.19,0.56,0.08,0.30,0.09,0.05,0.31
0.60,0.28,0.58,0.19,0.13,0.12,0.54,0.59,0.67,0.07,0.72,0.50,0.49,0.10,0.55,0.35,0.41,0.57,1,0.55,0.82,0.64,0.57,0.10,0.67,0.39,0.28,0.24,0.24,0.64,0.20,0.62,0.17,0.25,0.65
0.58,0.15,0.54,0.19,0.04,0.10,0.54,0.57,0.53,0.01,0.63,0.40,0.52,0.19,0.52,0.33,0.36,0.27,0.55,1,0.55,0.48,0.47,0.19,0.62,0.33,0.32,0.16,0.28,0.48,0.22,0.60,0.23,0.19,0.62
0.64,0.29,0.61,0.21,0.05,0.06,0.49,0.61,0.77,0.03,0.76,0.49,0.51,0.10,0.55,0.37,0.41,0.76,0.82,0.55,1,0.78,0.65,0.10,0.68,0.36,0.31,0.19,0.25,0.77,0.20,0.66,0.17,0.21,0.67
0.53,0.29,0.45,0.15,0.01,0.11,0.38,0.48,0.63,0.03,0.61,0.41,0.42,0.06,0.42,0.29,0.34,0.56,0.64,0.48,0.78,1,0.49,0.06,0.55,0.31,0.26,0.12,0.25,0.99,0.15,0.53,0.14,0.15,0.54
0.57,0.18,0.51,0.16,0.04,0.09,0.47,0.51,0.56,0.03,0.63,0.39,0.46,0.05,0.48,0.28,0.38,0.37,0.57,0.47,0.65,0.49,1,0.05,0.58,0.32,0.31,0.15,0.22,0.49,0.15,0.58,0.08,0.20,0.52
0.10,0.05,0.08,0.07,-0.03,0.03,0.07,0.52,0.09,0.03,0.09,0.38,0.08,1.00,0.08,0.37,0.24,0.06,0.10,0.19,0.10,0.06,0.05,1,0.11,0.01,0.14,0.09,0.01,0.05,0.78,0.11,0.81,0.03,0.48
0.83,0.21,0.76,0.28,0.11,0.10,0.59,0.69,0.65,0.03,0.90,0.51,0.64,0.11,0.61,0.37,0.45,0.33,0.67,0.62,0.68,0.55,0.58,0.11,1,0.47,0.40,0.18,0.27,0.55,0.19,0.88,0.20,0.27,0.80
0.41,0.06,0.48,0.14,0.03,0.11,0.37,0.33,0.33,0.03,0.45,0.27,0.35,0.01,0.38,0.21,0.25,0.13,0.39,0.33,0.36,0.31,0.32,0.01,0.47,1,0.26,0.09,0.24,0.31,0.12,0.44,0.12,0.15,0.45
0.45,0.05,0.42,0.11,0.05,0.22,0.31,0.35,0.44,0.01,0.43,0.33,0.34,0.14,0.35,0.25,0.30,0.09,0.28,0.32,0.31,0.26,0.31,0.14,0.40,0.26,1,0.06,0.10,0.25,0.15,0.49,0.13,0.22,0.40
0.20,0.06,0.20,0.11,0.16,0.04,0.16,0.18,0.17,0.01,0.22,0.17,0.18,0.09,0.14,0.10,0.09,0.08,0.24,0.16,0.19,0.12,0.15,0.09,0.18,0.09,0.06,1,0.03,0.13,0.09,0.18,0.06,0.13,0.24
0.23,0.20,0.25,0.17,0.00,-0.00,0.25,0.20,0.23,-0.04,0.26,0.17,0.20,0.01,0.28,0.12,0.16,0.19,0.24,0.28,0.25,0.25,0.22,0.01,0.27,0.24,0.10,0.03,1,0.26,0.10,0.26,0.05,0.17,0.26
0.53,0.29,0.47,0.15,0.01,0.11,0.39,0.48,0.63,0.03,0.61,0.41,0.41,0.05,0.43,0.29,0.34,0.56,0.64,0.48,0.77,0.99,0.49,0.05,0.55,0.31,0.25,0.13,0.26,1,0.15,0.53,0.14,0.18,0.55
0.19,0.13,0.19,0.04,-0.05,0.06,0.18,0.48,0.18,0.05,0.19,0.33,0.15,0.78,0.14,0.39,0.29,0.08,0.20,0.22,0.20,0.15,0.15,0.78,0.19,0.12,0.15,0.09,0.10,0.15,1,0.20,0.64,0.07,0.47
0.88,0.19,0.75,0.27,0.08,0.11,0.58,0.66,0.87,0.02,0.86,0.49,0.62,0.11,0.61,0.37,0.44,0.30,0.62,0.60,0.66,0.53,0.58,0.11,0.88,0.44,0.49,0.18,0.26,0.53,0.20,1,0.19,0.28,0.76
0.16,0.05,0.16,0.10,-0.05,0.05,0.09,0.50,0.14,0.04,0.18,0.37,0.11,0.81,0.15,0.37,0.28,0.09,0.17,0.23,0.17,0.14,0.08,0.81,0.20,0.12,0.13,0.06,0.05,0.14,0.64,0.19,1,-0.00,0.65
0.26,0.02,0.31,0.12,0.02,-0.03,0.26,0.21,0.22,-0.03,0.32,0.19,0.16,0.03,0.25,0.12,0.20,0.05,0.25,0.19,0.21,0.15,0.20,0.03,0.27,0.15,0.22,0.13,0.17,0.18,0.07,0.28,-0.00,1,0.26
0.72,0.21,0.71,0.25,0.04,0.10,0.56,0.80,0.62,0.07,0.81,0.61,0.56,0.48,0.59,0.51,0.51,0.31,0.65,0.62,0.67,0.54,0.52,0.48,0.80,0.45,0.40,0.24,0.26,0.55,0.47,0.76,0.65,0.26,1
