1,0.06,-0.00,0.07,0.00,0.00,0.10,0.07,0.07,0.07,0.11,0.10,0.12,0.39,0.05,0.02,0.03,0.09,0.07,0.10,0.12,0.12,0.06,0.09,0.08
0.06,1,0.18,0.19,0.29,0.06,0.26,0.02,0.23,0.13,0.41,0.36,0.49,0.49,0.44,0.04,0.18,0.50,0.25,0.50,0.42,0.50,0.10,0.53,0.11
-0.00,0.18,1,0.14,0.11,0.10,0.08,0.04,0.08,0.11,0.25,0.15,0.23,0.24,0.25,0.06,0.06,0.14,0.09,0.33,0.22,0.26,0.15,0.31,0.05
0.07,0.19,0.14,1,0.16,0.03,0.08,0.03,0.19,0.07,0.83,0.17,0.25,0.32,0.25,-0.02,0.06,0.25,0.05,0.32,0.64,0.33,0.03,0.33,0.07
0.00,0.29,0.11,0.16,1,0.09,0.29,0.09,0.24,-0.02,0.34,0.16,0.38,0.39,0.36,0.01,0.17,0.21,0.19,0.45,0.33,0.40,0.12,0.40,0.04
0.00,0.06,0.10,0.03,0.09,1,0.07,0.40,0.08,0.05,0.08,0.08,0.10,0.11,0.09,0.01,0.18,0.02,0.08,0.10,0.10,0.12,0.02,0.09,0.02
0.10,0.26,0.08,0.08,0.29,0.07,1,0.12,0.13,0.06,0.25,0.14,0.31,0.34,0.29,0.00,0.18,0.15,0.17,0.33,0.25,0.34,0.07,0.38,0.10
0.07,0.02,0.04,0.03,0.09,0.40,0.12,1,0.11,0.08,0.07,0.14,0.01,0.10,0.07,0.00,0.18,-0.02,0.01,0.05,0.04,0.08,0.03,0.07,-0.03
0.07,0.23,0.08,0.19,0.24,0.08,0.13,0.11,1,0.03,0.53,0.13,0.33,0.73,0.27,0.03,0.05,0.19,0.28,0.32,0.37,0.71,0.05,0.41,0.15
0.07,0.13,0.11,0.07,-0.02,0.05,0.06,0.08,0.03,1,0.11,0.00,0.11,0.11,0.06,0.04,0.06,0.14,0.10,0.13,0.13,0.09,0.00,0.09,0.04
0.11,0.41,0.25,0.83,0.34,0.08,0.25,0.07,0.53,0.11,1,0.28,0.57,0.74,0.50,0.02,0.17,0.32,0.25,0.69,0.78,0.74,0.12,0.69,0.17
0.10,0.36,0.15,0.17,0.16,0.08,0.14,0.14,0.13,0.00,0.28,1,0.29,0.31,0.28,0.02,0.15,0.27,0.15,0.27,0.28,0.29,0.10,0.32,0.05
0.12,0.49,0.23,0.25,0.38,0.10,0.31,0.01,0.33,0.11,0.57,0.29,1,0.69,0.53,0.05,0.19,0.28,0.72,0.70,0.80,0.73,0.14,0.72,0.22
0.39,0.49,0.24,0.32,0.39,0.11,0.34,0.10,0.73,0.11,0.74,0.31,0.69,1,0.57,0.06,0.21,0.31,0.40,0.72,0.65,0.92,0.16,0.78,0.20
0.05,0.44,0.25,0.25,0.36,0.09,0.29,0.07,0.27,0.06,0.50,0.28,0.53,0.57,1,0.09,0.17,0.21,0.30,0.61,0.50,0.56,0.14,0.62,0.13
0.02,0.04,0.06,-0.02,0.01,0.01,0.00,0.00,0.03,0.04,0.02,0.02,0.05,0.06,0.09,1,0.00,0.03,0.09,0.05,0.06,0.04,0.03,0.04,-0.01
0.03,0.18,0.06,0.06,0.17,0.18,0.18,0.18,0.05,0.06,0.17,0.15,0.19,0.21,0.17,0.00,1,0.11,0.09,0.24,0.17,0.21,0.05,0.25,0.04
0.09,0.50,0.14,0.25,0.21,0.02,0.15,-0.02,0.19,0.14,0.32,0.27,0.28,0.31,0.21,0.03,0.11,1,0.14,0.29,0.30,0.29,0.20,0.32,0.10
0.07,0.25,0.09,0.05,0.19,0.08,0.17,0.01,0.28,0.10,0.25,0.15,0.72,0.40,0.30,0.09,0.09,0.14,1,0.37,0.76,0.40,0.08,0.39,0.22
0.10,0.50,0.33,0.32,0.45,0.10,0.33,0.05,0.32,0.13,0.69,0.27,0.70,0.72,0.61,0.05,0.24,0.29,0.37,1,0.64,0.73,0.21,0.77,0.20
0.12,0.42,0.22,0.64,0.33,0.10,0.25,0.04,0.37,0.13,0.78,0.28,0.80,0.65,0.50,0.06,0.17,0.30,0.76,0.64,1,0.65,0.12,0.66,0.22
0.12,0.50,0.26,0.33,0.40,0.12,0.34,0.08,0.71,0.09,0.74,0.29,0.73,0.92,0.56,0.04,0.21,0.29,0.40,0.73,0.65,1,0.16,0.79,0.17
0.06,0.10,0.15,0.03,0.12,0.02,0.07,0.03,0.05,0.00,0.12,0.10,0.14,0.16,0.14,0.03,0.05,0.20,0.08,0.21,0.12,0.16,1,0.20,0.03
0.09,0.53,0.31,0.33,0.40,0.09,0.38,0.07,0.41,0.09,0.69,0.32,0.72,0.78,0.62,0.04,0.25,0.32,0.39,0.77,0.66,0.79,0.20,1,0.14
0.08,0.11,0.05,0.07,0.04,0.02,0.10,-0.03,0.15,0.04,0.17,0.05,0.22,0.20,0.13,-0.01,0.04,0.10,0.22,0.20,0.22,0.17,0.03,0.14,1
