1,N/A,0.17,0.12,0.20,N/A,N/A,0.35,0.28,0.23,0.36,0.20,0.07,0.34,0.33,0.14,0.30,0.17,0.03,0.08,0.11,0.36,0.02,-0.02,N/A,0.38,0.25,0.31,-0.01,N/A,0.32,0.05,0.33
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,N/A,1,0.09,0.18,N/A,N/A,0.46,0.12,0.14,0.18,0.07,0.09,0.20,0.20,0.07,0.19,0.14,0.07,-0.05,0.09,0.18,0.03,0.03,N/A,0.22,0.16,0.21,0.03,N/A,0.17,0.08,0.20
0.12,N/A,0.09,1,0.13,N/A,N/A,0.31,0.17,0.14,0.38,0.10,0.05,0.23,0.25,0.01,0.25,0.07,0.02,0.01,0.03,0.25,0.03,0.00,N/A,0.24,0.22,0.23,0.05,N/A,0.24,0.10,0.25
0.20,N/A,0.18,0.13,1,N/A,N/A,0.37,0.32,0.34,0.33,0.32,0.18,0.40,0.34,0.17,0.28,0.32,0.16,0.04,0.16,0.35,0.01,0.06,N/A,0.42,0.38,0.77,0.05,N/A,0.33,0.13,0.38
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,N/A,0.46,0.31,0.37,N/A,N/A,1,0.63,0.51,0.74,0.21,0.22,0.65,0.70,0.25,0.84,0.28,0.15,-0.02,0.26,0.82,0.19,0.07,N/A,0.83,0.57,0.60,0.21,N/A,0.76,0.30,0.78
0.28,N/A,0.12,0.17,0.32,N/A,N/A,0.63,1,0.44,0.55,0.23,0.21,0.57,0.59,0.23,0.59,0.28,0.16,0.04,0.21,0.62,0.17,0.07,N/A,0.73,0.53,0.52,0.16,N/A,0.58,0.23,0.62
0.23,N/A,0.14,0.14,0.34,N/A,N/A,0.51,0.44,1,0.46,0.23,0.21,0.55,0.55,0.25,0.42,0.23,0.13,0.05,0.27,0.56,0.13,0.07,N/A,0.62,0.45,0.40,0.14,N/A,0.50,0.20,0.57
