1,0.48,0.48,0.80,0.24,0.73,0.53,0.71,0.58,0.24,0.62,0.74,0.40,0.70,0.40
0.48,1,1.00,0.52,0.22,0.75,0.30,0.64,0.39,0.32,0.78,0.48,0.40,0.51,0.46
0.48,1.00,1,0.52,0.22,0.75,0.30,0.64,0.39,0.32,0.78,0.48,0.40,0.51,0.46
0.80,0.52,0.52,1,0.28,0.85,0.65,0.83,0.67,0.33,0.74,0.88,0.53,0.84,0.50
0.24,0.22,0.22,0.28,1,0.30,0.21,0.32,0.25,0.26,0.28,0.32,0.23,0.36,0.42
0.73,0.75,0.75,0.85,0.30,1,0.66,0.91,0.70,0.36,0.87,0.84,0.50,0.82,0.59
0.53,0.30,0.30,0.65,0.21,0.66,1,0.70,0.60,0.22,0.55,0.66,0.37,0.60,0.40
0.71,0.64,0.64,0.83,0.32,0.91,0.70,1,0.91,0.35,0.81,0.83,0.49,0.78,0.60
0.58,0.39,0.39,0.67,0.25,0.70,0.60,0.91,1,0.27,0.59,0.69,0.37,0.61,0.46
0.24,0.32,0.32,0.33,0.26,0.36,0.22,0.35,0.27,1,0.37,0.37,0.22,0.36,0.31
0.62,0.78,0.78,0.74,0.28,0.87,0.55,0.81,0.59,0.37,1,0.73,0.49,0.74,0.50
0.74,0.48,0.48,0.88,0.32,0.84,0.66,0.83,0.69,0.37,0.73,1,0.48,0.88,0.56
0.40,0.40,0.40,0.53,0.23,0.50,0.37,0.49,0.37,0.22,0.49,0.48,1,0.49,0.32
0.70,0.51,0.51,0.84,0.36,0.82,0.60,0.78,0.61,0.36,0.74,0.88,0.49,1,0.57
0.40,0.46,0.46,0.50,0.42,0.59,0.40,0.60,0.46,0.31,0.50,0.56,0.32,0.57,1
