1,0.50,0.57,0.73,0.62,0.75,0.87,0.79,0.80,0.80,0.32,0.39,0.72,0.10,0.12,0.83,0.33,0.55,0.09,0.35,0.53,0.21,0.86,0.50,0.49,0.79,0.21,0.71,0.60,0.77,0.09,0.11,0.86,0.12,0.82,0.35,0.23,0.14,0.78,0.60,0.91,0.82,0.45,0.06,0.74,0.15,0.32,0.70,0.14,0.16,0.35
0.50,1,0.30,0.50,0.31,0.50,0.55,0.48,0.53,0.53,0.14,0.15,0.39,0.06,0.07,0.56,0.13,0.29,0.07,0.21,0.47,0.07,0.51,0.24,0.29,0.49,0.10,0.41,0.35,0.49,0.03,0.02,0.52,0.13,0.51,0.18,0.11,0.07,0.45,0.28,0.59,0.45,0.32,0.14,0.40,0.05,0.19,0.44,0.13,0.05,0.20
0.57,0.30,1,0.45,0.57,0.53,0.63,0.52,0.60,0.58,0.34,0.35,0.62,0.07,0.06,0.59,0.23,0.41,0.16,0.28,0.30,0.16,0.43,0.52,0.45,0.49,0.24,0.51,0.40,0.52,0.11,0.06,0.53,0.09,0.55,0.26,0.16,0.13,0.64,0.39,0.55,0.62,0.34,0.06,0.59,0.08,0.31,0.39,0.11,0.17,0.34
0.73,0.50,0.45,1,0.48,0.68,0.73,0.71,0.71,0.70,0.18,0.28,0.63,0.09,0.05,0.75,0.21,0.47,0.07,0.21,0.57,0.21,0.66,0.40,0.43,0.70,0.12,0.82,0.48,0.65,0.03,0.08,0.71,0.10,0.72,0.25,0.21,0.08,0.67,0.45,0.78,0.65,0.35,0.08,0.61,0.18,0.30,0.64,0.10,0.14,0.30
0.62,0.31,0.57,0.48,1,0.64,0.70,0.60,0.66,0.62,0.38,0.52,0.60,0.05,0.13,0.66,0.32,0.51,0.15,0.32,0.41,0.28,0.45,0.50,0.60,0.54,0.20,0.55,0.42,0.60,0.09,0.16,0.59,0.12,0.62,0.30,0.28,0.11,0.68,0.50,0.59,0.64,0.35,0.07,0.66,0.03,0.36,0.45,0.09,0.22,0.49
0.75,0.50,0.53,0.68,0.64,1,0.83,0.77,0.83,0.79,0.30,0.40,0.71,0.08,0.05,0.86,0.27,0.55,0.11,0.30,0.51,0.20,0.63,0.43,0.50,0.71,0.16,0.63,0.57,0.94,0.07,0.08,0.78,0.11,0.80,0.35,0.23,0.13,0.72,0.50,0.80,0.69,0.46,0.09,0.66,0.10,0.37,0.62,0.09,0.17,0.36
0.87,0.55,0.63,0.73,0.70,0.83,1,0.81,0.92,0.87,0.37,0.44,0.80,0.11,0.08,0.93,0.33,0.59,0.16,0.35,0.59,0.28,0.76,0.53,0.58,0.78,0.20,0.71,0.61,0.79,0.10,0.11,0.85,0.12,0.84,0.33,0.30,0.14,0.83,0.61,0.90,0.82,0.52,0.08,0.78,0.12,0.40,0.68,0.13,0.19,0.40
0.79,0.48,0.52,0.71,0.60,0.77,0.81,1,0.79,0.78,0.27,0.32,0.71,0.06,0.09,0.82,0.25,0.51,0.10,0.28,0.51,0.20,0.70,0.46,0.47,0.83,0.16,0.65,0.57,0.74,0.04,0.07,0.77,0.21,0.82,0.29,0.23,0.11,0.77,0.53,0.84,0.74,0.42,0.04,0.66,0.13,0.32,0.66,0.09,0.14,0.36
0.80,0.53,0.60,0.71,0.66,0.83,0.92,0.79,1,0.88,0.33,0.39,0.77,0.09,0.09,0.95,0.30,0.55,0.14,0.35,0.59,0.26,0.66,0.49,0.55,0.74,0.17,0.68,0.61,0.77,0.07,0.09,0.80,0.12,0.83,0.34,0.30,0.12,0.80,0.55,0.85,0.75,0.54,0.10,0.75,0.13,0.40,0.67,0.09,0.16,0.37
0.80,0.53,0.58,0.70,0.62,0.79,0.87,0.78,0.88,1,0.32,0.35,0.73,0.08,0.07,0.90,0.30,0.55,0.14,0.33,0.57,0.24,0.68,0.45,0.50,0.75,0.16,0.64,0.58,0.74,0.09,0.07,0.79,0.09,0.81,0.32,0.24,0.12,0.76,0.52,0.84,0.73,0.51,0.08,0.69,0.18,0.35,0.64,0.10,0.13,0.33
0.32,0.14,0.34,0.18,0.38,0.30,0.37,0.27,0.33,0.32,1,0.29,0.29,0.04,-0.01,0.32,0.16,0.31,0.23,0.26,0.16,0.19,0.23,0.26,0.36,0.28,0.55,0.24,0.18,0.24,0.11,0.10,0.26,-0.02,0.28,0.23,0.13,0.13,0.36,0.24,0.31,0.33,0.34,0.02,0.36,0.01,0.33,0.24,0.08,0.29,0.26
0.39,0.15,0.35,0.28,0.52,0.40,0.44,0.32,0.39,0.35,0.29,1,0.41,0.08,0.22,0.40,0.36,0.33,0.08,0.23,0.20,0.21,0.25,0.39,0.55,0.29,0.15,0.35,0.25,0.33,0.06,0.15,0.33,0.11,0.34,0.34,0.24,0.12,0.44,0.45,0.35,0.43,0.25,0.06,0.39,0.05,0.33,0.33,0.05,0.19,0.53
0.72,0.39,0.62,0.63,0.60,0.71,0.80,0.71,0.77,0.73,0.29,0.41,1,0.20,0.19,0.78,0.38,0.50,0.21,0.28,0.45,0.20,0.59,0.51,0.49,0.66,0.19,0.64,0.54,0.66,0.07,0.12,0.70,0.12,0.72,0.30,0.23,0.15,0.74,0.66,0.74,0.72,0.43,0.05,0.66,0.12,0.36,0.56,0.12,0.17,0.35
0.10,0.06,0.07,0.09,0.05,0.08,0.11,0.06,0.09,0.08,0.04,0.08,0.20,1,0.20,0.10,0.35,0.05,0.14,0.04,0.06,0.03,0.15,0.11,0.04,0.06,0.02,0.09,0.10,0.10,0.02,0.04,0.11,-0.02,0.07,0.06,0.07,-0.01,0.12,0.49,0.13,0.15,0.05,0.03,0.15,0.00,0.06,0.07,0.48,-0.04,0.11
0.12,0.07,0.06,0.05,0.13,0.05,0.08,0.09,0.09,0.07,-0.01,0.22,0.19,0.20,1,0.10,0.42,0.06,0.05,0.03,0.09,0.03,0.07,0.16,0.08,0.09,0.02,0.08,0.03,0.05,0.23,0.48,0.07,0.01,0.08,0.10,0.03,0.03,0.14,0.46,0.10,0.15,0.01,-0.07,0.06,-0.00,0.10,0.06,0.09,-0.02,0.05
0.83,0.56,0.59,0.75,0.66,0.86,0.93,0.82,0.95,0.90,0.32,0.40,0.78,0.10,0.10,1,0.33,0.58,0.12,0.34,0.62,0.23,0.69,0.50,0.54,0.77,0.17,0.70,0.61,0.81,0.10,0.10,0.84,0.14,0.86,0.34,0.27,0.11,0.81,0.57,0.88,0.78,0.51,0.08,0.74,0.14,0.36,0.68,0.11,0.18,0.37
0.33,0.13,0.23,0.21,0.32,0.27,0.33,0.25,0.30,0.30,0.16,0.36,0.38,0.35,0.42,0.33,1,0.20,0.11,0.17,0.16,0.13,0.22,0.31,0.33,0.25,0.09,0.22,0.18,0.28,0.27,0.27,0.26,0.04,0.27,0.21,0.12,0.05,0.35,0.60,0.28,0.34,0.17,0.02,0.33,0.03,0.20,0.15,0.34,0.03,0.25
0.55,0.29,0.41,0.47,0.51,0.55,0.59,0.51,0.55,0.55,0.31,0.33,0.50,0.05,0.06,0.58,0.20,1,0.09,0.30,0.34,0.20,0.47,0.37,0.44,0.50,0.15,0.45,0.32,0.52,0.05,0.03,0.53,0.09,0.54,0.24,0.22,0.06,0.55,0.40,0.56,0.54,0.33,0.11,0.49,0.08,0.38,0.43,0.07,0.17,0.37
0.09,0.07,0.16,0.07,0.15,0.11,0.16,0.10,0.14,0.14,0.23,0.08,0.21,0.14,0.05,0.12,0.11,0.09,1,-0.00,0.04,0.07,0.07,0.14,0.18,0.12,0.22,0.11,0.14,0.10,0.02,-0.09,0.09,0.05,0.11,-0.01,0.07,0.22,0.16,0.24,0.12,0.13,0.07,-0.04,0.09,-0.03,0.12,0.03,0.09,0.09,0.09
0.35,0.21,0.28,0.21,0.32,0.30,0.35,0.28,0.35,0.33,0.26,0.23,0.28,0.04,0.03,0.34,0.17,0.30,-0.00,1,0.22,0.10,0.25,0.16,0.31,0.23,0.10,0.24,0.18,0.26,0.09,0.07,0.26,0.05,0.25,0.16,0.02,0.04,0.29,0.18,0.31,0.27,0.22,0.05,0.37,0.08,0.30,0.28,0.07,0.13,0.24
0.53,0.47,0.30,0.57,0.41,0.51,0.59,0.51,0.59,0.57,0.16,0.20,0.45,0.06,0.09,0.62,0.16,0.34,0.04,0.22,1,0.12,0.45,0.33,0.31,0.53,0.05,0.52,0.35,0.49,0.07,0.22,0.52,0.05,0.55,0.18,0.21,0.08,0.53,0.33,0.58,0.50,0.28,0.07,0.49,0.08,0.25,0.46,0.06,0.13,0.21
0.21,0.07,0.16,0.21,0.28,0.20,0.28,0.20,0.26,0.24,0.19,0.21,0.20,0.03,0.03,0.23,0.13,0.20,0.07,0.10,0.12,1,0.14,0.14,0.28,0.18,0.06,0.27,0.16,0.18,0.01,0.08,0.16,0.03,0.18,0.16,0.27,-0.01,0.21,0.23,0.20,0.19,0.15,0.01,0.25,0.07,0.36,0.16,0.07,0.06,0.11
0.86,0.51,0.43,0.66,0.45,0.63,0.76,0.70,0.66,0.68,0.23,0.25,0.59,0.15,0.07,0.69,0.22,0.47,0.07,0.25,0.45,0.14,1,0.38,0.34,0.78,0.18,0.57,0.49,0.72,0.01,0.07,0.85,0.10,0.74,0.23,0.20,0.13,0.66,0.55,0.91,0.76,0.37,0.03,0.58,0.10,0.24,0.63,0.17,0.15,0.26
0.50,0.24,0.52,0.40,0.50,0.43,0.53,0.46,0.49,0.45,0.26,0.39,0.51,0.11,0.16,0.50,0.31,0.37,0.14,0.16,0.33,0.14,0.38,1,0.35,0.48,0.20,0.40,0.31,0.42,0.10,0.03,0.45,0.13,0.48,0.30,0.26,0.13,0.84,0.47,0.45,0.85,0.26,0.04,0.52,0.02,0.26,0.37,0.13,0.21,0.31
