1,0.36,0.20,0.47,0.25,0.16,0.30,0.86,0.36,0.50,0.10,0.87,0.17,0.16,0.15,0.32,0.62,0.03,0.28,0.85,0.38,0.58,0.17,0.81,0.28,0.57,0.00,0.88,0.22,0.40,0.03,0.14,0.59,0.04,0.19,0.74,0.25,0.22,0.92,0.08,0.84,0.75,0.84,0.16,0.07,0.84,0.12,0.21,0.71,0.91,0.25,0.98,0.20
0.36,1,0.11,0.32,0.29,0.02,0.16,0.31,0.46,0.27,0.08,0.29,0.08,0.05,0.14,0.23,0.46,0.11,0.09,0.34,0.30,0.40,0.04,0.47,0.20,0.45,0.03,0.39,0.27,0.31,-0.01,0.07,0.39,0.11,0.08,0.28,0.12,0.25,0.38,0.05,0.44,0.51,0.46,0.09,0.01,0.35,-0.06,0.14,0.51,0.36,0.09,0.36,0.18
0.20,0.11,1,0.19,0.01,-0.02,0.18,0.17,0.15,0.21,0.25,0.20,0.04,0.02,-0.01,0.00,0.16,0.06,0.11,0.15,0.12,0.11,-0.02,0.20,0.03,0.15,0.05,0.17,0.13,0.24,0.06,0.07,0.21,-0.03,0.03,0.16,0.03,0.09,0.21,0.04,0.19,0.21,0.20,0.16,0.05,0.15,-0.00,0.09,0.19,0.18,0.11,0.21,0.02
0.47,0.32,0.19,1,0.23,0.06,0.49,0.49,0.38,0.47,0.18,0.37,0.15,0.30,0.20,0.22,0.54,0.16,0.52,0.43,0.56,0.45,0.13,0.59,0.23,0.54,0.12,0.44,0.32,0.53,0.07,0.14,0.31,0.01,0.28,0.41,0.16,0.19,0.45,0.02,0.59,0.62,0.55,0.14,0.03,0.43,0.10,0.45,0.66,0.48,0.51,0.47,0.30
0.25,0.29,0.01,0.23,1,0.05,0.14,0.19,0.24,0.20,0.05,0.20,0.20,0.03,0.12,0.11,0.34,0.05,0.07,0.23,0.28,0.25,0.03,0.32,0.12,0.28,0.13,0.31,0.25,0.26,-0.01,0.03,0.15,0.19,0.01,0.20,0.23,0.18,0.27,0.14,0.31,0.34,0.33,0.04,0.01,0.27,0.15,0.15,0.35,0.23,0.06,0.25,0.13
0.16,0.02,-0.02,0.06,0.05,1,-0.03,0.14,-0.00,0.10,-0.11,0.14,0.02,0.00,0.07,0.03,0.10,0.01,-0.00,0.18,0.04,0.02,-0.00,0.13,0.03,0.02,0.09,0.13,-0.04,0.09,0.09,0.02,0.05,-0.10,0.09,0.13,0.05,-0.00,0.14,0.10,0.14,0.12,0.13,0.03,0.08,0.15,-0.00,0.03,0.10,0.12,0.11,0.15,0.11
0.30,0.16,0.18,0.49,0.14,-0.03,1,0.33,0.24,0.31,0.12,0.22,0.27,0.34,0.17,0.13,0.43,0.23,0.33,0.26,0.39,0.34,0.15,0.42,0.16,0.44,0.00,0.28,0.43,0.44,0.04,0.04,0.15,0.01,0.23,0.28,0.12,0.13,0.30,0.02,0.43,0.44,0.37,0.06,0.06,0.28,0.08,0.25,0.45,0.32,0.31,0.30,0.14
0.86,0.31,0.17,0.49,0.19,0.14,0.33,1,0.33,0.43,0.09,0.75,0.17,0.16,0.15,0.22,0.54,0.00,0.26,0.76,0.36,0.48,0.15,0.72,0.19,0.50,-0.02,0.80,0.19,0.37,0.02,0.19,0.50,-0.03,0.18,0.81,0.21,0.14,0.79,0.07,0.87,0.67,0.74,0.14,0.09,0.78,0.14,0.21,0.61,0.76,0.21,0.85,0.16
0.36,0.46,0.15,0.38,0.24,-0.00,0.24,0.33,1,0.28,0.09,0.27,0.12,0.08,0.08,0.15,0.46,0.03,0.14,0.35,0.41,0.42,0.05,0.49,0.13,0.44,0.07,0.38,0.18,0.33,0.01,0.08,0.27,0.16,0.12,0.34,0.16,0.29,0.36,0.03,0.45,0.55,0.46,0.11,0.02,0.39,0.05,0.19,0.52,0.37,0.16,0.36,0.09
0.50,0.27,0.21,0.47,0.20,0.10,0.31,0.43,0.28,1,0.16,0.40,0.20,0.17,0.19,0.28,0.60,0.14,0.30,0.43,0.47,0.51,0.13,0.64,0.29,0.52,0.11,0.48,0.24,0.41,0.10,0.11,0.36,0.08,0.14,0.50,0.14,0.18,0.51,0.04,0.59,0.62,0.58,0.16,0.08,0.54,0.06,0.33,0.64,0.48,0.32,0.49,0.21
0.10,0.08,0.25,0.18,0.05,-0.11,0.12,0.09,0.09,0.16,1,0.07,0.04,0.16,0.18,0.01,0.11,0.13,0.13,0.07,0.16,0.09,-0.02,0.15,0.01,0.11,-0.01,0.12,0.07,0.11,0.10,0.04,0.04,0.06,0.06,0.11,-0.02,0.04,0.09,0.05,0.11,0.16,0.14,0.34,-0.05,0.10,0.02,0.11,0.16,0.11,0.10,0.10,0.08
