1,-0.02,-0.00,0.21,0.20,0.34,0.26,0.02,0.14,0.16,0.32,0.39,-0.02,0.10,0.38,0.35,-0.03
-0.02,1,0.05,0.02,0.04,0.11,0.03,-0.02,-0.05,0.10,0.38,0.05,-0.05,-0.07,0.08,0.08,-0.03
-0.00,0.05,1,0.05,0.01,0.32,0.02,0.01,-0.00,0.04,0.09,0.01,0.01,0.00,0.04,0.08,0.00
0.21,0.02,0.05,1,0.19,0.40,0.20,0.05,0.15,0.22,0.33,0.25,0.02,-0.05,0.29,0.26,-0.04
0.20,0.04,0.01,0.19,1,0.27,0.09,0.12,0.09,0.10,0.24,0.19,0.02,-0.00,0.11,0.22,-0.00
0.34,0.11,0.32,0.40,0.27,1,0.27,0.18,0.35,0.36,0.61,0.58,0.06,0.07,0.38,0.42,0.07
0.26,0.03,0.02,0.20,0.09,0.27,1,0.09,0.10,0.11,0.26,0.22,-0.00,0.02,0.15,0.25,0.03
0.02,-0.02,0.01,0.05,0.12,0.18,0.09,1,0.05,0.09,0.13,0.11,0.01,0.01,0.08,0.09,-0.03
0.14,-0.05,-0.00,0.15,0.09,0.35,0.10,0.05,1,0.28,0.25,0.28,0.07,0.06,0.22,0.27,-0.02
0.16,0.10,0.04,0.22,0.10,0.36,0.11,0.09,0.28,1,0.35,0.26,0.02,0.03,0.19,0.27,0.05
0.32,0.38,0.09,0.33,0.24,0.61,0.26,0.13,0.25,0.35,1,0.38,-0.02,0.07,0.46,0.44,0.06
0.39,0.05,0.01,0.25,0.19,0.58,0.22,0.11,0.28,0.26,0.38,1,-0.00,0.09,0.33,0.34,0.02
-0.02,-0.05,0.01,0.02,0.02,0.06,-0.00,0.01,0.07,0.02,-0.02,-0.00,1,-0.07,0.00,0.03,-0.08
0.10,-0.07,0.00,-0.05,-0.00,0.07,0.02,0.01,0.06,0.03,0.07,0.09,-0.07,1,0.11,0.15,-0.07
0.38,0.08,0.04,0.29,0.11,0.38,0.15,0.08,0.22,0.19,0.46,0.33,0.00,0.11,1,0.39,-0.00
0.35,0.08,0.08,0.26,0.22,0.42,0.25,0.09,0.27,0.27,0.44,0.34,0.03,0.15,0.39,1,0.01
-0.03,-0.03,0.00,-0.04,-0.00,0.07,0.03,-0.03,-0.02,0.05,0.06,0.02,-0.08,-0.07,-0.00,0.01,1
