1,0.08,0.24,0.08,0.22,0.02,0.23,0.11,0.07,0.10,0.19,0.03,0.17,0.02,0.16,0.07,0.06,0.08,0.24,0.10,0.09,0.09,0.21,0.18,0.03,0.11,0.14,0.15,0.13,0.05,0.15,0.23,0.11,0.17,0.08,0.10,0.19,-0.02,0.00
0.08,1,0.53,0.09,0.38,-0.00,0.51,0.19,0.29,0.12,0.29,0.06,0.12,0.22,0.14,0.12,0.08,0.20,0.26,0.07,0.33,0.17,0.40,0.51,0.11,0.15,0.41,0.92,0.17,0.03,0.14,0.54,0.48,0.12,0.06,0.12,0.36,0.14,0.07
0.24,0.53,1,0.19,0.73,0.01,0.87,0.39,0.51,0.32,0.62,0.19,0.34,0.27,0.40,0.22,0.21,0.36,0.52,0.14,0.49,0.26,0.75,0.89,0.25,0.36,0.70,0.77,0.33,0.19,0.37,0.93,0.74,0.36,0.21,0.29,0.68,0.27,0.14
0.08,0.09,0.19,1,0.22,0.01,0.21,0.06,0.07,0.27,0.24,0.19,0.15,0.06,0.15,0.92,0.09,0.04,0.19,-0.00,0.14,0.17,0.13,0.17,0.06,0.13,0.24,0.16,0.13,0.01,0.15,0.20,0.21,0.16,0.11,0.05,0.23,0.06,0.01
0.22,0.38,0.73,0.22,1,0.06,0.78,0.36,0.39,0.27,0.86,0.15,0.44,0.25,0.46,0.26,0.20,0.32,0.45,0.11,0.34,0.25,0.65,0.71,0.26,0.42,0.58,0.60,0.38,0.13,0.46,0.78,0.59,0.46,0.24,0.43,0.59,0.23,0.12
0.02,-0.00,0.01,0.01,0.06,1,0.01,0.01,0.01,0.03,0.08,0.03,0.02,0.07,0.02,0.02,-0.01,0.02,0.01,0.01,0.02,0.00,0.06,0.04,0.02,-0.00,0.04,0.01,0.03,-0.01,0.04,0.02,0.02,0.02,-0.00,-0.00,0.02,0.03,0.01
0.23,0.51,0.87,0.21,0.78,0.01,1,0.40,0.46,0.29,0.68,0.17,0.62,0.28,0.61,0.23,0.22,0.33,0.50,0.14,0.44,0.31,0.74,0.83,0.24,0.53,0.68,0.73,0.35,0.16,0.64,0.97,0.68,0.66,0.27,0.32,0.69,0.26,0.15
0.11,0.19,0.39,0.06,0.36,0.01,0.40,1,0.23,0.12,0.35,0.09,0.23,0.09,0.23,0.08,0.12,0.21,0.28,0.08,0.25,0.19,0.36,0.38,0.22,0.28,0.32,0.32,0.14,-0.04,0.26,0.41,0.29,0.23,0.09,0.30,0.28,0.12,0.13
0.07,0.29,0.51,0.07,0.39,0.01,0.46,0.23,1,0.15,0.30,0.09,0.16,0.19,0.16,0.12,0.03,0.25,0.28,0.13,0.37,0.09,0.45,0.52,0.15,0.15,0.38,0.43,0.18,0.12,0.11,0.52,0.46,0.14,0.10,0.12,0.34,0.10,0.04
0.10,0.12,0.32,0.27,0.27,0.03,0.29,0.12,0.15,1,0.23,0.79,0.13,0.13,0.21,0.29,0.09,0.13,0.23,-0.04,0.16,0.13,0.25,0.32,0.10,0.14,0.67,0.22,0.07,0.09,0.16,0.31,0.28,0.15,0.03,0.11,0.34,0.11,-0.03
