1,0.05,0.23,0.32,0.27,0.11,0.27,0.04,0.18,0.00,0.16,0.19,0.07,0.14,0.01,0.29,0.21,0.09,0.22,0.12,0.27,0.37,0.21,0.02,0.18,0.27,0.08,0.06,0.19,0.39,0.75,0.16,-0.07,0.06,0.17,0.12,0.09,0.24,0.27,0.18,0.18,-0.01,0.36,0.24,0.07,0.09,0.40,0.00,0.27,0.15,0.08,0.41,0.36,0.03,N/A,0.29,0.02,-0.00,0.24
0.05,1,0.05,0.58,0.17,0.00,0.24,0.00,0.09,0.08,0.68,0.03,0.07,0.04,-0.05,0.18,0.08,0.04,0.04,0.13,0.21,0.12,0.16,-0.03,0.07,0.07,0.05,0.09,0.07,0.24,0.13,0.10,0.08,0.01,0.03,0.05,-0.02,0.24,0.16,0.11,0.09,0.03,0.20,0.08,0.07,0.08,0.22,0.06,0.03,0.03,0.08,0.21,0.23,-0.05,N/A,0.74,-0.03,0.11,0.15
0.23,0.05,1,0.27,0.13,0.03,0.26,0.03,0.11,-0.00,0.12,0.05,0.05,0.21,0.14,0.24,0.16,0.17,0.27,0.12,0.23,0.30,0.23,0.15,0.19,0.23,0.27,-0.05,0.30,0.26,0.26,0.27,0.05,0.17,0.37,0.09,0.10,0.15,0.23,0.07,0.13,0.11,0.34,0.19,0.25,0.11,0.30,-0.00,0.10,0.14,0.25,0.35,0.38,0.09,N/A,0.21,0.15,0.10,0.15
0.32,0.58,0.27,1,0.34,0.02,0.61,0.05,0.34,0.13,0.53,0.16,0.15,0.29,0.05,0.60,0.43,0.20,0.29,0.23,0.60,0.37,0.32,0.12,0.23,0.29,0.13,0.08,0.33,0.67,0.64,0.44,0.13,0.02,0.29,0.24,0.04,0.36,0.34,0.29,0.24,0.06,0.63,0.46,0.28,0.21,0.77,0.04,0.26,0.32,0.23,0.70,0.78,0.07,N/A,0.84,0.12,0.10,0.46
0.27,0.17,0.13,0.34,1,-0.02,0.29,0.18,0.18,-0.01,0.35,0.12,0.08,0.16,0.08,0.32,0.25,0.15,0.15,0.13,0.23,0.29,0.24,0.15,0.28,0.24,0.01,0.06,0.27,0.82,0.37,0.14,0.14,-0.00,0.25,0.14,0.16,0.28,0.29,0.18,0.33,-0.05,0.40,0.21,0.13,0.10,0.36,-0.02,0.42,0.14,0.09,0.42,0.37,0.10,N/A,0.31,0.15,0.10,0.17
0.11,0.00,0.03,0.02,-0.02,1,0.02,-0.03,0.03,0.05,0.00,-0.01,0.01,-0.02,0.03,0.07,0.02,0.09,0.02,-0.04,0.04,0.00,0.01,-0.03,0.02,-0.02,0.00,0.01,0.26,0.03,0.11,0.00,0.01,0.03,0.06,0.00,0.02,0.05,-0.03,0.03,0.00,-0.00,0.04,0.25,0.03,0.12,0.07,-0.02,0.02,0.34,-0.06,0.08,0.08,0.01,N/A,0.06,-0.03,0.02,0.06
0.27,0.24,0.26,0.61,0.29,0.02,1,0.07,0.29,0.05,0.31,0.18,0.20,0.28,0.12,0.45,0.42,0.21,0.21,0.19,0.48,0.39,0.28,0.13,0.25,0.22,0.03,0.00,0.33,0.56,0.52,0.35,0.17,0.08,0.33,0.28,0.11,0.32,0.33,0.22,0.21,0.01,0.60,0.34,0.24,0.17,0.80,0.00,0.22,0.20,0.28,0.58,0.66,0.09,N/A,0.53,0.13,0.07,0.48
0.04,0.00,0.03,0.05,0.18,-0.03,0.07,1,-0.02,-0.01,0.01,-0.01,0.07,0.00,0.03,0.04,0.09,-0.00,0.04,0.02,-0.01,0.14,0.21,0.07,0.01,0.05,0.04,-0.04,0.13,0.13,0.05,-0.00,-0.00,0.00,0.02,0.04,-0.03,-0.02,0.09,-0.07,0.01,-0.04,0.08,0.00,-0.04,0.01,0.06,0.00,0.02,-0.01,0.03,0.17,0.06,0.10,N/A,0.01,0.07,0.13,0.02
0.18,0.09,0.11,0.34,0.18,0.03,0.29,-0.02,1,0.06,0.18,0.11,0.03,0.13,0.10,0.23,0.16,0.17,0.14,0.10,0.20,0.20,0.13,0.13,0.19,0.23,0.02,0.04,0.23,0.32,0.29,0.20,0.08,0.04,0.19,0.22,0.17,0.18,0.23,0.11,0.18,-0.05,0.40,0.23,0.26,0.04,0.34,0.03,0.20,0.14,0.10,0.36,0.41,0.16,N/A,0.27,0.13,0.12,0.17
0.00,0.08,-0.00,0.13,-0.01,0.05,0.05,-0.01,0.06,1,0.07,0.03,0.07,0.06,-0.13,0.13,0.08,0.02,-0.03,0.00,-0.00,0.02,0.03,0.01,0.04,-0.03,-0.03,-0.02,0.06,0.07,0.07,0.01,0.00,0.04,0.09,0.06,-0.08,0.03,0.15,0.02,0.02,0.03,0.10,0.08,0.02,0.17,0.12,0.05,0.04,0.07,-0.03,0.08,0.12,0.06,N/A,0.13,0.01,0.07,0.03
