1,0.13,0.59,0.52,0.20,0.50,0.21,0.59,0.31,0.54,0.60,0.51,0.51,0.33,0.60,0.57,0.39,0.50,0.27,0.58,0.46,0.56,0.58,0.59,0.39,0.61,0.28,0.25,0.57,0.33
0.13,1,0.11,0.05,0.05,0.05,0.00,0.07,0.11,0.07,0.09,0.07,0.08,0.06,0.07,0.06,0.10,0.03,0.06,0.10,0.06,0.07,0.08,0.11,0.05,0.09,0.02,0.07,0.09,0.06
0.59,0.11,1,0.74,0.36,0.80,0.38,0.91,0.43,0.80,0.88,0.78,0.79,0.46,0.86,0.86,0.65,0.82,0.45,0.89,0.72,0.89,0.94,0.90,0.59,0.89,0.43,0.40,0.86,0.46
0.52,0.05,0.74,1,0.36,0.64,0.30,0.75,0.36,0.72,0.76,0.67,0.67,0.32,0.94,0.73,0.44,0.65,0.41,0.71,0.64,0.73,0.75,0.75,0.53,0.78,0.38,0.34,0.72,0.32
0.20,0.05,0.36,0.36,1,0.42,0.25,0.41,0.11,0.38,0.39,0.33,0.28,0.15,0.40,0.36,0.28,0.41,0.15,0.35,0.34,0.39,0.39,0.37,0.18,0.40,0.29,0.18,0.39,0.15
0.50,0.05,0.80,0.64,0.42,1,0.38,0.92,0.32,0.69,0.75,0.62,0.58,0.38,0.71,0.70,0.76,0.98,0.42,0.79,0.61,0.88,0.87,0.72,0.40,0.74,0.41,0.38,0.69,0.38
0.21,0.00,0.38,0.30,0.25,0.38,1,0.41,0.15,0.38,0.39,0.30,0.44,0.16,0.37,0.36,0.28,0.39,0.10,0.41,0.43,0.40,0.42,0.45,0.41,0.35,0.20,0.17,0.38,0.16
0.59,0.07,0.91,0.75,0.41,0.92,0.41,1,0.39,0.80,0.89,0.78,0.75,0.41,0.85,0.84,0.67,0.92,0.45,0.87,0.73,0.94,0.94,0.89,0.53,0.89,0.45,0.40,0.84,0.41
0.31,0.11,0.43,0.36,0.11,0.32,0.15,0.39,1,0.39,0.42,0.32,0.39,0.31,0.41,0.42,0.14,0.33,0.25,0.37,0.36,0.42,0.42,0.40,0.36,0.41,0.12,0.11,0.40,0.31
0.54,0.07,0.80,0.72,0.38,0.69,0.38,0.80,0.39,1,0.88,0.75,0.70,0.34,0.83,0.91,0.49,0.70,0.33,0.80,0.72,0.78,0.83,0.83,0.52,0.87,0.49,0.37,0.96,0.34
0.60,0.09,0.88,0.76,0.39,0.75,0.39,0.89,0.42,0.88,1,0.83,0.76,0.39,0.88,0.90,0.52,0.77,0.41,0.85,0.75,0.87,0.89,0.91,0.56,0.96,0.46,0.35,0.91,0.39
0.51,0.07,0.78,0.67,0.33,0.62,0.30,0.78,0.32,0.75,0.83,1,0.72,0.32,0.78,0.78,0.41,0.63,0.33,0.73,0.67,0.76,0.75,0.82,0.53,0.83,0.43,0.32,0.81,0.32
0.51,0.08,0.79,0.67,0.28,0.58,0.44,0.75,0.39,0.70,0.76,0.72,1,0.33,0.76,0.74,0.42,0.59,0.35,0.73,0.67,0.75,0.75,0.83,0.89,0.77,0.37,0.53,0.75,0.33
0.33,0.06,0.46,0.32,0.15,0.38,0.16,0.41,0.31,0.34,0.39,0.32,0.33,1,0.38,0.41,0.37,0.40,0.26,0.48,0.23,0.42,0.43,0.40,0.28,0.41,0.17,0.13,0.38,1.00
0.60,0.07,0.86,0.94,0.40,0.71,0.37,0.85,0.41,0.83,0.88,0.78,0.76,0.38,1,0.85,0.48,0.72,0.43,0.82,0.74,0.83,0.86,0.88,0.59,0.90,0.44,0.35,0.86,0.38
0.57,0.06,0.86,0.73,0.36,0.70,0.36,0.84,0.42,0.91,0.90,0.78,0.74,0.41,0.85,1,0.50,0.72,0.41,0.82,0.71,0.83,0.85,0.87,0.55,0.90,0.49,0.35,0.95,0.41
0.39,0.10,0.65,0.44,0.28,0.76,0.28,0.67,0.14,0.49,0.52,0.41,0.42,0.37,0.48,0.50,1,0.76,0.34,0.69,0.35,0.62,0.61,0.50,0.27,0.52,0.38,0.38,0.48,0.37
0.50,0.03,0.82,0.65,0.41,0.98,0.39,0.92,0.33,0.70,0.77,0.63,0.59,0.40,0.72,0.72,0.76,1,0.42,0.80,0.62,0.87,0.87,0.73,0.40,0.76,0.40,0.38,0.71,0.40
0.27,0.06,0.45,0.41,0.15,0.42,0.10,0.45,0.25,0.33,0.41,0.33,0.35,0.26,0.43,0.41,0.34,0.42,1,0.44,0.31,0.43,0.44,0.41,0.28,0.41,0.17,0.15,0.37,0.26
0.58,0.10,0.89,0.71,0.35,0.79,0.41,0.87,0.37,0.80,0.85,0.73,0.73,0.48,0.82,0.82,0.69,0.80,0.44,1,0.67,0.84,0.93,0.84,0.54,0.85,0.43,0.39,0.83,0.48
