1,0.28,0.48,N/A,0.90,0.87,0.25,0.14,0.56,0.86,0.48,0.47,0.41,0.37,0.37,0.25,0.43,0.18,N/A,0.60,0.91,N/A,0.91,0.58,0.64,0.40,0.56,0.55
0.28,1,0.10,N/A,0.28,0.25,0.02,0.05,0.21,0.25,0.22,0.71,0.18,0.03,0.15,0.05,0.18,0.01,N/A,0.22,0.33,N/A,0.32,0.20,0.13,0.05,0.23,0.22
0.48,0.10,1,N/A,0.46,0.48,0.14,0.13,0.28,0.39,0.30,0.29,0.21,0.20,0.18,0.13,0.21,0.13,N/A,0.32,0.47,N/A,0.49,0.29,0.28,0.28,0.30,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.90,0.28,0.46,N/A,1,0.85,0.22,0.15,0.54,0.78,0.39,0.47,0.40,0.24,0.39,0.23,0.41,0.15,N/A,0.58,0.82,N/A,0.85,0.55,0.62,0.38,0.54,0.50
0.87,0.25,0.48,N/A,0.85,1,0.25,0.20,0.58,0.72,0.32,0.46,0.43,0.30,0.37,0.19,0.43,0.20,N/A,0.60,0.72,N/A,0.81,0.58,0.66,0.39,0.55,0.46
0.25,0.02,0.14,N/A,0.22,0.25,1,0.05,0.15,0.20,0.27,0.27,0.11,-0.02,0.09,0.31,0.11,0.09,N/A,0.15,0.24,N/A,0.24,0.13,0.25,0.24,0.08,0.13
0.14,0.05,0.13,N/A,0.15,0.20,0.05,1,0.04,0.16,0.01,0.04,0.01,-0.01,0.08,-0.07,0.01,0.14,N/A,0.05,0.13,N/A,0.10,0.03,0.08,0.08,0.09,0.01
0.56,0.21,0.28,N/A,0.54,0.58,0.15,0.04,1,0.46,0.24,0.31,0.98,0.15,0.17,0.11,0.98,0.19,N/A,0.95,0.52,N/A,0.56,0.98,0.37,0.23,0.45,0.95
0.86,0.25,0.39,N/A,0.78,0.72,0.20,0.16,0.46,1,0.50,0.40,0.34,0.19,0.38,0.22,0.35,0.10,N/A,0.50,0.83,N/A,0.81,0.47,0.49,0.37,0.49,0.49
0.48,0.22,0.30,N/A,0.39,0.32,0.27,0.01,0.24,0.50,1,0.40,0.21,0.08,0.14,0.33,0.22,0.09,N/A,0.30,0.53,N/A,0.48,0.26,0.25,0.36,0.20,0.34
0.47,0.71,0.29,N/A,0.47,0.46,0.27,0.04,0.31,0.40,0.40,1,0.25,0.12,0.27,0.16,0.25,0.11,N/A,0.33,0.47,N/A,0.48,0.30,0.29,0.25,0.31,0.30
0.41,0.18,0.21,N/A,0.40,0.43,0.11,0.01,0.98,0.34,0.21,0.25,1,0.11,0.10,0.08,1.00,0.17,N/A,0.92,0.41,N/A,0.44,0.96,0.24,0.17,0.37,0.97
0.37,0.03,0.20,N/A,0.24,0.30,-0.02,-0.01,0.15,0.19,0.08,0.12,0.11,1,0.11,-0.02,0.12,0.04,N/A,0.17,0.23,N/A,0.25,0.18,0.17,0.16,0.15,0.13
0.37,0.15,0.18,N/A,0.39,0.37,0.09,0.08,0.17,0.38,0.14,0.27,0.10,0.11,1,0.03,0.10,0.01,N/A,0.19,0.34,N/A,0.34,0.17,0.28,0.15,0.19,0.13
0.25,0.05,0.13,N/A,0.23,0.19,0.31,-0.07,0.11,0.22,0.33,0.16,0.08,-0.02,0.03,1,0.08,0.03,N/A,0.13,0.24,N/A,0.26,0.11,0.20,0.42,0.13,0.14
0.43,0.18,0.21,N/A,0.41,0.43,0.11,0.01,0.98,0.35,0.22,0.25,1.00,0.12,0.10,0.08,1,0.18,N/A,0.92,0.42,N/A,0.45,0.96,0.24,0.16,0.38,0.97
0.18,0.01,0.13,N/A,0.15,0.20,0.09,0.14,0.19,0.10,0.09,0.11,0.17,0.04,0.01,0.03,0.18,1,N/A,0.16,0.14,N/A,0.16,0.20,0.12,0.20,0.05,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.60,0.22,0.32,N/A,0.58,0.60,0.15,0.05,0.95,0.50,0.30,0.33,0.92,0.17,0.19,0.13,0.92,0.16,N/A,1,0.57,N/A,0.60,0.95,0.40,0.23,0.52,0.91
