N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.58,0.35,N/A,0.39,0.21,N/A,N/A,0.28,0.37,-0.01,0.50,0.56,0.10,0.56,0.41,0.10,0.58,0.37,0.59,0.33,0.25,0.37,0.28,0.26,0.22,N/A,N/A,N/A,0.37,N/A,0.12,0.61,0.07,0.49,0.19,0.18,0.56,0.27,0.10,0.09,0.26,0.10,0.47,0.36,0.25,0.39,0.45,0.08,0.45,0.08,0.37,0.15,0.58
N/A,0.58,1,0.51,N/A,0.61,0.27,N/A,N/A,0.30,0.57,0.05,0.79,0.84,0.14,0.80,0.46,0.14,0.88,0.46,0.85,0.46,0.29,0.42,0.43,0.40,0.36,N/A,N/A,N/A,0.45,N/A,0.11,0.91,0.06,0.84,0.18,0.19,0.82,0.31,0.14,0.17,0.41,0.12,0.76,0.59,0.32,0.41,0.68,0.16,0.70,0.12,0.42,0.14,0.80
N/A,0.35,0.51,1,N/A,0.51,0.26,N/A,N/A,0.21,0.38,0.03,0.54,0.62,0.03,0.60,0.46,0.13,0.52,0.44,0.60,0.37,0.34,0.20,0.36,0.39,0.22,N/A,N/A,N/A,0.24,N/A,0.11,0.63,0.02,0.46,0.18,0.17,0.56,0.18,0.12,0.13,0.31,0.09,0.51,0.34,0.36,0.41,0.46,0.11,0.45,0.10,0.20,0.21,0.63
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.39,0.61,0.51,N/A,1,0.29,N/A,N/A,0.28,0.45,0.14,0.85,0.71,-0.02,0.65,0.60,0.18,0.60,0.67,0.67,0.61,0.38,0.26,0.41,0.38,0.39,N/A,N/A,N/A,0.26,N/A,0.19,0.71,0.10,0.52,0.32,0.28,0.66,0.24,0.15,0.18,0.43,0.11,0.58,0.45,0.36,0.44,0.48,0.20,0.45,0.17,0.26,0.22,0.71
N/A,0.21,0.27,0.26,N/A,0.29,1,N/A,N/A,0.06,0.24,0.03,0.29,0.34,0.07,0.29,0.22,0.07,0.26,0.29,0.31,0.27,0.15,0.07,0.31,0.27,0.12,N/A,N/A,N/A,0.13,N/A,0.09,0.33,0.09,0.22,0.07,0.12,0.30,0.09,0.07,0.14,0.22,0.05,0.25,0.25,0.29,0.22,0.20,0.07,0.33,-0.01,0.07,0.07,0.39
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.28,0.30,0.21,N/A,0.28,0.06,N/A,N/A,1,0.19,-0.00,0.35,0.35,0.02,0.34,0.18,0.02,0.31,0.23,0.35,0.17,0.18,0.24,0.15,0.04,0.24,N/A,N/A,N/A,0.16,N/A,0.02,0.37,0.08,0.25,0.12,0.24,0.35,0.24,0.04,0.48,0.27,0.25,0.36,0.27,0.14,0.16,0.27,0.05,0.16,0.65,0.24,0.10,0.35
N/A,0.37,0.57,0.38,N/A,0.45,0.24,N/A,N/A,0.19,1,0.03,0.59,0.60,0.03,0.57,0.35,0.04,0.56,0.36,0.57,0.31,0.25,0.29,0.32,0.48,0.35,N/A,N/A,N/A,0.37,N/A,0.10,0.63,0.01,0.49,0.10,0.21,0.59,0.21,0.14,0.12,0.40,0.11,0.52,0.35,0.31,0.30,0.48,0.19,0.49,0.07,0.29,0.14,0.57
N/A,-0.01,0.05,0.03,N/A,0.14,0.03,N/A,N/A,-0.00,0.03,1,0.08,0.09,0.02,0.07,0.08,0.08,0.03,0.06,0.06,0.16,0.02,0.05,0.05,0.14,-0.01,N/A,N/A,N/A,0.00,N/A,0.11,0.06,0.07,0.02,0.05,0.00,0.08,-0.03,0.13,-0.04,0.00,-0.03,0.03,0.13,0.05,0.12,0.04,-0.06,0.02,-0.02,0.05,-0.01,0.09
N/A,0.50,0.79,0.54,N/A,0.85,0.29,N/A,N/A,0.35,0.59,0.08,1,0.83,0.03,0.77,0.57,0.13,0.76,0.60,0.79,0.52,0.36,0.37,0.43,0.37,0.41,N/A,N/A,N/A,0.39,N/A,0.17,0.86,0.09,0.69,0.24,0.28,0.79,0.30,0.15,0.22,0.67,0.13,0.71,0.54,0.33,0.48,0.64,0.21,0.56,0.19,0.37,0.22,0.80
N/A,0.56,0.84,0.62,N/A,0.71,0.34,N/A,N/A,0.35,0.60,0.09,0.83,1,0.09,0.91,0.57,0.14,0.82,0.56,0.84,0.53,0.38,0.39,0.48,0.48,0.40,N/A,N/A,N/A,0.41,N/A,0.19,0.95,0.09,0.72,0.24,0.26,0.90,0.32,0.15,0.22,0.49,0.14,0.73,0.54,0.42,0.49,0.64,0.15,0.66,0.16,0.39,0.19,0.91
N/A,0.10,0.14,0.03,N/A,-0.02,0.07,N/A,N/A,0.02,0.03,0.02,0.03,0.09,1,0.06,-0.01,-0.04,0.12,-0.01,0.12,0.04,0.07,0.21,-0.02,-0.03,0.01,N/A,N/A,N/A,0.06,N/A,-0.01,0.10,0.00,0.10,0.04,0.00,0.07,0.16,0.01,-0.03,0.01,0.04,0.11,0.06,-0.04,0.01,0.12,-0.02,0.11,-0.02,0.21,-0.03,0.05
N/A,0.56,0.80,0.60,N/A,0.65,0.29,N/A,N/A,0.34,0.57,0.07,0.77,0.91,0.06,1,0.53,0.16,0.78,0.54,0.79,0.48,0.36,0.36,0.45,0.48,0.36,N/A,N/A,N/A,0.39,N/A,0.14,0.91,0.08,0.69,0.21,0.29,0.89,0.28,0.15,0.20,0.44,0.20,0.70,0.54,0.42,0.43,0.60,0.14,0.63,0.15,0.36,0.24,0.86
N/A,0.41,0.46,0.46,N/A,0.60,0.22,N/A,N/A,0.18,0.35,0.08,0.57,0.57,-0.01,0.53,1,0.10,0.49,0.43,0.56,0.56,0.36,0.15,0.33,0.36,0.31,N/A,N/A,N/A,0.26,N/A,0.23,0.58,0.03,0.40,0.25,0.28,0.52,0.16,0.10,0.11,0.36,0.07,0.46,0.34,0.39,0.46,0.41,0.11,0.39,0.15,0.15,0.25,0.59
N/A,0.10,0.14,0.13,N/A,0.18,0.07,N/A,N/A,0.02,0.04,0.08,0.13,0.14,-0.04,0.16,0.10,1,0.08,0.12,0.14,0.16,0.14,-0.04,0.10,0.18,0.09,N/A,N/A,N/A,-0.01,N/A,0.01,0.15,-0.04,0.08,0.11,0.05,0.15,0.05,0.06,0.02,0.10,-0.00,0.09,0.26,0.08,0.07,0.11,0.07,0.06,-0.08,-0.04,0.13,0.18
