1,0.39,0.14,0.36,0.34,0.22,0.50,0.51,0.39,0.05,0.37,0.39,0.42,0.36,0.06,0.10,0.40,0.06,0.36,0.02,0.40,0.39,0.08,0.34
0.39,1,0.16,0.63,0.84,0.47,0.74,0.72,0.75,0.13,0.78,0.88,0.84,0.78,0.19,0.24,0.90,0.27,0.69,0.09,0.85,0.78,0.11,0.75
0.14,0.16,1,0.20,0.16,0.25,0.18,0.13,0.22,0.01,0.15,0.20,0.37,0.16,0.11,0.12,0.21,0.15,0.70,0.02,0.18,0.22,-0.01,0.53
0.36,0.63,0.20,1,0.70,0.42,0.74,0.53,0.92,0.00,0.65,0.73,0.69,0.67,0.19,0.22,0.73,0.12,0.70,-0.02,0.66,0.87,0.08,0.67
0.34,0.84,0.16,0.70,1,0.43,0.75,0.59,0.80,0.08,0.79,0.88,0.85,0.80,0.19,0.25,0.89,0.27,0.70,0.05,0.86,0.84,0.09,0.78
0.22,0.47,0.25,0.42,0.43,1,0.42,0.37,0.50,0.02,0.40,0.48,0.52,0.35,0.26,0.17,0.48,0.14,0.52,0.08,0.43,0.48,0.08,0.50
0.50,0.74,0.18,0.74,0.75,0.42,1,0.90,0.82,0.07,0.72,0.79,0.78,0.72,0.20,0.25,0.79,0.19,0.64,0.03,0.75,0.85,0.23,0.67
0.51,0.72,0.13,0.53,0.59,0.37,0.90,1,0.60,0.09,0.59,0.65,0.65,0.57,0.17,0.21,0.66,0.14,0.51,0.08,0.64,0.62,0.27,0.53
0.39,0.75,0.22,0.92,0.80,0.50,0.82,0.60,1,0.03,0.75,0.83,0.79,0.76,0.23,0.24,0.83,0.18,0.77,-0.00,0.75,0.97,0.09,0.77
0.05,0.13,0.01,0.00,0.08,0.02,0.07,0.09,0.03,1,0.07,0.08,0.08,0.07,0.02,0.00,0.09,0.05,0.05,0.00,0.16,0.05,-0.03,0.05
0.37,0.78,0.15,0.65,0.79,0.40,0.72,0.59,0.75,0.07,1,0.91,0.80,0.75,0.19,0.25,0.87,0.28,0.64,0.04,0.81,0.79,0.15,0.73
0.39,0.88,0.20,0.73,0.88,0.48,0.79,0.65,0.83,0.08,0.91,1,0.89,0.81,0.35,0.28,0.98,0.29,0.75,0.07,0.88,0.86,0.12,0.83
0.42,0.84,0.37,0.69,0.85,0.52,0.78,0.65,0.79,0.08,0.80,0.89,1,0.79,0.21,0.26,0.89,0.30,0.82,0.06,0.85,0.82,0.12,0.84
0.36,0.78,0.16,0.67,0.80,0.35,0.72,0.57,0.76,0.07,0.75,0.81,0.79,1,0.18,0.23,0.82,0.28,0.66,0.02,0.79,0.79,0.11,0.72
0.06,0.19,0.11,0.19,0.19,0.26,0.20,0.17,0.23,0.02,0.19,0.35,0.21,0.18,1,0.06,0.34,0.08,0.23,0.16,0.18,0.22,-0.04,0.22
0.10,0.24,0.12,0.22,0.25,0.17,0.25,0.21,0.24,0.00,0.25,0.28,0.26,0.23,0.06,1,0.28,0.07,0.24,0.05,0.24,0.25,0.10,0.26
0.40,0.90,0.21,0.73,0.89,0.48,0.79,0.66,0.83,0.09,0.87,0.98,0.89,0.82,0.34,0.28,1,0.29,0.76,0.08,0.89,0.85,0.12,0.83
0.06,0.27,0.15,0.12,0.27,0.14,0.19,0.14,0.18,0.05,0.28,0.29,0.30,0.28,0.08,0.07,0.29,1,0.24,0.01,0.26,0.22,0.05,0.28
0.36,0.69,0.70,0.70,0.70,0.52,0.64,0.51,0.77,0.05,0.64,0.75,0.82,0.66,0.23,0.24,0.76,0.24,1,0.03,0.69,0.72,0.06,0.88
0.02,0.09,0.02,-0.02,0.05,0.08,0.03,0.08,-0.00,0.00,0.04,0.07,0.06,0.02,0.16,0.05,0.08,0.01,0.03,1,0.04,0.02,-0.00,0.05
0.40,0.85,0.18,0.66,0.86,0.43,0.75,0.64,0.75,0.16,0.81,0.88,0.85,0.79,0.18,0.24,0.89,0.26,0.69,0.04,1,0.79,0.06,0.75
0.39,0.78,0.22,0.87,0.84,0.48,0.85,0.62,0.97,0.05,0.79,0.86,0.82,0.79,0.22,0.25,0.85,0.22,0.72,0.02,0.79,1,0.11,0.78
0.08,0.11,-0.01,0.08,0.09,0.08,0.23,0.27,0.09,-0.03,0.15,0.12,0.12,0.11,-0.04,0.10,0.12,0.05,0.06,-0.00,0.06,0.11,1,0.09
0.34,0.75,0.53,0.67,0.78,0.50,0.67,0.53,0.77,0.05,0.73,0.83,0.84,0.72,0.22,0.26,0.83,0.28,0.88,0.05,0.75,0.78,0.09,1
