1,0.08,0.29,0.90,0.45,0.27,0.69,0.93,0.92,0.29,0.89,0.02,0.21,0.90,0.38,0.36,0.67,0.94,0.10,0.35,0.35,0.90,0.31,0.63,0.39,0.29,0.32,0.84,0.72,0.92,0.80,0.61,0.34,0.09,0.28,0.14,0.88,0.26,0.10,0.89,0.20,0.90,0.73,0.30,0.79,0.46
0.08,1,0.03,0.10,0.05,-0.06,0.05,0.12,0.10,0.02,0.12,0.01,0.01,0.10,-0.00,0.07,0.05,0.13,0.09,0.10,0.03,0.11,0.02,0.02,0.03,0.06,0.04,0.11,0.07,0.10,0.11,0.07,0.05,0.05,0.06,0.04,0.12,0.05,0.03,0.12,-0.03,0.10,0.07,-0.01,0.08,0.02
0.29,0.03,1,0.25,0.16,0.12,0.20,0.24,0.24,0.07,0.24,0.10,0.16,0.26,0.20,0.10,0.25,0.26,0.01,0.12,0.15,0.25,0.06,0.25,0.17,0.12,0.12,0.25,0.23,0.21,0.26,0.16,0.14,0.05,0.10,0.15,0.24,0.06,-0.02,0.25,0.13,0.20,0.23,0.36,0.22,0.14
0.90,0.10,0.25,1,0.46,0.28,0.68,0.94,0.91,0.21,0.89,0.09,0.49,0.84,0.38,0.42,0.84,0.94,0.08,0.40,0.35,0.94,0.30,0.61,0.54,0.35,0.33,0.82,0.73,0.91,0.80,0.63,0.35,0.10,0.34,0.12,0.92,0.32,0.09,0.94,0.24,0.90,0.70,0.23,0.83,0.43
0.45,0.05,0.16,0.46,1,0.22,0.42,0.41,0.48,0.12,0.49,0.01,0.25,0.42,0.39,0.79,0.42,0.44,0.04,0.81,0.23,0.63,0.33,0.28,0.67,0.83,0.77,0.74,0.75,0.42,0.41,0.29,0.39,0.14,0.84,0.14,0.49,0.43,0.09,0.66,0.12,0.43,0.52,0.18,0.42,0.44
0.27,-0.06,0.12,0.28,0.22,1,0.49,0.24,0.26,0.07,0.24,0.06,0.14,0.25,0.27,0.16,0.53,0.26,-0.00,0.20,0.14,0.28,0.23,0.20,0.18,0.15,0.12,0.26,0.46,0.26,0.41,0.24,0.12,0.05,0.13,0.14,0.24,0.10,0.13,0.29,0.06,0.25,0.24,0.04,0.22,0.26
0.69,0.05,0.20,0.68,0.42,0.49,1,0.68,0.71,0.13,0.69,0.09,0.19,0.70,0.48,0.36,0.66,0.70,0.08,0.41,0.27,0.72,0.37,0.44,0.44,0.31,0.28,0.63,0.66,0.69,0.74,0.49,0.30,0.03,0.29,0.15,0.68,0.24,0.12,0.72,0.20,0.70,0.58,0.14,0.63,0.46
0.93,0.12,0.24,0.94,0.41,0.24,0.68,1,0.93,0.22,0.91,0.07,0.20,0.87,0.30,0.38,0.69,0.97,0.10,0.33,0.36,0.92,0.26,0.60,0.38,0.28,0.27,0.82,0.71,0.95,0.82,0.64,0.30,0.08,0.28,0.10,0.90,0.25,0.09,0.91,0.16,0.94,0.67,0.22,0.82,0.39
0.92,0.10,0.24,0.91,0.48,0.26,0.71,0.93,1,0.21,0.98,0.08,0.25,0.88,0.40,0.41,0.71,0.93,0.10,0.38,0.36,0.92,0.31,0.59,0.44,0.33,0.32,0.82,0.73,0.91,0.82,0.65,0.57,0.09,0.32,0.13,0.97,0.36,0.09,0.92,0.21,0.92,0.85,0.22,0.82,0.46
0.29,0.02,0.07,0.21,0.12,0.07,0.13,0.22,0.21,1,0.20,-0.03,0.04,0.22,0.16,0.17,0.15,0.22,-0.03,0.09,0.09,0.23,0.03,0.10,0.08,0.06,0.27,0.22,0.29,0.23,0.21,0.13,0.07,0.03,0.07,-0.03,0.20,0.02,-0.08,0.21,0.04,0.24,0.16,0.06,0.17,0.13
0.89,0.12,0.24,0.89,0.49,0.24,0.69,0.91,0.98,0.20,1,0.10,0.26,0.87,0.40,0.43,0.72,0.91,0.10,0.39,0.35,0.92,0.30,0.57,0.46,0.35,0.35,0.81,0.75,0.88,0.81,0.65,0.63,0.09,0.35,0.12,0.99,0.39,0.08,0.92,0.20,0.90,0.88,0.20,0.79,0.46
0.02,0.01,0.10,0.09,0.01,0.06,0.09,0.07,0.08,-0.03,0.10,1,0.12,0.05,0.04,0.04,0.15,0.07,0.05,0.02,0.07,0.09,0.06,-0.02,0.09,0.04,0.03,0.03,0.08,0.04,0.08,0.02,0.09,-0.05,0.04,0.02,0.11,0.07,-0.10,0.08,0.04,0.06,0.08,0.04,0.07,-0.00
0.21,0.01,0.16,0.49,0.25,0.14,0.19,0.20,0.25,0.04,0.26,0.12,1,0.22,0.28,0.23,0.73,0.23,-0.00,0.28,0.09,0.38,0.17,0.22,0.65,0.26,0.24,0.24,0.29,0.19,0.22,0.18,0.26,0.06,0.25,0.08,0.36,0.26,0.04,0.37,0.36,0.19,0.29,0.06,0.34,0.22
0.90,0.10,0.26,0.84,0.42,0.25,0.70,0.87,0.88,0.22,0.87,0.05,0.22,1,0.42,0.36,0.68,0.88,0.11,0.36,0.35,0.87,0.31,0.59,0.38,0.28,0.27,0.77,0.69,0.85,0.80,0.60,0.38,0.08,0.27,0.12,0.86,0.31,0.06,0.85,0.31,0.86,0.69,0.18,0.75,0.47
0.38,-0.00,0.20,0.38,0.39,0.27,0.48,0.30,0.40,0.16,0.40,0.04,0.28,0.42,1,0.25,0.42,0.35,0.03,0.36,0.16,0.44,0.27,0.31,0.39,0.28,0.29,0.38,0.42,0.36,0.44,0.24,0.33,0.09,0.26,0.19,0.40,0.24,0.02,0.43,0.21,0.36,0.43,0.11,0.45,0.54
0.36,0.07,0.10,0.42,0.79,0.16,0.36,0.38,0.41,0.17,0.43,0.04,0.23,0.36,0.25,1,0.40,0.40,-0.02,0.80,0.14,0.56,0.26,0.22,0.66,0.90,0.84,0.62,0.77,0.38,0.33,0.28,0.30,0.12,0.92,0.14,0.45,0.36,0.01,0.58,0.11,0.40,0.39,0.07,0.34,0.33
0.67,0.05,0.25,0.84,0.42,0.53,0.66,0.69,0.71,0.15,0.72,0.15,0.73,0.68,0.42,0.40,1,0.71,0.07,0.40,0.25,0.80,0.31,0.47,0.62,0.35,0.32,0.62,0.71,0.66,0.71,0.55,0.36,0.09,0.33,0.14,0.77,0.34,0.12,0.79,0.30,0.69,0.59,0.15,0.69,0.42
0.94,0.13,0.26,0.94,0.44,0.26,0.70,0.97,0.93,0.22,0.91,0.07,0.23,0.88,0.35,0.40,0.71,1,0.11,0.36,0.37,0.93,0.29,0.60,0.40,0.31,0.29,0.82,0.73,0.94,0.83,0.63,0.30,0.09,0.30,0.11,0.90,0.24,0.08,0.93,0.16,0.94,0.68,0.22,0.82,0.43
0.10,0.09,0.01,0.08,0.04,-0.00,0.08,0.10,0.10,-0.03,0.10,0.05,-0.00,0.11,0.03,-0.02,0.07,0.11,1,-0.00,0.04,0.10,0.04,0.09,0.01,0.01,-0.00,0.07,0.06,0.09,0.10,0.05,0.03,-0.03,-0.01,0.12,0.11,0.01,-0.04,0.10,-0.06,0.11,0.07,-0.04,0.12,0.03
0.35,0.10,0.12,0.40,0.81,0.20,0.41,0.33,0.38,0.09,0.39,0.02,0.28,0.36,0.36,0.80,0.40,0.36,-0.00,1,0.17,0.55,0.44,0.25,0.69,0.85,0.79,0.61,0.72,0.34,0.35,0.28,0.29,0.16,0.86,0.14,0.41,0.38,0.03,0.54,0.11,0.36,0.40,0.05,0.35,0.40
