1,0.05,0.18,0.09,0.05,N/A,0.26,0.08,0.37,0.03,0.19,0.07,0.24,0.29,0.12,0.26,0.31,0.35,0.30,0.40,0.40,0.26,0.35,0.17,0.24,0.30,0.06,0.12,0.13,0.15,0.19,0.19,0.42,N/A
0.05,1,0.02,0.05,-0.01,N/A,0.12,0.03,0.21,0.06,0.09,-0.01,0.10,0.16,0.07,0.06,0.22,0.13,0.18,0.21,0.20,0.18,0.16,0.03,0.14,0.10,0.07,0.04,0.09,0.06,0.09,0.05,0.21,N/A
0.18,0.02,1,0.03,0.18,N/A,0.15,0.49,0.19,-0.01,0.24,-0.01,0.09,0.26,0.15,0.10,0.19,0.18,0.15,0.17,0.18,0.24,0.15,0.08,0.13,0.17,0.29,0.01,0.10,0.10,0.17,0.06,0.19,N/A
0.09,0.05,0.03,1,0.03,N/A,0.10,0.07,0.16,0.10,0.03,-0.02,0.07,0.07,-0.01,0.04,0.15,0.12,0.09,0.15,0.18,0.54,0.12,0.10,0.16,0.08,0.10,0.25,0.14,0.05,0.09,0.04,0.18,N/A
0.05,-0.01,0.18,0.03,1,N/A,0.17,0.21,0.24,0.08,0.15,0.04,0.05,0.11,0.08,0.04,0.09,0.05,0.13,0.13,0.14,0.17,0.11,0.06,0.05,0.20,0.07,-0.07,0.01,0.12,0.08,0.00,0.17,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,0.12,0.15,0.10,0.17,N/A,1,0.30,0.37,0.00,0.28,0.12,0.15,0.31,0.19,0.31,0.25,0.25,0.15,0.31,0.32,0.28,0.23,0.13,0.23,0.36,0.06,0.11,0.07,0.10,0.22,0.11,0.34,N/A
0.08,0.03,0.49,0.07,0.21,N/A,0.30,1,0.22,-0.00,0.28,0.01,0.07,0.22,0.09,0.10,0.19,0.09,0.15,0.17,0.21,0.33,0.12,0.07,0.10,0.18,0.36,0.01,0.17,0.10,0.15,0.05,0.21,N/A
0.37,0.21,0.19,0.16,0.24,N/A,0.37,0.22,1,0.23,0.42,0.09,0.40,0.45,0.17,0.27,0.65,0.45,0.45,0.84,0.84,0.63,0.60,0.27,0.39,0.61,0.31,0.10,0.26,0.27,0.45,0.18,0.89,N/A
0.03,0.06,-0.01,0.10,0.08,N/A,0.00,-0.00,0.23,1,0.09,0.05,0.12,0.10,0.08,0.01,0.19,0.14,0.10,0.22,0.22,0.21,0.12,0.06,0.11,0.03,0.08,-0.10,0.01,0.28,0.11,0.02,0.23,N/A
0.19,0.09,0.24,0.03,0.15,N/A,0.28,0.28,0.42,0.09,1,-0.03,0.42,0.31,0.14,0.22,0.30,0.20,0.27,0.41,0.34,0.33,0.17,0.19,0.34,0.20,0.21,0.08,0.14,0.10,0.12,0.22,0.36,N/A
0.07,-0.01,-0.01,-0.02,0.04,N/A,0.12,0.01,0.09,0.05,-0.03,1,0.10,0.11,0.01,0.01,0.11,0.14,0.11,0.15,0.10,0.08,0.05,0.02,0.05,0.08,-0.06,0.15,0.09,-0.01,0.06,0.07,0.16,N/A
0.24,0.10,0.09,0.07,0.05,N/A,0.15,0.07,0.40,0.12,0.42,0.10,1,0.32,0.07,0.18,0.26,0.26,0.24,0.44,0.28,0.28,0.21,0.17,0.26,0.20,0.18,0.25,0.18,0.17,0.04,0.32,0.36,N/A
0.29,0.16,0.26,0.07,0.11,N/A,0.31,0.22,0.45,0.10,0.31,0.11,0.32,1,0.16,0.23,0.36,0.26,0.31,0.43,0.44,0.34,0.30,0.21,0.24,0.32,0.13,0.05,0.12,0.16,0.25,0.15,0.47,N/A
0.12,0.07,0.15,-0.01,0.08,N/A,0.19,0.09,0.17,0.08,0.14,0.01,0.07,0.16,1,0.21,0.17,0.22,0.19,0.15,0.17,0.10,0.09,0.00,0.06,0.16,0.04,0.09,0.04,0.05,0.12,0.09,0.13,N/A
0.26,0.06,0.10,0.04,0.04,N/A,0.31,0.10,0.27,0.01,0.22,0.01,0.18,0.23,0.21,1,0.26,0.22,0.22,0.28,0.26,0.15,0.13,0.17,0.17,0.36,0.03,0.06,0.09,0.12,0.20,0.05,0.27,N/A
0.31,0.22,0.19,0.15,0.09,N/A,0.25,0.19,0.65,0.19,0.30,0.11,0.26,0.36,0.17,0.26,1,0.41,0.44,0.67,0.67,0.56,0.53,0.22,0.33,0.51,0.13,0.05,0.20,0.31,0.35,0.11,0.70,N/A
