1,0.61,0.11,0.59,0.26,0.24,0.36,0.10,N/A,0.23,0.57,0.24,0.15,0.27,0.07,0.23,0.19,0.12,0.07,0.54,0.22,0.16,0.37,0.15,0.62,0.14,0.41,0.51,0.24,0.04,0.12,0.33,0.18,0.02,0.09,0.16,0.27,0.28
0.61,1,0.07,0.38,0.23,0.17,0.24,0.11,N/A,0.09,0.39,0.20,0.14,0.34,0.05,0.13,0.15,0.18,0.05,0.81,0.10,0.07,0.26,0.04,0.50,0.11,0.36,0.39,0.16,0.08,0.04,0.22,0.28,0.04,0.04,0.19,0.19,0.22
0.11,0.07,1,0.07,0.14,0.18,0.13,0.11,N/A,-0.01,0.06,0.01,0.12,0.17,-0.01,0.16,0.45,0.32,-0.05,0.11,0.15,0.11,0.08,0.06,0.22,0.11,0.03,0.23,0.02,0.11,0.36,0.13,0.18,0.11,0.08,0.04,0.07,0.30
0.59,0.38,0.07,1,0.32,0.20,0.21,0.17,N/A,0.13,0.43,0.32,0.23,0.22,0.10,0.25,0.10,0.15,0.08,0.40,0.10,0.18,0.25,0.37,0.41,0.08,0.33,0.28,0.17,0.04,0.11,0.25,0.20,0.03,0.11,0.22,0.24,0.25
0.26,0.23,0.14,0.32,1,0.32,0.14,0.32,N/A,0.09,0.27,0.09,0.27,0.27,0.05,0.45,0.10,0.26,0.10,0.25,0.27,0.29,0.29,0.25,0.13,0.17,0.17,0.15,0.05,0.03,0.06,0.15,0.25,0.04,0.11,0.15,0.21,0.37
0.24,0.17,0.18,0.20,0.32,1,0.16,0.17,N/A,0.09,0.13,0.19,0.41,0.45,0.05,0.38,0.12,0.35,0.06,0.24,0.42,0.26,0.20,0.15,0.18,0.12,0.14,0.25,0.15,0.08,0.08,0.10,0.46,0.12,0.10,0.20,0.19,0.55
0.36,0.24,0.13,0.21,0.14,0.16,1,0.13,N/A,0.11,0.41,0.07,0.12,0.20,0.03,0.23,0.18,0.15,0.11,0.21,0.17,0.15,0.15,0.14,0.30,0.14,0.28,0.25,0.11,0.09,0.08,0.19,0.13,0.10,0.04,0.16,0.11,0.24
0.10,0.11,0.11,0.17,0.32,0.17,0.13,1,N/A,0.05,0.06,0.16,0.25,0.27,0.10,0.26,0.02,0.17,0.12,0.14,0.14,0.20,0.14,0.12,0.07,0.08,0.10,0.08,0.04,0.04,0.02,0.08,0.20,0.12,0.06,0.15,0.25,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.09,-0.01,0.13,0.09,0.09,0.11,0.05,N/A,1,0.18,0.14,0.06,0.07,0.05,0.11,-0.01,0.08,0.03,0.07,0.03,0.11,0.07,0.07,0.07,0.10,0.01,0.22,-0.01,0.01,0.01,0.21,0.07,-0.01,0.02,0.05,0.19,0.13
