1,0.14,0.37,0.14,0.07,0.36,0.05,0.07,0.06,0.13,0.01,0.18,0.31,0.09,0.33,0.26,0.26,0.15,0.08,0.13,0.37,0.13,-0.00,0.06,0.12,0.20,0.24,0.26,0.07,0.01,-0.01,0.27
0.14,1,0.44,0.44,0.15,0.43,-0.01,0.05,0.17,0.16,-0.00,0.36,0.40,0.09,0.48,0.31,0.43,0.15,0.26,0.16,0.52,0.14,0.11,0.15,0.19,0.31,0.24,0.54,0.22,0.12,0.05,0.34
0.37,0.44,1,0.55,0.19,0.91,0.05,0.08,0.31,0.25,0.05,0.37,0.77,0.20,0.72,0.57,0.63,0.16,0.24,0.44,0.84,0.36,0.13,0.30,0.16,0.50,0.31,0.52,0.14,0.18,0.07,0.71
0.14,0.44,0.55,1,0.26,0.58,0.06,0.13,0.22,0.32,0.17,0.27,0.54,0.14,0.48,0.46,0.52,0.18,0.31,0.23,0.68,0.33,0.19,0.16,0.33,0.53,0.34,0.47,0.23,0.25,0.11,0.46
0.07,0.15,0.19,0.26,1,0.22,-0.02,0.13,0.16,0.04,0.07,0.08,0.25,0.01,0.18,0.20,0.30,0.24,0.10,0.08,0.24,0.12,0.03,0.13,0.10,0.16,0.10,0.29,0.30,0.11,0.02,0.14
0.36,0.43,0.91,0.58,0.22,1,0.05,0.10,0.27,0.25,0.03,0.41,0.76,0.17,0.70,0.53,0.66,0.15,0.24,0.35,0.81,0.37,0.12,0.26,0.19,0.51,0.30,0.50,0.15,0.19,0.06,0.72
0.05,-0.01,0.05,0.06,-0.02,0.05,1,0.10,-0.01,0.16,0.06,0.06,0.13,-0.02,0.07,0.07,0.07,0.06,0.03,0.03,0.06,0.06,-0.07,0.00,0.08,0.01,0.03,0.12,0.10,0.09,0.08,0.07
0.07,0.05,0.08,0.13,0.13,0.10,0.10,1,-0.02,0.20,0.02,0.15,0.17,-0.03,0.13,0.11,0.21,0.34,0.27,0.00,0.11,0.34,0.03,-0.02,0.03,0.15,0.04,0.13,0.11,0.01,0.36,0.22
0.06,0.17,0.31,0.22,0.16,0.27,-0.01,-0.02,1,0.09,0.01,0.18,0.23,0.31,0.25,0.22,0.25,0.04,0.02,0.38,0.34,0.08,0.15,0.91,0.08,0.18,0.09,0.19,0.05,0.19,0.00,0.23
0.13,0.16,0.25,0.32,0.04,0.25,0.16,0.20,0.09,1,0.18,0.18,0.31,0.09,0.24,0.22,0.28,0.26,0.39,0.08,0.26,0.53,0.05,0.07,0.18,0.21,0.16,0.37,0.12,0.21,0.42,0.30
0.01,-0.00,0.05,0.17,0.07,0.03,0.06,0.02,0.01,0.18,1,0.03,0.05,-0.00,0.03,-0.01,0.02,0.01,0.01,0.03,0.09,0.02,0.00,0.00,0.02,0.01,0.04,0.02,0.06,-0.00,-0.00,0.05
0.18,0.36,0.37,0.27,0.08,0.41,0.06,0.15,0.18,0.18,0.03,1,0.34,0.06,0.80,0.25,0.30,0.08,0.15,0.20,0.41,0.22,0.03,0.18,0.11,0.29,0.14,0.30,0.08,0.12,0.05,0.46
0.31,0.40,0.77,0.54,0.25,0.76,0.13,0.17,0.23,0.31,0.05,0.34,1,0.15,0.60,0.53,0.65,0.31,0.33,0.30,0.70,0.44,0.18,0.22,0.15,0.50,0.34,0.51,0.14,0.26,0.15,0.60
0.09,0.09,0.20,0.14,0.01,0.17,-0.02,-0.03,0.31,0.09,-0.00,0.06,0.15,1,0.14,0.17,0.15,0.07,0.02,0.26,0.21,0.04,0.29,0.29,0.20,0.09,0.11,0.13,-0.00,0.03,0.03,0.10
0.33,0.48,0.72,0.48,0.18,0.70,0.07,0.13,0.25,0.24,0.03,0.80,0.60,0.14,1,0.49,0.54,0.14,0.23,0.36,0.73,0.33,0.09,0.25,0.17,0.47,0.26,0.50,0.14,0.19,0.04,0.63
0.26,0.31,0.57,0.46,0.20,0.53,0.07,0.11,0.22,0.22,-0.01,0.25,0.53,0.17,0.49,1,0.42,0.17,0.29,0.33,0.61,0.29,0.13,0.22,0.19,0.39,0.22,0.43,0.08,0.13,0.07,0.52
0.26,0.43,0.63,0.52,0.30,0.66,0.07,0.21,0.25,0.28,0.02,0.30,0.65,0.15,0.54,0.42,1,0.25,0.28,0.28,0.65,0.35,0.09,0.22,0.25,0.44,0.25,0.49,0.18,0.19,0.10,0.57
0.15,0.15,0.16,0.18,0.24,0.15,0.06,0.34,0.04,0.26,0.01,0.08,0.31,0.07,0.14,0.17,0.25,1,0.32,0.00,0.20,0.32,0.05,0.03,0.10,0.10,0.10,0.25,0.09,0.06,0.04,0.15
0.08,0.26,0.24,0.31,0.10,0.24,0.03,0.27,0.02,0.39,0.01,0.15,0.33,0.02,0.23,0.29,0.28,0.32,1,0.04,0.27,0.40,0.01,0.02,0.15,0.22,0.16,0.32,0.09,0.26,0.21,0.30
