1,0.16,0.37,0.14,0.22,0.12,0.60,0.39,0.05,0.22,0.27,0.30,0.39,0.21,0.34,0.45,0.31
0.16,1,0.17,0.03,0.02,0.03,0.20,0.23,0.08,0.09,0.03,0.04,0.18,0.03,0.11,0.09,0.10
0.37,0.17,1,0.10,0.20,-0.02,0.34,0.33,0.16,0.18,0.26,0.17,0.21,0.13,0.28,0.43,0.22
0.14,0.03,0.10,1,0.05,0.03,0.11,0.21,-0.03,0.08,0.02,0.12,0.20,0.09,0.20,0.08,0.04
0.22,0.02,0.20,0.05,1,0.06,0.16,0.33,0.11,0.02,0.12,0.24,0.26,0.10,0.11,0.33,0.09
0.12,0.03,-0.02,0.03,0.06,1,0.07,-0.01,-0.02,0.03,0.01,0.01,0.03,0.06,0.12,0.02,0.02
0.60,0.20,0.34,0.11,0.16,0.07,1,0.30,0.11,0.18,0.23,0.23,0.35,0.12,0.27,0.35,0.29
0.39,0.23,0.33,0.21,0.33,-0.01,0.30,1,0.08,0.11,0.23,0.22,0.39,0.09,0.25,0.32,0.15
0.05,0.08,0.16,-0.03,0.11,-0.02,0.11,0.08,1,0.06,0.06,0.06,0.17,0.16,0.04,0.10,0.02
0.22,0.09,0.18,0.08,0.02,0.03,0.18,0.11,0.06,1,0.13,0.06,0.05,0.07,0.04,0.12,0.39
0.27,0.03,0.26,0.02,0.12,0.01,0.23,0.23,0.06,0.13,1,0.26,0.17,0.16,0.15,0.26,0.20
0.30,0.04,0.17,0.12,0.24,0.01,0.23,0.22,0.06,0.06,0.26,1,0.23,0.08,0.16,0.17,0.23
0.39,0.18,0.21,0.20,0.26,0.03,0.35,0.39,0.17,0.05,0.17,0.23,1,0.22,0.23,0.29,0.28
0.21,0.03,0.13,0.09,0.10,0.06,0.12,0.09,0.16,0.07,0.16,0.08,0.22,1,0.15,0.29,0.13
0.34,0.11,0.28,0.20,0.11,0.12,0.27,0.25,0.04,0.04,0.15,0.16,0.23,0.15,1,0.38,0.14
0.45,0.09,0.43,0.08,0.33,0.02,0.35,0.32,0.10,0.12,0.26,0.17,0.29,0.29,0.38,1,0.21
0.31,0.10,0.22,0.04,0.09,0.02,0.29,0.15,0.02,0.39,0.20,0.23,0.28,0.13,0.14,0.21,1
