1,-0.00,N/A,0.23,0.32,0.17,0.28,0.26,0.21,0.12,0.20,0.26,0.17,0.18,0.31,0.02,0.28,0.24,0.02,0.12,0.29,0.23,-0.02,0.12,0.31,0.18,0.05,0.26,0.07,0.22,0.08,0.21,0.11,0.06,0.06,0.26,0.16,0.02,0.20,0.22,0.11,0.20,0.03,0.03,0.05
-0.00,1,N/A,0.02,0.01,0.02,0.07,0.11,-0.05,-0.02,0.04,0.00,0.05,-0.05,0.01,0.01,0.11,0.27,0.03,0.02,0.13,0.05,-0.01,-0.00,-0.01,0.03,-0.06,0.09,0.04,0.12,-0.04,0.00,0.00,-0.01,0.00,0.08,-0.03,0.03,0.04,0.03,-0.02,0.20,0.03,-0.03,-0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.02,N/A,1,0.38,0.02,0.35,0.23,0.11,0.23,0.28,0.11,0.14,0.23,0.14,0.05,0.34,0.12,0.05,0.13,0.30,0.25,0.00,0.25,0.27,0.22,0.03,0.29,0.16,0.21,0.13,0.16,0.10,0.12,0.02,0.25,0.08,0.06,0.23,0.18,0.12,0.18,0.18,0.02,0.20
0.32,0.01,N/A,0.38,1,0.09,0.44,0.32,0.26,0.14,0.40,0.22,0.11,0.38,0.10,-0.03,0.39,0.13,-0.01,0.10,0.40,0.31,0.13,0.30,0.33,0.23,0.11,0.39,0.17,0.28,0.17,0.22,0.07,0.21,0.33,0.36,0.06,0.05,0.19,0.30,0.13,0.25,0.05,0.17,0.15
0.17,0.02,N/A,0.02,0.09,1,0.23,0.14,0.03,0.03,0.13,0.09,0.26,0.11,0.10,-0.02,0.23,0.05,0.11,0.09,0.24,0.27,0.06,0.09,0.08,0.14,0.14,0.27,0.09,0.27,0.08,0.66,0.22,0.09,0.04,0.16,0.06,-0.09,0.25,0.22,0.15,0.13,-0.04,0.13,0.08
0.28,0.07,N/A,0.35,0.44,0.23,1,0.61,0.24,0.25,0.42,0.38,0.39,0.31,0.19,0.08,0.84,0.26,0.20,0.28,0.82,0.68,0.06,0.46,0.40,0.49,0.17,0.88,0.18,0.79,0.21,0.32,0.10,0.32,0.07,0.50,0.14,0.07,0.56,0.56,0.20,0.48,0.08,0.16,0.20
0.26,0.11,N/A,0.23,0.32,0.14,0.61,1,0.16,0.21,0.45,0.28,0.31,0.20,0.13,0.01,0.60,0.29,0.12,0.24,0.68,0.47,0.03,0.36,0.38,0.40,0.09,0.62,0.10,0.54,0.16,0.24,0.06,0.27,0.09,0.52,0.11,0.14,0.45,0.47,0.13,0.35,0.10,0.12,0.18
0.21,-0.05,N/A,0.11,0.26,0.03,0.24,0.16,1,0.03,0.15,0.40,0.11,0.32,0.07,0.06,0.22,0.29,0.00,0.20,0.21,0.15,-0.01,0.36,0.22,0.07,0.04,0.21,0.15,0.17,0.00,0.07,-0.08,0.07,-0.01,0.24,0.06,0.07,0.11,0.15,0.05,0.10,-0.07,-0.01,0.03
0.12,-0.02,N/A,0.23,0.14,0.03,0.25,0.21,0.03,1,0.20,0.13,0.12,0.10,0.12,-0.02,0.24,0.08,0.06,0.10,0.24,0.19,0.10,0.17,0.15,0.12,0.08,0.25,0.07,0.25,-0.00,0.13,0.27,0.15,0.05,0.14,0.03,0.01,0.16,0.20,0.04,0.12,0.04,0.11,0.05
0.20,0.04,N/A,0.28,0.40,0.13,0.42,0.45,0.15,0.20,1,0.25,0.14,0.31,0.20,0.03,0.45,0.23,0.05,0.17,0.48,0.29,0.32,0.27,0.29,0.28,0.09,0.42,0.12,0.35,0.12,0.21,0.09,0.25,0.12,0.47,0.08,0.14,0.28,0.37,0.07,0.27,0.03,0.25,0.01
0.26,0.00,N/A,0.11,0.22,0.09,0.38,0.28,0.40,0.13,0.25,1,0.21,0.33,0.29,0.20,0.36,0.37,0.04,0.15,0.38,0.26,0.04,0.26,0.25,0.24,0.01,0.37,0.17,0.32,0.11,0.08,0.08,0.10,0.05,0.34,0.03,0.06,0.24,0.27,0.06,0.16,-0.04,0.08,0.06
0.17,0.05,N/A,0.14,0.11,0.26,0.39,0.31,0.11,0.12,0.14,0.21,1,0.22,0.06,0.12,0.44,0.14,0.09,0.18,0.43,0.35,-0.01,0.22,0.16,0.25,0.01,0.45,0.04,0.46,0.10,0.28,0.05,0.16,0.07,0.31,0.10,0.04,0.30,0.28,0.08,0.32,0.07,0.07,0.08
0.18,-0.05,N/A,0.23,0.38,0.11,0.31,0.20,0.32,0.10,0.31,0.33,0.22,1,0.17,0.15,0.35,0.26,0.02,0.04,0.27,0.21,0.09,0.18,0.26,0.17,-0.03,0.29,0.25,0.26,0.06,0.16,0.01,0.09,0.09,0.23,0.09,-0.02,0.17,0.17,0.06,0.21,-0.06,0.06,0.06
0.31,0.01,N/A,0.14,0.10,0.10,0.19,0.13,0.07,0.12,0.20,0.29,0.06,0.17,1,0.06,0.21,0.21,0.03,0.12,0.16,0.11,0.03,0.11,0.11,0.10,-0.03,0.17,-0.01,0.15,0.09,0.04,-0.00,0.09,0.05,0.12,0.25,0.04,0.13,0.10,-0.02,0.05,0.03,0.10,0.04
0.02,0.01,N/A,0.05,-0.03,-0.02,0.08,0.01,0.06,-0.02,0.03,0.20,0.12,0.15,0.06,1,0.05,0.04,0.07,-0.02,0.11,0.09,-0.01,0.06,0.03,0.02,-0.02,0.06,0.07,0.08,-0.05,-0.05,-0.03,-0.01,0.04,0.05,0.06,-0.03,0.06,0.04,0.06,-0.03,-0.01,-0.02,-0.00
0.28,0.11,N/A,0.34,0.39,0.23,0.84,0.60,0.22,0.24,0.45,0.36,0.44,0.35,0.21,0.05,1,0.28,0.22,0.35,0.82,0.68,0.06,0.42,0.40,0.52,0.14,0.92,0.15,0.86,0.19,0.34,0.05,0.33,0.07,0.51,0.14,0.08,0.53,0.54,0.19,0.58,0.07,0.25,0.14
0.24,0.27,N/A,0.12,0.13,0.05,0.26,0.29,0.29,0.08,0.23,0.37,0.14,0.26,0.21,0.04,0.28,1,0.03,0.06,0.30,0.24,0.04,0.21,0.11,0.13,-0.01,0.29,0.07,0.26,0.02,0.12,0.03,0.09,0.05,0.25,0.03,0.07,0.16,0.18,0.09,0.16,-0.02,0.05,0.03
0.02,0.03,N/A,0.05,-0.01,0.11,0.20,0.12,0.00,0.06,0.05,0.04,0.09,0.02,0.03,0.07,0.22,0.03,1,0.05,0.18,0.15,0.05,0.19,0.03,0.09,-0.00,0.23,-0.00,0.26,0.03,0.13,-0.00,0.04,0.01,0.06,-0.02,0.05,0.10,0.13,0.03,0.16,0.01,0.04,-0.00
0.12,0.02,N/A,0.13,0.10,0.09,0.28,0.24,0.20,0.10,0.17,0.15,0.18,0.04,0.12,-0.02,0.35,0.06,0.05,1,0.30,0.23,-0.00,0.23,0.12,0.26,0.08,0.32,0.09,0.29,0.11,0.11,-0.02,0.14,0.05,0.20,0.10,-0.02,0.25,0.17,0.05,0.19,0.09,0.14,0.07
0.29,0.13,N/A,0.30,0.40,0.24,0.82,0.68,0.21,0.24,0.48,0.38,0.43,0.27,0.16,0.11,0.82,0.30,0.18,0.30,1,0.69,0.07,0.43,0.44,0.50,0.13,0.89,0.15,0.81,0.15,0.30,0.10,0.30,0.08,0.68,0.10,0.07,0.56,0.59,0.21,0.51,0.07,0.24,0.18
0.23,0.05,N/A,0.25,0.31,0.27,0.68,0.47,0.15,0.19,0.29,0.26,0.35,0.21,0.11,0.09,0.68,0.24,0.15,0.23,0.69,1,0.02,0.35,0.29,0.40,0.14,0.73,0.13,0.66,0.05,0.37,0.13,0.25,0.08,0.44,0.11,0.06,0.48,0.48,0.77,0.43,0.11,0.16,0.13
-0.02,-0.01,N/A,0.00,0.13,0.06,0.06,0.03,-0.01,0.10,0.32,0.04,-0.01,0.09,0.03,-0.01,0.06,0.04,0.05,-0.00,0.07,0.02,1,0.03,0.00,0.00,-0.04,0.04,0.00,0.06,-0.03,0.06,0.10,0.01,-0.00,0.08,-0.01,-0.00,0.01,0.12,0.00,0.02,-0.03,0.43,-0.04
0.12,-0.00,N/A,0.25,0.30,0.09,0.46,0.36,0.36,0.17,0.27,0.26,0.22,0.18,0.11,0.06,0.42,0.21,0.19,0.23,0.43,0.35,0.03,1,0.17,0.25,0.04,0.41,0.15,0.36,0.03,0.14,0.04,0.26,0.08,0.27,0.10,0.07,0.22,0.27,0.17,0.20,-0.01,0.10,0.18
0.31,-0.01,N/A,0.27,0.33,0.08,0.40,0.38,0.22,0.15,0.29,0.25,0.16,0.26,0.11,0.03,0.40,0.11,0.03,0.12,0.44,0.29,0.00,0.17,1,0.27,0.04,0.37,0.06,0.32,0.07,0.14,-0.01,0.06,0.03,0.39,0.08,0.06,0.22,0.34,0.11,0.15,0.09,0.10,0.07
0.18,0.03,N/A,0.22,0.23,0.14,0.49,0.40,0.07,0.12,0.28,0.24,0.25,0.17,0.10,0.02,0.52,0.13,0.09,0.26,0.50,0.40,0.00,0.25,0.27,1,0.06,0.50,0.14,0.48,0.21,0.26,0.06,0.22,0.04,0.32,0.11,0.09,0.36,0.31,0.13,0.36,0.01,0.03,0.06
0.05,-0.06,N/A,0.03,0.11,0.14,0.17,0.09,0.04,0.08,0.09,0.01,0.01,-0.03,-0.03,-0.02,0.14,-0.01,-0.00,0.08,0.13,0.14,-0.04,0.04,0.04,0.06,1,0.15,0.03,0.09,0.23,0.21,0.11,0.17,0.02,0.02,0.08,-0.04,-0.00,0.09,0.05,0.03,-0.03,-0.04,-0.04
0.26,0.09,N/A,0.29,0.39,0.27,0.88,0.62,0.21,0.25,0.42,0.37,0.45,0.29,0.17,0.06,0.92,0.29,0.23,0.32,0.89,0.73,0.04,0.41,0.37,0.50,0.15,1,0.14,0.90,0.17,0.34,0.09,0.33,0.09,0.53,0.11,0.06,0.57,0.60,0.20,0.58,0.07,0.23,0.16
0.07,0.04,N/A,0.16,0.17,0.09,0.18,0.10,0.15,0.07,0.12,0.17,0.04,0.25,-0.01,0.07,0.15,0.07,-0.00,0.09,0.15,0.13,0.00,0.15,0.06,0.14,0.03,0.14,1,0.11,0.10,0.08,0.17,0.06,0.01,0.11,0.04,-0.01,0.11,0.11,0.04,0.17,0.01,0.04,0.02
0.22,0.12,N/A,0.21,0.28,0.27,0.79,0.54,0.17,0.25,0.35,0.32,0.46,0.26,0.15,0.08,0.86,0.26,0.26,0.29,0.81,0.66,0.06,0.36,0.32,0.48,0.09,0.90,0.11,1,0.14,0.30,0.03,0.30,0.09,0.46,0.05,0.05,0.52,0.59,0.15,0.57,0.01,0.23,0.10
0.08,-0.04,N/A,0.13,0.17,0.08,0.21,0.16,0.00,-0.00,0.12,0.11,0.10,0.06,0.09,-0.05,0.19,0.02,0.03,0.11,0.15,0.05,-0.03,0.03,0.07,0.21,0.23,0.17,0.10,0.14,1,0.03,-0.01,0.10,-0.03,0.12,0.10,0.05,0.11,0.06,-0.07,0.08,0.04,-0.04,0.03
